,P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,class
128,-1.8381221,-0.3153395,-0.48532724,1.5233095,-0.31824148,-0.046531916,1.4999273,-0.033036053,-0.23802993,-0.9745374,1.1166348,0.7663214,-0.20751643,-0.7731136,-2.7087965,-0.43094298,P
129,-2.4888551,2.0510364,0.2997585,-0.437894,-1.8584893,0.14594732,0.57836664,0.79497856,0.3498721,1.5918503,-1.4460624,-0.06911847,1.0572993,-2.2094605,1.6083345,-1.6375338,P
130,-0.13228403,-0.2676596,0.18737552,0.40930808,1.3340172,-1.0297701,0.28983065,-0.51606154,-1.0375602,0.21129091,0.32450604,0.56101143,0.1785926,0.5853044,-0.09821275,0.76234794,P
131,-1.1423922,-0.41745874,1.7918185,1.3340977,-1.1418849,-0.8533135,0.11601032,-0.76079357,0.09262809,0.66322726,0.4440543,0.34071428,0.78377724,-0.18547,-0.5803832,-0.38511372,N
132,1.3973266,0.27218127,-0.060527384,1.7295538,0.17487912,0.56563425,0.019128345,-0.08485013,1.664669,0.38572496,-0.5218147,-0.061886027,-0.97688544,0.96346414,-0.79861474,0.26239485,N
133,-0.6042082,0.61115944,1.6554611,1.6372864,0.58786654,0.988047,-0.49650228,0.4625935,-0.8844125,-0.2832355,-1.9959134,3.6983624,-0.4193996,0.9139428,-1.3013514,1.3447043,N
134,2.318757,1.1885146,-0.105429634,1.0459533,0.82978827,-0.58224857,2.2357364,-1.1025406,-0.549797,0.5519074,0.13020346,-0.9341786,0.8049705,-0.66667634,-0.1666214,0.64300495,N
135,-0.11015883,-0.39559412,-0.11935512,-0.9579717,0.8074062,-0.504852,-0.043026175,0.48193416,0.4491687,0.46911097,-0.55559045,0.026911318,-0.19069596,-0.6765007,-1.3308775,-1.6047833,N
136,-0.31307614,-0.42141974,-0.8883278,0.89188623,1.6760747,-2.06394,-0.9672454,-1.3018985,-2.571577,-0.94985175,-0.13729487,0.21902668,0.58666354,1.0297127,-0.17249255,0.3550486,P
137,0.43558416,-0.76752687,0.21324652,-1.7322426,-0.118338645,0.68602383,1.5590515,-0.5317373,-1.278701,-0.55721885,-0.35949633,1.9380056,0.4573164,1.0605836,-1.0502629,-1.7157227,P
138,-0.79649615,-0.71756226,-0.51564777,-0.6615944,-0.58516824,-1.036933,0.9438449,0.08789766,0.069227874,1.0775901,-0.20323598,1.1939833,0.07600258,0.11295142,-0.24924856,-0.35175452,P
139,-0.8189738,0.38073403,-0.33640057,-0.23832875,0.41843048,0.24026562,-0.13593367,0.27876002,-0.55319417,-1.7806344,0.8320733,-0.18972592,0.4877615,-0.51301557,2.084051,0.07131518,P
140,-0.794502,0.494124,-0.43588752,0.9567115,-0.5701443,-1.0730748,-0.3588259,-0.9798341,0.683778,-0.68824756,0.27065936,-1.9389014,0.2495078,-0.0497268,0.5840692,0.18743126,P
141,-1.0283909,0.80260825,-0.8206865,0.5098228,-0.5309155,0.15136002,0.5854087,-0.34157196,0.81749094,1.3082364,1.1195154,-1.9129974,0.7372191,-0.27433378,-1.7970318,1.0652786,N
142,0.3709494,-1.5223831,-1.5375085,-1.8029249,0.43910542,-0.18413204,-1.3856153,-0.8305413,-0.4559884,-0.87185663,-0.31821907,1.9574788,-5.1511226,1.7027687,-0.15810376,-1.106608,P
143,-0.57101315,-0.4300651,-0.75531024,0.907808,0.52764845,1.7781806,0.67672485,0.5853318,1.051666,-0.31168434,0.47426075,0.28810245,-1.0604849,0.5983058,0.2542364,-0.03309408,P
144,0.09246443,0.10503322,-0.624734,-1.175333,-0.4576223,1.6264898,0.30360246,0.7458012,0.18874627,-0.4132291,-1.1079735,-0.42388794,0.28817046,-0.7106006,-1.0769663,-0.80639756,N
145,-0.20061846,-1.4796195,0.6907681,0.14334184,-1.3074455,2.7976544,0.8149615,0.84353447,-0.61857307,-0.35673755,-0.7036809,0.40488315,0.575465,1.0112965,1.4784086,1.4218501,N
146,-0.55849516,1.3346152,-1.5810951,0.36558795,0.19094406,0.14228553,-0.07817912,1.207296,-1.9718814,-0.29639694,0.52319163,-1.182624,0.48741212,-0.6459492,-0.5216888,-1.2342087,N
147,-1.1159933,-0.76654655,0.5159755,-0.7388054,-0.27324313,-1.1444836,0.32771257,-0.68998957,-0.20070462,1.2421794,0.48170143,-1.2890657,0.1444684,-0.9218902,-0.53299403,-0.5957139,N
148,-0.7869104,-0.0984512,0.71724373,-1.026957,1.3865403,-1.17494,-0.42477337,-1.8749454,0.61621505,-2.075438,-0.49153292,-1.0507023,0.30842793,0.52013165,-0.4718297,0.31972107,P
149,-0.6901302,-0.38924977,2.1751728,1.0373583,-0.68006027,-0.85758996,0.9042798,-1.1955925,1.6310787,0.42075282,-0.10423157,0.23959228,1.4478782,-0.2575518,-0.0018938407,-1.5263251,N
150,-0.21008071,0.60711503,0.3349255,-2.0448642,-0.066682935,-0.75211287,-1.6860759,-1.3665323,-2.3380432,-0.49260503,1.5547394,0.9239696,0.906974,0.20669049,-0.032953378,-0.3891647,N
151,-1.5291764,-2.2512913,-0.43493158,1.163255,-0.67636895,0.42419073,0.62212545,-0.15206072,-0.3081607,-0.063470945,-1.3684416,-0.99640083,-0.48038468,0.45006716,0.5126527,0.6510067,P
152,-1.1829119,1.0260319,-0.16964155,-0.27242416,0.1609518,-1.2160798,-0.7759379,-1.2415673,0.25889212,1.5121071,0.6049651,-1.4625263,0.06307283,-0.31406814,-1.1726384,0.24207579,P
153,-0.71187955,-1.78456,1.2155113,1.0640634,-0.5123234,0.077088706,-0.57990164,0.27322662,0.544791,-0.24612838,-0.05640851,0.10196516,0.053386394,0.6944531,1.3303404,-1.0550632,P
154,-1.1761366,-0.8340453,0.9777626,-0.69665384,-0.28780273,0.38535056,-0.37856677,0.67866755,-0.06598243,-0.8650969,-0.6516106,0.52647716,0.66161644,-1.4340706,-1.4081469,0.81542826,P
155,0.19572988,-0.9698888,0.5721394,-0.29476315,0.9498625,2.251884,0.42747688,1.270492,1.2203869,-1.5997434,-1.0224488,0.45995584,3.3156605,0.68761694,1.8851658,-0.96136427,N
156,0.0971196,1.3011625,-0.037812628,-1.2170842,1.0222316,-1.4407113,-1.0050731,-0.83321786,-1.8021061,-0.1769011,-0.5543638,-1.8936111,0.34565404,-0.2277646,-0.16257787,-0.5114485,P
157,-1.5510461,0.61377305,-0.041962996,0.75205576,1.4393178,-1.5237814,-2.0848827,-0.5259809,0.063812256,-1.0367115,2.7147856,-1.2293084,-0.6024437,-0.4913509,2.0951846,-0.77007943,N
158,0.15728036,-0.5147877,-0.16825145,0.0010957569,1.9156089,0.3975111,-1.8180507,-0.5026742,0.5391226,0.44069964,0.56451964,1.067727,-0.2904135,1.2361271,0.69562656,0.14159378,P
159,-0.80278134,-1.4244249,0.18259478,-0.169023,2.0932217,-0.47189716,-0.43671593,-1.8402824,-1.0245824,-1.1123005,-0.15616666,-0.116096675,0.066250436,-0.24445683,-0.001827985,0.15743677,P
160,0.9417597,0.040718257,-0.6801026,1.7207575,-0.6678722,-0.24991465,-0.2376935,-1.1790831,0.9330866,0.46891776,0.25260952,0.014505595,-0.16670138,-0.7581918,0.5545107,-0.97660863,N
161,-0.60886484,0.30959433,1.5572169,1.236622,0.05925806,1.2943916,0.73264325,0.30387682,1.2227429,1.2521961,-0.25508708,0.43294132,-0.47646564,-1.1815732,0.27851182,-0.12328483,P
162,-0.8502101,-0.16872932,-0.8032548,0.0051980615,1.2606531,2.9351423,0.54132336,2.7410972,0.1871422,-1.5087711,-0.15898357,-0.4167413,-0.140913,-0.23705783,0.51635265,0.113799214,P
163,-0.69210356,0.70116293,0.6275753,-0.39581236,0.51075786,0.74985015,0.6116666,-1.021785,-0.14374408,0.70964974,-1.0623939,-0.015818194,1.2727196,-0.25109935,0.77668816,-0.18443923,P
164,0.45844474,0.66104865,0.8887501,-0.5001633,1.0503073,-0.050260894,0.64012635,-0.21619828,-0.6644874,-0.38260588,0.34076506,-0.89475876,-0.8732394,1.4374588,-0.068264425,-0.037999824,P
165,-1.2500198,-2.3621852,1.2701343,0.78770196,1.1105595,1.1885065,-1.5732892,0.20600776,0.54283535,-0.7107087,0.17036214,1.9167888,0.72273767,-0.98513806,-0.34665203,1.0581076,P
166,-1.177628,1.1795883,-1.0349896,-1.4660112,0.052839577,0.19590068,0.889657,1.6661203,0.4382776,-0.96490705,-1.4836041,1.2396816,-2.0800247,1.8034534,1.6319147,-0.08530241,N
167,0.73586476,0.4180596,-0.12933359,0.13479492,0.021913208,0.68895453,-1.0949082,0.67548597,-0.9292447,1.0383127,0.9785682,-0.965567,-0.74598926,1.4110767,0.19840649,0.16856807,N
168,-0.44323754,-0.06375429,2.9623532,-1.7713244,-0.8624784,0.5790208,-0.20464246,-0.20193788,1.0500686,0.54083264,0.68424255,2.82184,1.8144715,-1.0988461,-0.5180498,-1.1783258,N
169,-0.43639833,-0.008590341,0.18379208,0.9331384,0.069522284,0.13973783,0.857062,-0.19229668,-1.3852855,0.640971,0.47602463,-0.24720548,0.1721845,0.63845265,-0.27991316,0.1642332,P
170,0.72485214,-0.13831586,-0.029890195,-0.8699802,-0.365829,-0.067751855,-1.0234637,0.123570144,2.5335188,-0.292907,-0.15596479,0.33716062,0.47975186,0.8401855,-0.32062635,-0.99478483,N
171,-0.22881487,1.2695674,-0.7651199,-0.46995378,-2.079147,-0.051316816,-0.9357065,0.83377403,-0.9091314,0.4196123,0.159652,-3.1672502,-0.051609114,-0.6043378,-0.524076,-0.19522732,N
172,0.40940326,-0.91286623,-0.4642126,1.8798103,0.41917732,0.19989382,-0.44821635,-0.1710226,-0.6496587,-1.2799393,1.4700079,0.20268403,-1.2224977,1.2307769,0.020460725,1.4514318,N
173,-1.4778442,-0.031125277,-1.3056983,-0.116105646,-0.8056373,-0.54069495,-0.34431636,-0.3079434,-2.4450164,0.31370533,0.32851487,-0.37539887,1.0707837,0.5628735,-1.9753437,-0.99542946,N
174,0.88142234,-0.68836856,-0.5135123,-0.17725594,0.7725391,0.37597054,-0.2234811,0.09776324,-1.2347881,-0.13905029,0.59642464,1.0863758,1.4853607,0.068660885,0.7750154,0.22648485,P
175,-0.20390019,-0.03371775,-0.05191332,-0.7073549,1.9042548,-0.6718128,-0.9014865,-0.33066067,0.62497663,-1.2998886,0.4066059,-0.06770268,0.5087403,-1.616822,0.027917013,-0.05013828,N
176,-0.16973847,-2.5406532,-0.15621838,0.10710399,0.25839385,-0.58200073,2.8039565,-0.2815963,-0.9411219,-0.907948,1.4228903,-0.42852676,1.0599029,-0.23963544,-0.9406345,0.53922224,N
177,-0.9746718,-0.5368522,-0.67435765,-0.32782745,-0.35488486,-1.4111841,-0.31222555,-0.9240412,0.3892143,-0.5198271,0.63480914,-1.9332163,0.94694805,1.7631541,-1.7702417,0.6359707,P
178,0.024642091,0.6766504,1.2219071,-1.8140897,-1.2894759,-0.22710942,0.78358227,0.51770735,0.9925275,0.7237689,-1.7405908,-0.014969043,-0.8653831,-0.44079638,-0.4846059,0.29818162,P
179,-0.53265816,1.4613454,-0.44119665,1.4472166,1.572815,1.7291387,-0.24872339,-0.33109546,-0.6043429,-0.1354153,0.48092985,-0.30767113,-1.6389035,0.22062099,-2.9341888,-0.09531391,N
180,-0.24591401,0.18421087,-0.86717397,0.12468912,-0.4412697,0.33275113,0.556711,-0.1674719,-1.1538212,-1.5175642,-0.20202778,-0.03010939,-0.015148155,-0.4925502,0.30747715,0.42020732,P
181,-1.1501486,0.17655894,0.99652153,-0.21406949,1.0086607,0.6296613,-1.2037961,-0.7890415,0.6717056,1.515411,0.8149857,0.15492973,-0.12640929,1.7809308,1.3485594,0.28713477,N
182,-1.7136749,2.1369638,-1.4941609,-0.92832595,-1.2192552,0.21526735,-0.3643117,1.104745,-0.101545125,0.96672696,-0.5773642,-0.9437965,1.0860902,-0.50056136,-0.37705866,-0.5725918,N
183,-0.4035002,1.5990441,-0.43535268,-1.3583434,-0.8603076,1.4180585,-0.05822645,0.42601645,-0.532675,0.059105013,-1.2249997,0.50448066,-0.5315428,0.54120064,1.4901541,0.7031823,N
184,-0.40429586,1.397516,-1.3377538,0.56893796,-1.1754283,-0.23549515,1.0402584,1.2230065,0.522698,0.83966345,-1.2185677,-1.2473382,0.4155993,0.09700151,0.8685428,-0.36111736,N
185,0.2650618,0.13738602,-0.707098,0.16028053,0.8303031,-0.054808967,-0.0741856,0.14748108,-0.38137317,-0.73769015,-0.3318276,1.6830573,1.0737523,-0.14046746,0.21558559,0.3678906,P
186,0.27712464,0.50167453,0.47564676,1.2690289,0.6373933,-0.0032229004,-0.66814256,-0.55856764,-1.1618989,-0.50770104,-0.89189625,-0.54733205,0.86188376,-0.4097665,-0.12020719,1.1993232,N
187,-1.3376403,-0.7567328,0.552382,-2.0458097,-0.24575168,0.5820797,0.71398586,2.3694382,-0.50674766,-0.44504225,-0.737888,0.45320067,1.4435884,1.0951592,-1.8965383,-0.535884,P
188,0.4616799,-0.9413898,0.25484842,0.8255823,-0.31565195,0.60623336,-0.038949326,0.30279696,-0.45389694,-0.4730219,-0.14245567,-0.28669345,1.1848845,0.48309392,0.041023493,-0.17862757,N
189,-0.22473115,1.1848112,-0.4617202,0.5131495,-0.9787753,-0.029391976,1.0497042,-0.064041175,0.03926781,2.019475,0.67691046,-0.59219456,1.9835402,0.30176,0.9802767,0.19597167,P
190,0.8424092,-0.13127163,-1.3083651,-0.70922124,-0.12849545,0.755053,-0.49754223,1.2137712,1.4047198,1.2954056,-0.25846457,-0.12011778,0.33586878,1.0218947,-0.031173289,-0.32589576,P
191,0.018722966,-0.9405103,1.1944063,-0.14685334,0.71551764,-0.24520709,0.78848755,0.12528452,1.9752874,0.28272688,-0.26578057,0.87398523,-1.6003197,1.1065736,-1.7407302,1.438216,N
192,-0.24228388,0.9370785,0.26520535,-0.43172455,-0.2580807,-0.1816501,0.87729526,-0.5858678,-0.3480163,0.95616585,1.8153113,0.08608666,1.0226195,1.2242532,-1.707049,-0.35047996,N
193,-0.5432268,-0.5926919,-0.5235782,-0.1154402,-1.8270092,1.3826736,-1.2901586,0.6597351,-0.44252443,0.20621602,-0.14946826,0.5479312,1.0561659,-0.752407,1.3770206,-0.025153741,N
194,-1.2263482,-1.0702872,-0.34678298,0.66143507,-1.0158699,0.4074952,0.24852727,0.2850386,-0.32360262,0.26459673,-1.0171714,-1.5730915,0.3147152,-0.97578853,-1.6354871,0.5100008,P
195,-0.3720572,-1.2447067,0.59829575,1.2954476,2.020808,-2.2048025,0.6178071,-0.8057558,1.186309,0.17001264,0.29931098,0.1381115,0.5159235,-0.14473751,0.02207902,1.6148984,N
196,-0.42684683,0.91945904,0.03963671,1.4071809,0.5781759,-0.41575494,-0.72162235,-0.6409698,1.1464963,0.2609452,-0.99262744,-0.52965915,0.5475184,-0.5764192,-0.79423743,-0.8772912,P
197,-0.46593934,1.323854,-0.100853816,-0.39949965,1.1731507,-0.17949848,-1.659939,1.170881,-0.51131535,0.6720788,0.23316677,-0.17874752,-0.48781213,-1.2347283,-0.40324575,-0.6110493,P
198,0.45813897,-1.0033226,1.7239525,0.40252537,1.2124069,-0.88817,-0.6071706,0.10878384,1.4077907,0.46767676,0.6168811,1.071277,-0.96925706,1.677181,0.05348473,1.4896524,N
199,0.1012657,-0.0038336217,1.0264622,0.46755436,1.7858566,0.05874718,-0.14012285,-1.2019885,0.5800214,0.21886733,0.31942552,-0.6994577,0.8750754,1.9697679,-0.8883481,1.3489306,P
200,-0.40427884,0.090816975,0.6445807,-1.2166462,-1.2980599,0.066639826,0.2162732,0.48660266,1.6669722,0.26373488,-2.008701,-1.4536287,-0.31275642,1.0025021,0.6196738,0.09726423,P
201,0.3983598,0.61581206,0.11619186,-1.048495,1.2935817,-0.75812453,-1.2068278,0.6034519,1.0305512,0.045003913,0.1974912,0.044172004,0.18772833,0.5838354,-0.29193315,0.53047055,N
202,-0.5112003,1.0849903,-1.1679096,-1.7530761,-0.34770703,0.30637848,-0.39443204,0.97991264,0.9302372,-1.4618721,0.16210097,-1.659915,-0.22056422,-0.9440971,1.2587394,-0.2072244,P
203,-0.8473915,1.2898595,0.030541107,-1.6157591,0.8830001,1.0243238,-1.2347946,1.4852711,0.527712,0.79045004,0.037495375,0.78026545,-0.48702222,-0.7452027,-2.2739182,-2.264401,P
204,-0.6719503,0.87368023,-0.64515173,-0.9062282,1.4017929,-0.5707469,0.5656047,-0.7669655,1.636174,-2.924547,1.0632842,-0.41181606,0.22792047,0.04481572,-0.8440825,-1.3173914,P
205,-1.1167701,1.4051632,-0.9375693,0.1524689,0.32382023,1.3252704,0.1460305,0.94543386,1.4391439,-0.42783898,0.3263871,-1.8734466,1.2917942,0.64527416,-0.10654466,-0.90701413,N
206,-0.11975486,0.79376715,-0.36477885,1.0348277,1.4353404,1.2728987,0.43221605,-0.58170223,-0.45586032,-0.5573914,0.831906,0.7348814,0.912449,-0.086240575,-0.09745462,0.82238543,P
207,-0.6295434,-0.97991276,0.057462804,-0.26918146,-0.9333547,-0.5417768,-1.0138793,-0.0045844615,1.3641853,-0.0483855,0.7538065,-0.8371285,-0.01048363,-0.86220247,-0.23308113,1.1031597,P
208,-0.09589909,0.94207907,0.54065,0.26874655,-2.7773547,-0.057501364,0.112246506,0.12722589,0.8553468,1.1174614,1.0471593,-0.67061317,-0.7507623,-1.2364274,0.86637086,-1.0142035,N
209,-0.14493373,0.43453434,0.058446206,-0.37503797,-1.2624502,-0.4685752,-1.1619735,1.0674814,-0.9053636,1.0554535,-1.3718063,0.4802944,0.354584,-2.4782972,-0.8423272,-0.36171648,P
210,-1.5096221,-0.19207029,-0.9754221,-0.5255346,-0.37986225,-0.5266198,2.586381,0.35338348,1.5740409,-1.4586049,-0.0019389987,0.24685845,1.1995869,-0.3965441,0.3693965,1.4478526,P
211,-1.4432735,-1.0363158,-1.1329417,0.1342129,-0.61288923,0.4153191,-0.960836,0.44561774,0.24915743,2.6514857,-0.0926242,0.23487318,0.5609772,0.60043526,-0.46953398,1.194627,P
212,-2.932517,0.6060934,0.0014968961,1.3003635,-0.03623125,-1.6118629,1.3298295,-0.28758433,0.32296717,0.3512699,-1.4462484,-1.4392142,0.405419,-0.3625235,-0.89343965,-0.5608772,N
213,0.5054266,0.18568134,-0.8124378,-2.2849677,0.94502354,-0.09314182,-0.6236673,-0.3344425,-0.34080237,0.8208209,0.30555248,1.6879822,0.67210346,-0.24294287,0.21829525,0.93088424,N
214,0.41395667,-0.5407464,-0.7742817,0.49720258,0.9270808,1.534112,0.42167392,-0.36830366,0.14902669,0.63285017,0.7094562,-0.8003491,-1.2603327,-0.16161066,-0.2390132,0.028828815,N
215,0.083589226,1.5153422,-0.8102026,-1.2222732,1.4323207,1.4552913,-1.2796926,-0.07036856,0.13916945,-0.2896148,-1.0477736,0.48190716,1.6472845,-0.7273432,-0.47964367,-0.4576779,N
216,0.44997215,-0.43007585,-0.59759957,-0.84686565,1.0416552,-0.111272246,0.45896995,-1.4335575,-0.27768192,-0.33612955,1.9168115,-1.7277861,-0.5740894,1.4487045,0.4946619,-1.7377875,N
217,-1.0032345,0.41640615,0.7358217,-0.076811925,0.5660654,0.7817841,1.2513691,-0.01464048,0.60236853,-0.075720355,-0.40906435,-0.18011022,0.2927014,0.7472963,-1.2296921,0.5890346,N
218,-0.52236485,-1.6824375,0.05046405,0.90989196,-0.10850784,-0.120024666,1.9382389,-0.48319614,-1.0114157,0.36144757,0.06235677,0.07779495,-0.3812409,-0.04835981,-1.0533212,0.5970277,P
219,-0.74910194,-0.5120659,0.444988,-1.1874914,-0.36354303,0.91901374,0.9457598,0.7974029,-0.80250955,0.60991395,-1.4552109,-0.23340878,0.53942055,-1.4035487,0.2581137,0.029959612,P
220,0.9162455,-0.22198427,-0.71449065,-0.5379658,-3.4978752,-0.19916074,0.3375457,0.3473224,-1.6107655,0.6696849,-0.74882007,0.59230673,-0.2808277,-0.47239402,-1.5230387,0.5072043,P
221,0.8569549,1.0556812,0.72448725,0.6103431,-0.10962142,-1.8776183,0.83099943,-1.3578523,1.268839,0.28905874,-1.5211359,-0.30063874,-0.4630131,-0.19731641,-0.21035075,-0.22243053,N
222,0.96154314,-1.1453052,0.5787967,1.3350217,0.85218847,-1.3693378,-0.37955344,-1.2510213,0.627797,0.4616836,-1.5313582,0.6980994,-1.3432478,0.21245895,0.4183199,-1.4217676,P
223,-0.14380531,-1.4325395,-1.0730412,0.13815722,0.5560298,-0.01995139,-0.7041254,-1.2564416,0.6681737,-1.494587,-0.7095623,-0.13661456,-0.52981514,-0.68250734,-0.16799214,-0.41562077,P
224,0.22688322,-1.041287,1.1264476,0.67507946,1.7309403,-0.66597056,0.3040442,0.48682368,-0.81132495,0.3219486,-1.0404956,1.0846093,0.280787,-0.68245107,-1.1711586,0.90596277,N
225,0.2636541,-1.2201445,0.47763002,-0.009774843,-0.4525946,0.300797,0.0722174,1.4015968,0.55038327,0.29843882,0.36566138,-1.3453835,0.63067406,0.40886882,1.4871595,0.34116834,P
226,1.1789145,0.36442757,-0.7111896,-0.98340946,0.018216446,-0.19875082,-0.071724646,0.22314757,-0.13269609,1.88552,-0.39222732,0.5602993,-0.34710753,0.60273963,0.39508036,-0.9364569,N
227,-0.037290085,1.0610824,-0.074424714,1.2111285,0.5012733,0.2931475,1.0364854,-0.044891447,0.9619049,-1.3429283,2.2164571,1.4939034,0.06951681,0.5447162,-0.4055225,0.14780167,N
228,-1.4320618,0.46516484,0.123327896,-0.15243317,-2.298453,-0.3711617,-1.0131843,0.6725632,-0.7048781,0.5288733,-1.0062032,0.850645,1.4615878,-0.3837126,-2.8641071,1.024472,P
229,-1.624687,-0.69757116,0.58422434,-0.30577207,-0.6662401,0.5687921,-0.5595694,0.3940723,0.8091461,0.7664367,-1.3475702,1.4702606,-0.69799656,1.4457968,0.17426795,-1.124896,N
230,-0.42834222,0.057396233,0.5841928,0.86889535,0.06772654,0.19873953,-1.3605032,0.043692306,0.43487495,0.77417266,-0.105451964,-0.027851306,-0.18915057,-0.33408427,0.6486486,-0.31636286,N
231,-0.44140267,0.2070148,-1.36117,-0.47302336,-0.39033747,-1.5351676,-0.5096018,-0.1597874,-0.6509464,-0.6677216,0.33750385,-1.031225,1.3019007,-0.37772536,-0.44911304,0.32777482,N
232,0.57360953,0.16210926,-0.2594643,0.8969357,0.43360636,0.59489304,0.3405731,-0.82633317,0.41872722,1.5756052,0.13806112,-0.354109,-0.3309649,0.17964661,-0.1785109,-0.35291025,N
233,-0.81243306,0.058463275,0.44907838,-1.4395342,-1.0452888,-0.1662143,0.05919473,-0.33693802,-0.0063833296,1.1993738,0.5522667,0.33680093,-0.5070213,0.66672885,-0.15320486,0.33299595,P
234,-0.0150101185,-0.66865605,0.039527692,-0.25940865,-0.19335137,0.58629566,-0.48989424,-0.36105478,-0.6341543,-0.8647328,-0.50463605,-0.4591324,0.48662722,0.20055628,0.36664027,-1.5656674,P
235,-1.041091,1.3603554,0.23068044,-1.0538135,0.045765936,-0.3576197,-2.9322999,0.008660182,2.6504903,0.31151962,1.5552821,0.8830394,1.7354126,0.49198863,-0.48367244,-2.048815,P
236,0.83665466,0.90371335,1.4380667,-0.53073037,0.50927246,-1.7690332,1.3615103,-0.33637077,-0.54239327,0.78936815,0.6250223,0.35062313,1.0192989,0.93675274,-0.37945685,-0.473163,N
237,-0.6615007,-0.61420566,-0.29045653,0.07271357,-0.11466562,0.33446616,0.8366233,0.24314135,-0.73445284,-1.2710086,-0.9565875,-0.26285633,-0.041373115,-0.15359609,0.1308491,-0.18008776,P
238,-0.012941763,0.3961907,-0.4454859,-0.31541145,2.5739465,-1.1995666,-0.5879308,-0.11027616,1.3249043,0.706422,-0.1430311,2.8008993,-0.24226311,-0.6339097,-0.5466174,0.39543384,N
239,-0.19668949,0.45568028,0.2589836,-0.41648632,-1.2728075,0.5270412,0.5748347,-0.006540606,-0.114313215,0.15070534,0.3413071,-1.4785619,-0.095238395,-0.6704532,-0.6613916,0.06241756,N
240,0.069301516,-1.8802855,-0.36160788,0.5411577,0.5332427,1.6975081,0.8865237,0.13373388,0.3076201,1.0475215,0.7263225,-0.013284896,-0.87350565,0.81260705,-0.9192591,-0.5492625,P
241,-1.2363929,0.2115492,0.41506106,1.4004303,1.0649674,-0.37286314,-0.56383765,-1.8801522,-0.9967253,0.73964167,-1.0979798,-0.18428332,0.40418565,-0.6872824,-0.43949673,-1.4375427,N
242,-0.8559378,0.73717093,0.8141521,-1.1149038,-0.3657339,-0.21829668,0.049670417,0.07709871,-0.43019375,-0.28657097,-0.87637377,0.0030161813,1.5617702,0.44869286,0.21808448,-0.15270866,P
243,0.37936503,-0.18329912,0.011815056,-0.102992386,0.5662657,-1.4341235,0.6674412,-1.3343407,2.4382408,-0.19794177,0.039878145,0.9190705,0.4094198,1.4897215,-1.1885817,1.133491,P
244,-1.4367502,-0.74086165,-0.08878616,1.8183618,0.8585092,-0.51026636,0.73721176,-0.85203105,-0.19738615,-0.85473853,-0.3392527,1.1525798,0.08013895,-0.82140404,-2.4415202,-0.58243793,N
245,-0.49077457,0.2938108,0.12047551,-0.0692842,0.9293959,-0.5824487,0.14255549,-1.1179874,1.9537627,-2.2155447,-0.5103985,-1.0460699,0.61087495,0.33535227,-2.2429807,0.7602159,N
246,-0.6547143,0.8479544,-1.1575589,-0.21760702,1.2131621,2.3506546,0.041328516,0.56092286,1.0225153,1.4495184,-0.16983755,1.4906802,-0.7537454,-0.10823217,3.3635526,-0.6182823,N
247,-0.11081259,-0.4562045,-0.059652053,1.0829306,0.5439445,-0.3197802,-1.9018261,0.05577597,-0.7054832,-0.088955246,-0.3721686,-0.08088103,-0.18868503,-0.15243684,-1.2783061,0.76295406,N
248,-0.112759225,-1.3586253,-0.49755743,0.07013215,1.4405017,-0.276237,-0.4355803,-0.79014164,2.1487079,-0.20306295,0.08234121,0.37906885,0.41200882,0.71953595,1.8885113,0.817305,N
