fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class
-0.1907746,-0.08934079,0.46032026,-0.68844426,-0.8390419,0.47504508,-0.06730499,0.2980014,-1.1331481,-0.86939466,g
-0.3143899,-0.82690275,-0.5668762,1.140455,0.6394363,-0.36835417,0.07333518,-0.22801661,-0.4202698,-0.5328638,g
2.844421,1.8348602,1.3437735,-1.1390171,-1.4378657,-1.8837866,-2.095906,-2.0001056,1.7355075,0.58447164,h
1.8800614,2.7509742,0.70351744,-1.2682753,-1.7802122,-2.0460954,-3.5137208,-3.709327,-0.34719384,-0.8598109,h
-0.6714695,-0.6477058,-0.3316999,1.0034668,1.8015834,0.26443744,0.056706578,-0.07384513,0.26805827,-1.7503811,h
-0.9620867,-0.6961277,-0.86683756,0.82506466,1.778811,0.3642342,-0.40373915,0.70767975,-1.077522,-1.2226641,g
-0.33069298,-0.6872244,-0.6125379,1.0929694,1.3270508,0.28379786,0.01567609,-0.37230808,-0.90426356,-0.5102751,g
-0.2915366,-0.8385197,-0.45278305,0.25751922,0.6649254,-1.1308105,-0.75250787,-0.19436933,0.4826402,-1.7390459,h
-0.66135,-0.3251173,-0.23751915,-0.17981675,-0.31005663,-0.50423706,-0.3987083,0.73068714,-0.32443106,-0.18047066,g
0.4751609,1.0405027,1.3236436,-1.1399629,-1.4497489,1.5317554,0.08704704,1.3401723,-0.9107634,-0.33339682,g
-0.24977002,-0.034620196,-0.25011253,0.1627885,-0.43795347,-0.5917565,-0.26199847,-0.05563429,1.9235243,-0.83304495,g
1.3461367,1.5130409,3.6582198,-1.7908416,-1.341799,0.71440744,1.2184311,1.717005,-1.1210467,0.96916825,h
-1.0175521,-0.706121,-0.33349544,0.14411531,0.40665,0.42497516,0.24139698,-0.38288343,-0.71978587,-1.5764703,g
-0.49586987,-0.34958142,-0.38307846,-0.07087116,-0.12997775,-0.23747052,-1.1161202,0.7140572,0.46538287,-0.7922737,h
2.5390992,3.3704894,2.1204665,-1.3645552,-1.8088084,-3.0598748,-2.98157,4.0683093,1.0647149,1.6191847,h
-0.9700686,-0.9162148,-1.0070388,0.24434856,0.53263557,0.37676984,0.6902476,0.28880036,-1.6854334,-0.9633243,g
0.6133154,0.3670277,2.4350271,-1.0224692,-1.0942963,-1.5319643,1.1624455,0.5445962,-0.84728974,1.402266,g
-0.6066812,-0.48263168,0.44971356,-0.102175385,0.34446388,0.7506503,-0.032541156,0.62418413,0.30407947,1.1466975,h
-0.63313353,-0.8262042,-0.43594697,0.14837533,-0.35139346,-0.5233654,-0.42933,0.48985207,-0.8303871,0.093994915,h
0.5432802,-0.73249984,-0.16730249,0.23641229,-0.12702617,1.2759311,0.69849956,0.62194526,-0.62979126,-0.34214818,h
0.5727331,0.5810534,-0.07376761,0.37316775,0.3080394,0.40763068,-1.6105235,-0.7821355,-1.3163781,-0.9067112,h
-0.56248915,0.79860204,0.74105024,-0.75504285,-0.79200125,-0.72346514,-0.65576774,0.89833677,-0.94209146,1.3261316,g
-0.6131252,-1.4866557,-0.6160145,1.668612,1.2318268,0.11855835,-0.69648993,0.4291529,-0.72889364,-1.3192185,g
-0.65812373,-0.2019778,-0.28375533,-0.3681681,0.44532555,-0.29385394,-0.5671525,0.30219477,0.6792662,-2.1085668,g
-0.8103175,-0.68307436,-1.5419328,1.0856986,0.7881638,0.4246533,-0.012489535,0.3664735,1.657046,-0.21388707,g
3.029746,3.1589024,1.2331578,-1.4280801,-1.5179347,-4.543424,-3.1865916,2.6421797,1.3182127,-0.49832353,h
2.7589169,1.1807857,0.73935676,-0.6037482,-0.44302258,-1.7893041,-3.6392107,-1.5255157,-0.42663035,1.8872644,h
0.16498986,-0.34519613,0.57157975,-0.4200038,-0.41220438,1.1226065,1.4385295,-0.2566644,-1.0564512,0.5598112,g
-1.074209,-1.2236933,-0.4643337,1.2233295,1.698737,0.4657496,-0.064385265,-0.36355686,-0.24470565,-0.26127875,h
-0.62931925,-0.29225105,-0.62900215,1.046344,0.29854703,-0.24743468,0.858927,0.8834431,-0.3790772,-0.54525894,h
1.4859997,0.050172508,0.46604753,-1.2488353,-0.5778971,-0.4420221,-1.1613976,1.7106924,-0.09775104,-1.4091576,h
0.6562147,-0.3739641,0.44904876,-0.49058348,-0.76486933,0.46748835,1.3649362,-0.68948555,0.44125235,-0.34069878,h
-0.5702585,-1.3839848,-1.4980297,1.6371084,1.656967,-0.18391949,-0.43876576,0.14948104,-0.43301064,-0.33620083,h
0.23749726,0.88549924,1.1570755,-1.0843401,-1.520397,-0.91177887,0.86613977,0.7480844,-0.6760439,1.2049251,g
0.12248421,-0.02550105,-1.1164044,-0.6426849,-0.94295853,-2.7964861,1.2118816,0.90418315,-1.3420359,0.34753367,g
-0.10882607,-0.5328355,-0.061049923,0.26662236,-0.6425723,0.8045006,-0.06494126,-0.5031365,-1.3894656,0.21826935,h
1.1071613,1.4486154,1.7898723,-1.6501896,-0.77936685,-0.32282218,0.26088318,1.6677785,-0.68174446,1.653643,h
-0.75720245,-0.93879324,-1.1759368,1.8427064,1.6714771,-0.41045824,-0.02980005,-0.38422257,1.5714064,-1.3052633,h
-0.45835394,-0.48201203,0.14536381,-0.30751142,-0.41460484,1.0620171,0.7604522,-0.7369406,-0.46906033,0.4091471,g
-0.9011553,-0.53480387,-0.29941216,0.19327596,0.18713775,0.32481635,-1.0718937,-0.36436197,1.9505143,-0.63103086,h
-0.7844603,-0.7602355,-0.8836503,1.0032535,0.8252293,0.12347372,0.013394982,-0.7168991,2.05864,-1.2535315,g
-0.03349185,-0.13801417,-0.28257808,0.07481335,0.25570202,0.8400992,-0.4118574,0.51286525,-0.3508256,-0.15343323,g
0.013180107,0.35053587,0.73172474,-0.66237605,-0.55201524,0.66713876,0.41993776,-0.26077253,1.6819274,1.1403892,h
-0.18942526,0.26515692,-0.047245644,-0.7179342,-0.6197637,-0.7289439,-0.79404217,0.8347845,-0.55369985,1.2405673,g
3.4663582,3.8500175,3.8514795,-1.854474,-1.7333928,-4.448619,-2.6721423,3.7505462,2.0630543,2.4122932,h
-0.061656,-0.85777426,-1.3746353,0.9853986,0.8318141,0.014519036,-0.065410286,-0.073759645,1.8544732,-0.45029747,h
-0.31213078,-0.06293991,-0.25888848,0.18181446,-0.20257896,0.110174745,0.40372998,-0.6384843,-1.0831681,-1.7670512,g
0.8786644,1.0792632,2.727529,-1.6462563,-1.8707423,1.0320286,1.2408735,-1.6074054,-1.0704054,0.83871824,g
0.24446556,-0.120932214,0.26121825,-0.5719003,-0.41382396,0.9673441,0.88076687,-0.35999554,-1.3323148,0.811529,g
-0.6415044,-0.6429075,-0.19734739,-0.07051383,0.0027832687,0.3817771,0.68915176,-0.6215018,-1.382302,0.040870905,h
1.1573092,-0.5814669,1.5168152,0.029288396,0.21350011,-0.44248766,1.4071158,0.8953157,-0.7070786,1.7308218,h
-0.68435246,-0.6306082,-1.4001186,1.8998129,1.6089388,0.15386592,0.12016154,0.37869915,-0.664114,-2.273411,h
-0.4605702,-0.07688515,-0.80339587,-0.8215876,0.07725263,-0.19847524,-0.29092082,-0.09703191,0.5978687,0.30524108,g
-0.6330988,-0.33816087,-0.604759,-0.093443245,-0.022701517,-0.064462095,-0.8795477,-0.3949595,-0.2632699,-0.7934631,g
-1.0307972,-0.045737118,-0.6083063,0.2432051,0.07674037,-0.055046372,-0.4816377,0.09790571,-0.7139362,0.09738326,g
-0.9066411,-0.010009348,-0.6212401,1.8196814,1.1126629,0.076022916,-0.4286905,-0.3420054,1.1299243,-0.9690396,h
-0.72270876,-1.164217,-0.9236235,1.235422,1.1138741,-0.11024028,-0.6414446,0.13473392,0.5987226,-1.2651383,h
-0.21109411,0.66406447,0.7284448,-0.8352101,-1.5459422,0.23887807,0.8081769,0.8082472,-0.26108387,0.97457993,g
1.075523,0.38643828,1.7879092,-2.0484436,-1.5014865,-0.23594016,-1.2560505,-1.3521428,1.5116092,1.012289,h
-1.0634475,-0.5721356,-1.2796549,1.6852609,1.7697077,0.42028904,0.05921088,0.61342263,-0.7291104,-0.35024425,g
-0.45442826,-0.15911344,0.33413094,-0.43268496,-1.0779549,0.6278961,0.492427,-0.745242,-1.3420665,0.58775616,g
-0.48936868,-0.51979506,-1.2004021,0.7568929,0.6178226,0.21754727,-0.31306615,-0.70518595,1.1429878,-2.13272,g
1.7654302,3.5692618,0.94860584,-1.2128967,-1.562461,0.82499003,2.521672,2.4530008,2.3041313,-0.18590833,h
0.98704165,0.17922145,-0.7105387,0.019584864,-0.09329006,0.7491946,-1.6693721,0.49022973,0.46081853,0.39200872,h
-0.5852499,0.043541133,0.43415672,-0.2410483,-0.075281784,-0.19069724,0.6795378,1.18331,2.1181607,-1.5774782,h
0.76750076,-0.10074232,0.61413336,-0.23501831,-0.4505393,0.92777884,0.3437931,-0.84486496,-1.0568429,1.4196104,h
-0.13797596,-0.7064883,-0.6209557,2.1682365,2.432055,0.22331268,0.656324,0.57830596,-0.25415006,0.20975684,h
0.48754865,0.50458825,0.57730716,-1.5158734,-1.2458051,-1.4378953,0.90327287,-1.3065689,-1.2779169,0.7999202,g
-0.51935804,0.29661828,-1.1071393,0.99082375,0.44675842,0.36177537,-0.2557724,0.48123816,1.5371163,-0.36529377,h
-0.19931433,-0.44964588,-0.35374904,0.003083527,0.029113218,0.6189421,-0.056358993,0.49240285,-0.1502504,0.16929363,g
-0.7253343,-0.8537545,-0.8355281,1.3381997,1.1098431,0.3396279,-0.38896373,-0.72584295,1.883633,0.39963877,h
-0.6786245,-0.97751904,-1.2773821,1.8402798,2.0333445,0.55880946,-0.00015421584,0.09232542,2.060873,-1.4880106,g
0.8775278,-0.79203415,0.7109667,-0.47692186,-0.036140382,1.4375631,1.0112435,0.22144854,-0.22364224,2.1128569,h
-0.6401886,-0.47730857,-0.92433167,1.3262514,0.19988042,0.15427722,0.37792635,-0.2299816,0.16563123,-1.027121,h
1.3962853,1.6899885,0.7234696,-1.5239123,-1.3985738,1.263626,2.3782272,-1.1746353,1.243452,-2.0721412,h
-0.65710384,-0.48935235,-0.8287864,0.69717306,0.5830684,-0.40166798,-0.6018719,0.25772765,1.7016732,-0.08811109,h
-0.3762752,-0.7359804,0.21031779,-0.24563183,-0.75303364,0.6576574,-0.39064687,0.42614982,-1.3253356,0.15442492,g
-0.40727097,-0.5336452,0.5033281,-0.47305882,-0.19154954,-0.515859,0.13444856,0.334845,2.3101408,-0.44554147,h
-1.3236098,-0.3365783,-0.7313584,1.716541,1.9777105,-0.06426843,0.18540883,0.32546327,-0.8236073,-0.0040593296,h
-0.35779977,-0.9887544,-0.30788803,-0.16563047,0.51454955,0.842446,0.45091617,-0.32867375,1.3223293,-0.6011702,h
0.8773394,0.54922414,2.2575207,-1.1068313,-1.178155,1.1580079,0.9844801,-0.84191424,-1.3013905,1.3571385,g
2.5171294,1.5296437,0.034947187,-0.12187472,-0.18091968,-3.645431,2.725441,0.9569915,-0.5576147,1.0561625,h
-0.7982159,-0.53185123,-0.875181,1.4950062,0.67181695,0.556694,0.016683292,-0.47111276,-1.1066014,-0.15844166,h
-1.0757369,-0.8409697,-1.1451062,2.0276449,2.2191575,-0.2063447,-0.23512349,-0.32146627,2.255123,-0.13717839,h
0.65089136,-0.057337552,1.1438271,-0.54770863,0.23334199,0.052497298,0.14625129,0.3535244,-1.1921288,2.4793987,g
0.63760495,0.12229079,0.98429215,-0.40718237,-0.8664082,0.34444547,0.8692629,-1.2249949,-1.1725053,-0.23747255,h
-0.94395334,-0.6884594,-1.6867168,1.8216461,2.1358726,0.28794432,-0.31442896,-0.023682594,0.63848233,0.05902201,g
-0.71831006,-0.142099,0.5925706,-0.6631799,-0.38350177,-0.6845503,-0.14799201,-0.711491,-0.31075707,1.1563175,h
-1.0608158,-0.59684503,-1.2618616,1.5184038,1.1430337,-0.13149008,-0.1837185,-0.8171783,-0.70232046,0.11776003,g
0.32546374,0.21748765,1.4706014,-1.5450792,-1.564003,0.38946992,0.81268764,0.9468519,-0.9160525,-0.27454057,g
0.3542787,0.84491026,1.0859301,-1.4967058,-1.4288523,-1.3509892,0.58922297,-1.3170822,-1.0769393,1.5841936,g
-1.2284254,-0.29991305,-0.6267697,0.6401768,0.42198035,-0.44287097,-0.47398317,-0.11373101,2.0947635,0.7565913,g
-0.36904794,-0.519372,-0.117802024,0.0011957735,-0.0699393,-0.35448906,-0.26436988,-0.31824836,0.2535046,0.31128475,h
2.9754934,2.91982,3.739048,-1.7446387,-2.1170967,2.1185389,-3.4657469,1.8559291,-0.18297899,-0.55978304,h
-0.502847,-1.0863775,-1.0754178,0.16712531,0.1698279,0.4875846,-0.7989267,0.59062415,0.3775142,-0.45241585,g
-0.42780626,-0.11616017,0.6345212,-0.36218828,-0.6255256,-0.4108398,-0.29783934,-0.35338384,-0.39181256,-0.10764167,h
1.8197083,4.5683136,3.6871133,-1.5939723,-2.0203981,0.16108078,-2.5314174,-3.1877375,-0.6345241,-0.4135976,h
-0.0565224,-0.35370266,-0.77375007,0.0065352917,-0.8301175,0.41872185,0.33101392,0.16976011,-0.85802853,-0.53198874,g
-0.92857355,-0.6218429,-0.85956645,1.2598113,1.1078256,0.12933542,0.1431195,-0.010062575,1.2042134,0.04930803,h
0.26768985,1.516609,1.0269725,-0.9609551,-0.586847,-1.8360473,0.9367853,-1.7531955,-0.37982714,1.6243131,h
0.55143267,0.3439156,0.3429465,-1.4263327,-0.91173565,-1.5255678,1.2004346,0.547657,-0.50042975,1.1784586,g
-0.61659867,-0.19296195,-0.029848278,-0.24941622,-0.015627861,0.07490465,0.7277293,0.7478415,-0.019858807,-0.08625305,h
-0.3711837,-0.51550806,-1.1129885,0.64575374,0.44364443,0.86273074,0.48712596,0.23593238,-0.5764061,0.9119561,h
-0.72841275,-0.36461344,-0.6222885,-0.47166696,-0.77683586,-0.12600508,0.40764365,-0.47284365,-1.3825574,-0.18451497,g
-0.50957716,-0.3145465,-1.1562974,0.5431473,0.803511,-0.12000413,-0.98279655,0.66550183,-1.028671,-0.021429658,h
-0.6909668,0.3069235,1.2643671,-0.9073798,-1.4309072,0.25730664,0.22066942,0.8124323,-1.1337903,0.15536886,g
-0.24711058,-0.027213871,-0.70514876,0.38199878,-0.3651409,-0.025781319,0.10607423,0.5775131,0.6493889,0.13805373,g
-0.022156969,-0.5730499,0.27102238,0.19001757,-0.39431992,0.44163874,0.17515686,-0.096956566,-0.8421213,-1.2748936,h
-0.18127652,-0.012547165,1.0987282,-0.9725297,-0.9192122,0.32404774,0.07192221,-0.56068003,-1.144267,-0.18691823,g
0.41123682,-0.16563332,-0.6333857,0.09628792,-0.037261426,0.827591,0.21892357,-0.35473445,-1.5762864,0.8757593,g
-0.9456392,-0.46284148,-1.6600716,1.5761113,0.9381702,-0.58948714,0.00984553,-0.09652439,1.4560468,-0.89085466,g
-0.23399007,-0.37140012,-0.34788096,-0.9596251,-0.5021,0.24585718,-0.8846044,0.043093413,-0.6546519,-1.2912607,h
-0.036424577,0.17229164,1.4251719,-0.9516891,-1.2552948,0.5750801,0.6406749,-1.0116508,-0.07593633,-1.5464691,g
-0.79201746,-1.252577,-1.0275967,2.1172967,2.0629592,0.116367936,0.6119301,0.49108905,1.0369048,-0.20590526,h
0.2372322,-0.56334347,-0.124887384,0.012024403,0.09598046,-0.39485955,-1.0934813,-0.19411305,-0.85365903,0.3882799,g
-1.152883,-1.0338118,-1.4079149,2.2314239,1.5679295,0.01110135,-0.054418355,-0.1519782,0.49382252,-1.2523748,g
1.162087,0.07569252,0.710961,-0.7212895,-1.0545943,-0.060112223,2.0262828,-0.71099746,-0.6114912,1.0552487,g
-6.300211e-05,-0.66636413,-1.039526,0.74148387,0.56995475,0.39823782,0.053104892,-0.17067003,1.0493582,0.26163572,h
-0.010856539,-0.77050257,-0.020702511,-0.87897635,0.16413042,0.09339241,0.6968428,-0.50483114,-0.93587893,0.1333305,g
2.3085732,3.4361665,0.97093177,-0.87564546,-1.2680559,-0.24264723,-1.6906501,-3.7528732,1.481169,-0.49913183,h
-0.48774004,0.34327033,0.3026384,0.27354404,0.09088725,0.67386866,0.49650517,-1.1379849,-0.092790484,-0.6482558,g
-0.8576613,-1.4035175,-2.0779176,1.5729632,0.9237853,0.36798915,-0.7084538,0.16582757,0.34398672,0.32733995,g
0.91199374,0.23230818,0.08552976,-0.40217465,-0.543492,2.048624,0.23786134,0.088632524,-0.46080935,-1.0326394,h
0.11387393,-0.4255275,-0.44107175,-0.60728014,-0.71104616,0.51337105,-0.610347,1.1456487,-1.1488206,-0.069328904,g
-0.4582891,0.49248132,0.9356499,-1.1909877,-1.4967597,0.7244226,-0.23590635,-1.1037465,0.6970375,-0.7966065,h
-0.54959023,-0.021470338,0.18593863,-0.69191265,-0.79313964,0.63102305,-0.022846073,-0.9813272,-0.19055408,0.13437814,g
0.19372994,-0.23969243,0.22461209,-0.41113552,-0.9575606,0.7682247,0.60125875,-0.9161758,-0.8020823,-0.72808105,g
-0.8423488,-0.17342931,-1.5747918,0.4512843,0.17989911,-0.18400612,-0.41012082,0.1938602,-0.63967514,-0.3854332,g
-1.146581,-0.69688594,-0.92156315,2.5299287,2.0634236,0.35196546,0.31880087,-0.012556255,-0.09451138,-1.1038182,h
-0.79523903,-0.38290408,-0.8928329,2.3675377,1.0995803,-0.28489363,0.32373723,-0.08489445,1.1804767,0.15878767,g
-0.21244386,0.12520343,0.8081404,-1.1188337,-0.84970975,-0.49967906,0.92943585,0.26990467,1.700418,-1.3100835,g
0.2562027,0.14057608,0.9053324,-0.62425524,-0.047076717,0.34250486,0.88434654,1.260384,-1.0804867,1.5582452,g
-0.47395796,-0.1843931,-0.22123075,-0.30313176,0.00932765,-0.8881603,-0.6817032,0.15957345,-1.2122536,1.0582018,g
0.419643,-0.72642326,0.3007154,0.026735386,-0.64591706,0.23634641,0.7546022,0.29628482,-0.6635044,-0.0019450188,h
-0.81186736,-0.59289354,-1.062315,0.8182157,1.6824955,-0.44057566,0.011635169,-0.11620936,2.6080565,-1.2512548,h
0.3072945,-0.20739375,-0.86326313,0.17339446,0.04392962,1.0866265,0.8656668,-0.05778575,-1.1201308,0.9114269,g
-0.36386836,-0.6098702,-0.58724385,-0.31322443,0.24213906,0.9831685,0.3575811,-0.24382053,-1.0779055,-0.31239396,g
1.1456671,-0.6458694,0.55396,-0.6231251,-0.09920868,-1.0653094,-0.8827258,0.7625654,-1.3712771,0.9812818,g
-0.88573843,-0.6045724,-0.61552054,1.7699225,1.2648311,-0.2459858,-0.7683409,0.31493807,2.3736517,0.49283683,h
-0.83148605,-1.1290367,-0.7066716,1.6622807,2.7446153,0.0177873,-0.36819667,0.09111622,0.08570598,0.45703608,h
0.11658195,-0.16746227,0.15023506,-0.34434918,-0.40269017,0.20451511,-0.55183744,-0.20951968,-0.71271265,-1.0708451,g
0.65646005,0.15049297,0.7714735,-0.9979892,-0.9272833,-0.8212642,0.79763246,1.0601612,-1.1715454,1.32728,g
-0.3275917,-0.25366214,0.4555866,-0.39910093,-0.4238137,-0.56364024,0.11680012,-0.41292006,-0.79986614,0.08617753,g
1.5176942,-0.17613786,-0.4726498,0.43777576,-0.24177665,1.6363833,0.59476525,0.488638,1.6146963,0.095513664,h
-0.44326466,0.050960004,0.5921401,-0.5425669,-0.6984625,-0.30914584,-0.54225326,-0.61151165,-0.05519767,-0.07384246,h
-0.65774345,-0.44694313,-0.78354007,1.4412595,2.1899939,-0.49144942,-0.8006484,-0.248624,0.371555,-0.59448105,h
2.20442,-0.033852875,0.49696064,-0.28211623,0.2396116,-3.7355273,2.2166796,-0.61530983,-0.72797215,-0.2151612,h
-0.9931526,-0.5914984,-1.1956253,1.2466782,1.0150763,0.19176996,-0.21186134,-0.76285017,0.28837663,-0.97912216,h
-0.16164134,0.7714235,0.5435094,-1.0571554,-1.4189622,-0.8712621,-0.64734876,1.9723661,0.23036067,-0.3105245,h
-0.76595086,0.007139921,-0.592587,1.4218149,0.9416931,0.21756095,-0.0011722274,-0.39639476,-0.65832984,-0.24623355,h
-0.2340231,-0.6252678,-0.19792461,0.9249991,1.25252,-0.14363717,0.48636845,-0.029916093,0.13034618,0.39097553,h
3.5189128,1.4165016,1.315465,-1.0800852,-0.9887601,-3.1849346,-4.176306,1.4790335,-0.85429424,1.3241518,h
-1.0046223,-0.6657301,-0.3151187,0.2956649,1.2890677,-0.49527776,0.0747669,-0.6724937,-0.4932993,-0.42677456,h
-0.8379593,-0.34696868,-1.0025723,1.2027472,-0.050867558,0.61806947,-0.031133987,-0.47961503,-0.21893889,-0.84733,g
-0.3127825,-0.61787444,-0.5951734,0.5689475,0.718844,-0.46028343,-0.45700943,0.7758603,1.568591,-1.7478585,h
-1.0229145,-0.13598946,-0.6914704,1.1148582,0.86371446,-0.2841403,0.15188518,-0.45678768,-0.9029497,-1.1876042,g
-0.35829514,-0.26417252,-0.88625616,0.07691119,0.27065235,-0.10922599,0.12804979,0.641973,-0.892912,1.095795,g
-0.23907235,-0.53130436,-0.18540302,0.2367357,0.6748611,0.70713335,-0.13705972,0.39588174,0.8593554,-1.0928872,h
-0.18092993,0.34139803,0.935576,-1.6410768,-1.577827,0.32413843,0.9277022,-0.9380177,-0.23800084,-1.5387292,g
-0.7165889,-0.25864553,-0.7747848,-0.4884696,-0.23451394,-0.536551,-0.006064713,-0.21822438,1.262624,-0.276847,h
-0.12504256,-0.8390564,0.90500885,-0.70618194,-0.77225477,1.4238333,0.2806235,-0.26819637,-0.3239439,-0.63205373,h
-0.07799047,-1.3138947,-0.5689532,1.6105603,1.9589465,0.23257412,0.45336995,-0.43099946,2.0786366,-0.0022406578,h
-1.1000631,-0.386958,-0.83969235,0.8973067,0.7567792,-0.56072164,0.09583626,-0.49513897,1.8004047,-0.0989644,g
-0.4130575,0.6378176,1.7295122,-1.1660693,-0.97626925,-0.4024449,0.8231383,-0.69549006,0.35153908,0.7601499,h
-0.47345322,-0.46676382,-0.08320432,-0.06539305,-0.23090144,0.51276594,0.3365167,0.36241686,0.28566122,-0.4986026,h
-0.647089,-0.5100765,-0.33155122,-0.027692556,-0.075041935,0.5141996,0.13565174,0.71302736,-1.1638621,0.036266893,g
-1.1497877,-0.2279408,-1.3682685,-0.062354624,0.36772233,-0.36661625,-0.21433434,-0.54532206,1.6690122,0.23643592,h
0.08178538,-0.22624166,0.45770422,-0.711947,-0.6446582,1.1181133,0.7999453,0.5658082,-0.6549331,-0.4266246,g
2.307423,0.64600486,1.1734638,-0.9828813,-0.8040269,0.4671649,2.0255408,0.9862616,0.8886033,0.15261114,h
-0.22742403,-0.014935434,-0.5285877,-0.12255481,-0.46047664,-0.66097176,-0.9246857,0.3107766,1.0162264,-1.7290869,g
-0.291804,-0.37464827,0.30086845,-0.91996723,-0.74575377,-0.065870956,-1.4713151,0.5431379,0.053751484,-0.47339353,h
1.8093934,3.1666489,0.82145756,-1.7366855,-1.1152189,1.8175862,2.501052,-3.386397,0.45013946,-2.0713096,h
2.9190924,3.0441265,1.5652395,-1.4579715,-1.2649646,-1.5080669,-5.2325754,-1.4992206,-1.0743002,2.0749063,h
-0.6090627,0.3068107,0.5797532,-0.59125525,-1.0195711,0.18682353,-0.619349,-0.66344863,-1.2759795,-0.51995015,g
0.1922937,0.83163315,0.40221968,-1.2549211,-1.3790112,-0.58640295,-1.4810294,0.78534037,0.0638801,-0.66206384,h
-0.6957711,-0.31282368,-1.1446412,0.119465455,-0.038765002,-0.39636117,-0.013738602,-0.56416166,-0.91680366,-1.4165082,h
-1.210502,-0.723281,-0.24393833,0.4425577,0.1383186,0.26340857,0.48283958,0.5009863,-1.2889118,-1.7065707,h
-0.68442166,0.0756654,-0.28998682,-0.6948025,-0.49400264,-0.24906412,0.2884484,-0.52418315,-0.64664227,0.6532375,h
-0.039283186,-0.683045,-0.33290237,-0.6209103,-0.4595024,-0.44670826,0.3889727,0.06375854,-0.4461059,-0.42359614,h
0.067586794,-0.79658854,-0.10712458,0.24163899,0.6297711,-0.2968406,-0.7820537,-0.7760035,-0.53161466,1.1921499,h
-0.4161101,-0.38160306,-0.24163973,-0.09205954,-0.0481762,0.31108838,0.6804245,0.68999374,2.1868114,-1.2631767,h
-0.7011001,-0.4490499,-0.9492963,1.4000826,2.1459258,0.58380353,0.55511945,-0.5522317,-0.39986205,0.23216431,g
-1.0298584,-0.072300635,-0.35911554,-0.6139214,-0.091947585,0.49721783,0.353296,-0.894793,-0.26513878,0.13077092,h
0.80909824,1.7954414,1.4859947,-1.4971993,-1.7301148,-1.2296841,-1.4440532,2.697361,1.6395203,0.807351,h
-0.41809583,-0.7841284,-0.92422676,1.9398415,1.9739602,0.46838075,-0.23053522,0.10205108,2.4492435,0.22770719,h
-1.0884593,-0.23878795,-0.12945831,-0.48865622,-0.51735854,-0.34677243,0.1958778,0.72577477,-0.38577896,-0.79441833,g
0.53969055,1.5791302,1.4066565,-1.3127055,-1.2015244,-0.21995932,-2.2174897,1.9373808,1.9191692,-1.3212205,h
-0.12511748,-0.35379165,-1.2033501,0.05309201,0.0017736265,-0.7359927,-0.3118473,0.59776986,0.038425088,0.49405983,g
-0.20547426,-0.26537967,-0.4357315,0.693832,0.4241482,-0.26360032,0.6304239,0.21193142,-1.2095312,-0.12361097,h
0.6481222,0.9003165,1.2663246,-0.8341546,-0.95386213,-2.7466366,1.200398,-1.5746847,-1.1222361,0.36150408,h
-0.9597931,-0.33768666,-0.57251453,0.29843295,0.57960176,0.6257768,-0.10250546,0.09818694,1.1937798,-0.07653537,h
-0.9628818,0.0923996,-0.37864915,-0.35058054,-0.38342816,-0.095972754,-0.014564782,-0.02171436,-0.70003164,-0.9338012,g
-0.5372926,-0.19202483,-0.8251226,1.229401,2.0103734,-0.17727573,0.5173323,0.6461185,0.3206441,0.89111316,h
1.8689215,4.1701984,2.1703367,-1.6610354,-1.4155287,-2.909311,-2.3302264,-4.5966277,-0.42141756,1.2119845,h
