f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,binaryClass
0.5895428,0.8263643,0.04380977,-0.3745369,-0.5839061,-0.5862743,-0.3716937,-0.54080296,1.2557313,1.1220441,-0.63246304,1.9932551,0.4480173,-0.17615405,-0.24937475,0.63270307,-0.15737002,-0.22329731,N
0.043150727,-0.73527014,-0.48847842,-0.255408,-0.10586439,-0.5270187,-1.1054785,0.45989805,1.775938,-0.6142508,-0.5199032,-0.14517048,-0.2144951,-0.37077996,-0.12793571,-0.15103555,-0.12375066,-0.10206213,P
-0.124497324,-1.0169181,-0.753641,-0.03393227,0.10337715,-0.32515424,-0.3378771,-0.6616553,-0.70190823,2.5238314,-0.007747531,-0.8340273,-0.08373177,-0.5570215,-0.30817282,-0.17818147,-0.105570205,0.34592205,P
-0.47367948,-0.46307045,-0.60433733,-0.15962599,-0.18927717,-0.38917664,-0.7384259,1.8647779,-0.75487256,-0.48639494,-0.514848,-0.9829131,0.033541173,-0.4438094,-0.29487845,-0.04113029,-0.44971025,-0.012850165,P
0.40609276,-0.97560954,-0.5691318,0.3342041,-0.32467917,-0.32392672,-0.29869872,0.7040124,1.5279461,-0.5387697,-0.5918418,-0.5916609,0.12619871,-1.0640873,-0.71738935,-0.26371518,0.09581792,0.01941681,P
1.9295899,1.1632051,0.04573202,-0.47731102,0.13333143,0.6869422,3.94524,0.01228565,-0.5786341,-0.31836772,-0.5131936,-0.71812856,1.2796168,2.3491166,0.62119913,-0.2136096,0.16045076,-0.15684254,N
-0.5649279,-1.0308223,-0.2645028,-0.42399436,0.47851944,-0.77383435,-0.2423594,1.1639673,-0.35995245,-0.9017487,-0.48393077,-0.58328927,-0.30298707,-0.22992909,-0.2247146,-0.18604162,-0.044461593,-0.36818105,P
1.9465498,-0.62138087,-0.22724551,-0.26525944,0.06915288,-0.18248954,3.2701473,1.7727766,0.84837794,-0.523778,-0.8007775,-0.10415706,-0.37443107,-0.2564637,-0.27674726,-0.42171562,-0.2726959,-0.34293443,N
0.53415287,0.90510386,-0.5851419,0.015784442,-0.34764117,-0.5341714,-0.74986446,-0.44475627,-0.93401134,-0.3621415,2.0795815,1.6782323,0.52402997,-0.1586615,-0.33652896,-0.22049884,-0.23733647,-0.32140112,N
2.3371873,-0.20959735,-0.29994494,-0.67944276,0.076825246,0.6904609,4.394943,-0.71386975,-0.68752587,-0.2676188,0.075036526,1.799061,-0.29378566,-0.16059181,-0.20175782,-0.03956312,-0.29307953,-0.3096019,N
-0.08255455,-0.6142465,-0.31767464,0.07683122,-0.33088124,-0.713925,1.3734615,0.60188043,-0.800076,-0.6495545,-0.45232284,-0.47338554,-0.4561748,-0.27937442,-0.45937365,-0.289111,-0.013245687,0.1855911,P
-0.4159913,-0.7076712,-0.12944394,-0.11958657,-0.29717124,-0.37859944,-0.42580172,-0.4924002,-0.13754575,1.2399712,-0.6288776,-0.5749262,-0.39629376,0.08865619,-0.26521662,-0.424053,0.98695976,-0.079735994,P
-0.040228706,1.3300742,0.9580164,-0.18500325,-0.38844433,1.134727,1.5062444,-0.5309878,-0.28140935,-0.3416799,-0.51091343,-0.7685782,0.07285696,-0.5169868,4.9709516,0.6355414,-0.11063787,0.11292645,N
0.62452227,-1.2204325,-0.4165009,-0.31161124,-0.21440993,2.685299,1.6137482,-0.5164859,-0.7914847,-0.6658821,-0.61317086,-0.9872102,-0.053230196,-0.57134044,-0.54381835,0.03164959,-0.053036124,-0.30572045,N
-0.88194656,1.2911502,-0.4194557,-0.4097588,-0.31742406,2.975534,-0.12128095,-0.89815724,-0.7748664,-0.7737468,-0.50680375,-0.65144753,-0.5424061,3.6167939,0.2084449,0.099139124,-0.42508796,0.38284606,N
0.34249753,-0.5362677,0.061436847,-0.15855302,0.00095422566,-0.4282037,-0.41078207,0.97987473,1.9792129,-0.3723542,-0.64291227,0.020986915,-0.41447547,-0.27377376,0.4079682,-0.37813264,-0.2330465,-0.3254335,P
-1.2688437,2.3211677,-0.22330149,-0.29383057,0.6308059,-0.2414515,-0.76646006,-0.849688,-0.4545886,-0.45651507,-0.63070774,-0.5871372,4.1067843,2.826675,-0.677091,-0.24243551,-0.3107934,-0.14462584,N
0.53121877,0.23275921,-0.33606225,-0.22232118,-0.17512777,-0.43416813,-0.65011954,-0.86758876,1.9557798,-0.9064713,-0.54103637,2.2969577,-0.36100945,-0.33229005,-0.060129225,-0.6025783,-0.40564805,0.084854424,P
-1.0514526,-0.75896066,-0.45001292,2.027264,0.2363921,-0.7530327,-0.34153157,-0.6944004,0.15237823,-0.18222566,-1.0705007,-0.23593672,0.0019159317,-0.11922486,0.054092437,-0.26025692,0.43372703,-0.5460665,P
0.25704604,0.23310113,-0.48490173,0.028972983,-0.12418824,-0.3599386,-1.2323465,-0.58590686,-0.636992,0.6204094,2.9506016,0.070332035,-0.16164388,0.10664362,-0.11453156,-0.4025644,-0.16785592,0.14883664,N
1.2278152,-0.71036184,-0.4946597,-0.07434012,-0.31940916,-0.80259734,-0.6618821,-1.0190924,2.4393969,1.9848844,-0.72089124,-0.39273688,0.05747524,-0.55658615,0.09760958,-0.46904227,-0.2905054,0.049965903,N
-0.56953526,-0.3317774,-0.6148348,-0.31798133,-0.24571341,0.011065975,-0.47378704,-1.0152493,-0.4894785,-0.24179542,0.947386,-0.12911998,-0.39615384,0.1533187,-0.2561783,-0.43630582,0.082968086,-0.6404263,P
0.48434156,0.72794914,0.07422208,-0.5206394,-0.44919938,-0.53441834,-0.6937041,2.4776466,0.17677513,-0.59926885,-0.58445174,1.5059339,0.78127134,-0.39183426,-0.033350468,-0.17827217,0.7669493,-0.45236978,P
-0.07455197,0.70456594,-0.65113795,-0.2793917,-0.42822924,-0.44382963,0.4010892,0.7610149,-0.6776686,-0.6898163,-0.2925976,0.11710094,2.9807882,0.17612919,-0.14377116,-0.6078051,0.12556416,0.28208587,P
-0.7818153,1.5737412,0.23327217,-0.27998608,0.08206813,-0.103196084,-0.6837368,-0.62731665,1.0242798,0.27375108,-0.35081476,-0.3822629,-0.026732624,1.656523,1.4223466,-0.25994447,-0.2857669,-0.4674922,N
0.12490848,0.64332426,-0.5623894,-0.08001028,-0.09278633,-0.7218374,-0.50054574,-0.7767327,-0.37609148,0.06746369,2.601685,0.5740023,-0.39088988,-0.31951207,-0.4801692,-0.54732317,-0.2563827,0.3218993,N
-0.0044082105,0.2672523,-0.73622143,-0.7542886,-0.5780166,-0.16833863,-0.52888,-0.9919144,-0.8938819,1.51947,0.94917357,1.0363623,-0.4640062,0.03872031,-0.09924334,0.07597399,-0.018758252,0.11396566,P
-1.5360382,2.9129486,0.45888537,-0.2862251,-0.73234034,-0.37823305,-0.6563727,-0.53547305,-0.2866813,-0.63242,-0.39822412,-0.0054814965,-0.5325416,4.742874,1.9592608,-0.26646823,-0.20136929,-0.35980755,N
1.4499621,0.11098567,-0.5166951,-0.51086444,0.23883124,-0.1770196,-0.78810596,-0.30509195,1.2979097,2.0613081,-0.48453128,1.5136713,-0.28236273,-0.55503404,-0.07198718,-0.41593224,-0.4423162,-0.24693212,N
-0.32233194,-0.97070587,0.09192306,0.29339764,0.20317249,-0.18647704,1.9324857,0.5315218,-0.4227339,-0.59234154,-0.6909895,-0.32690552,-0.4910125,-0.32924402,-0.5173737,-0.3524486,-0.14757109,-0.13538428,P
-0.7912359,-0.06845567,-0.6506921,-0.2924661,-0.6584572,-0.43657538,-0.5758313,-0.52279764,-0.4186703,-0.7085601,0.8746823,1.4160792,-0.663959,-0.49615663,-0.2032432,-0.069640175,-0.06673123,-0.22933526,P
0.16710712,-0.7647404,-0.20261186,-0.22567256,-0.124800995,-0.33805227,-0.46101797,0.9173057,0.7859106,-0.5931198,-0.44718444,-0.65719235,0.0020593703,-0.48546618,-0.23887432,-0.033199966,-0.3187563,0.046016842,P
-0.3751975,-0.65244246,-0.40376627,-0.23617922,0.13501962,-0.40785617,0.76508355,0.4737593,-0.31151682,-0.78060067,-0.5939312,-0.81936026,-0.108311206,-0.7366468,-0.17832464,-0.07195243,-0.20956482,0.22297674,P
-0.50968707,0.6193006,0.03856398,-0.06254147,-0.44011056,-0.70143163,-0.768947,0.7397756,0.65861094,-0.5115178,-0.43296105,1.1550333,1.4559474,-0.16420957,-0.5048563,-0.00787209,0.03145992,-0.08525204,P
-0.26829547,0.03034538,-0.63573456,-0.38838556,-0.7211933,-0.41659588,-0.5508849,-0.7801261,-0.49906224,-0.57075405,1.5331457,2.5141344,-0.051121682,-0.20062286,-0.5080999,-0.085694835,-0.24141636,-0.2903747,N
-0.055535264,-1.1104137,1.0375943,6.2069063,-0.1204804,-0.62504804,-0.4662761,-0.5938755,1.016289,1.008027,-0.4912462,-0.6978,-0.3906316,-0.30798948,-0.0661602,-0.32697836,-0.03617698,-0.0030092448,N
0.044021145,-0.22442445,-0.4492324,-0.7600151,-0.3466839,-0.4522319,-0.57357246,0.48239812,1.6255904,-0.4922774,-0.5440655,-0.595332,-0.5035993,0.5310509,-0.26277146,-0.08275485,-0.64918554,-0.15320629,P
0.97210085,0.37784618,-0.55347395,-0.30231032,-0.51117575,-0.78287345,-0.71488154,-0.7605808,-0.2140549,2.560978,1.4556454,0.5214759,-0.18221587,-0.5470697,-0.30231172,-0.14176996,-0.14924216,-0.32297248,N
0.53134155,1.036031,-0.5215182,0.23114231,-0.35082164,-0.6804049,-0.47376925,2.6111076,0.31090793,-0.6634378,-0.48345107,-0.1269966,3.3749309,-0.23318362,-0.44028273,-0.55134195,-0.24394545,-0.6014702,N
-0.29824853,-0.8776394,1.7533742,1.5233489,-0.034817215,-0.013675809,-0.29765147,-0.49058795,1.744754,0.10923615,-0.8023068,-0.7370182,-0.47739443,-0.51380074,-0.47495508,-0.028128877,-0.26731342,-0.2035072,N
-0.025719583,-0.3992644,-0.36552587,-0.5649028,-0.32311803,2.3898106,-0.43480715,-0.81402504,-0.73818433,-0.51813805,-0.2662262,0.27230904,-0.24607593,-0.2484397,-0.5415673,-0.2638874,-0.2004547,-0.1308011,P
-1.0346445,-0.31343672,-0.44195816,-0.6739147,0.88526213,-0.25326416,-0.4950456,-0.8035172,-0.99919784,-0.29187328,1.4441811,-0.35071114,-0.4254068,0.062250197,-0.14960895,-0.17004734,-0.33438402,-0.23161006,P
-1.7595282,-0.73776084,1.1383388,-0.51115775,-0.17870441,-0.14841805,-0.45059162,-0.69500244,-0.591041,-0.5321667,-0.4540718,-0.58767676,-0.275016,-0.5058089,-0.6134417,-0.09448278,2.4149432,0.40125355,P
-1.8935626,-0.54298806,-0.6172348,-0.6104057,-0.36802107,-0.6744378,-0.56592554,-0.5733762,-0.8532566,-0.583865,-0.7879247,-0.06506242,0.7233107,-0.40838203,-0.27804938,-0.21094589,0.26578194,-0.009001479,P
0.090015575,-0.75842506,0.21430105,-0.07259998,0.041706473,-0.6979103,1.6237442,0.009897858,-0.27981287,-1.0351087,-0.48774737,-0.48945585,-0.30471623,-0.47062337,0.0686551,-0.21339275,0.008229315,0.37176305,P
-1.3978759,1.0149487,2.7422235,-0.46845663,-0.15144722,-0.47859293,-0.3091373,-0.99589527,-0.49805707,-0.18315756,-0.44895196,1.8642517,0.69386303,-0.38856027,-0.33605635,-0.5434181,4.1073613,2.4429247,N
-0.1968775,-0.4922128,-0.25597808,-0.35288352,-0.5062786,-0.61066633,-0.5449103,-0.6883841,-0.31761152,1.2025329,0.534331,-0.39569986,-0.12347917,-0.6910682,-0.5708753,-0.017936736,0.2315565,-0.4555478,P
0.30327022,-0.42508927,-0.29157773,-0.10827592,0.28473246,-0.50939643,-0.4296096,0.9409628,1.4430075,-0.61828625,-0.8226317,-0.4322407,-0.29268408,-0.79242146,0.07259108,-0.2615055,-0.2464992,-0.14678389,P
-0.28338653,-1.0598627,-0.17520157,0.11608717,-0.52878517,-0.0024652109,1.4231068,-0.45093834,-0.28901342,-0.24797842,-0.70579153,-0.32201988,-0.023474872,-0.52765775,-0.4327501,0.21774569,-0.17215064,-0.49240318,P
1.5987747,-0.62941337,-0.51511025,-0.124237984,-0.14417489,1.8765869,2.6696784,1.4369702,-0.34072486,-1.0260148,-0.8107003,-0.14260283,0.042389393,-0.68622553,-0.11487019,-0.36348376,-0.34470925,0.09867805,N
1.1446,-0.6805948,-0.3285012,-0.025057212,-0.28406408,-0.7311616,0.27019504,1.1449388,-0.5030253,2.5016577,-0.6708796,-0.8416697,-0.59067005,-0.094495684,0.20399371,-0.48163885,0.23263606,-0.5217987,N
1.2563609,-0.35292006,-0.23473442,-0.22410621,-0.37561566,-0.57836115,2.918103,-0.41429657,-0.48625138,1.7269548,-0.1623359,-0.32904,-0.54404444,0.2026238,-0.43156773,0.05389151,0.23155308,-0.23685181,N
-0.16973357,-0.380525,-0.70704126,-0.08922872,-0.0049394257,-0.6323354,-0.017808318,-0.3061991,-0.31660298,-0.13813074,1.7787162,-0.6297993,-0.18243717,-0.1766913,-0.39601418,-0.36639035,0.031931743,0.031960294,P
-0.28344202,-0.95633006,-0.012822606,3.927181,-0.11138593,0.09421152,-0.5975121,-0.2880745,-0.2663757,1.1453593,-0.7230586,-0.3886252,-0.40173453,-0.19601461,-0.29777262,-0.34242934,-0.29547626,-0.07782457,N
-1.3851218,1.5552481,-0.21286416,-0.057050228,-0.24226546,-0.4685889,-0.20426618,0.28959465,-0.40305135,-0.8252323,-0.65504366,-0.26036486,0.6159136,3.7238615,-0.39323393,-0.6350791,-0.2795308,-0.005479634,N
-0.09026191,-0.6384886,-0.34407592,-0.5738447,-0.38485283,-0.3497234,-0.19710386,1.4992461,0.22155344,-0.64055914,-0.42218816,-0.17445162,-0.23346272,-0.3080627,-0.24546173,-0.2085239,-0.60633034,-0.24749796,P
1.3611306,-0.8748636,-0.29681602,0.23002292,0.20775892,0.46792662,2.2993433,1.9052488,-0.6275768,-0.36547083,-0.45046553,-0.1428526,-0.26248506,-0.43358105,-0.18829766,-0.25142252,-0.1053212,0.15915948,N
0.4059254,-0.6599986,-0.6586394,2.3865972,-0.18029326,-0.38260418,-0.6924436,-0.35136452,-0.9776576,3.2616327,-0.61184967,-0.28765267,-0.012413979,0.10897604,-0.4857645,-0.10586849,-0.2328344,-0.3841222,P
1.7893825,-0.60601157,-0.40863246,-0.30952674,-0.2534521,3.6535022,1.9643046,-0.57422733,-0.4341328,-0.5040411,-0.36246085,-0.071888775,-0.60547733,-0.063598484,-0.12691773,-0.08261554,-0.25002316,-0.30403084,N
-0.47205195,-0.04115203,2.8294003,-0.19846466,-0.63862306,-0.11048496,0.9017429,0.57656455,-0.45708185,-0.57895327,-0.7242253,-0.61129045,-0.30763635,-0.630087,0.19670907,0.08799252,6.5577383,1.469739,N
-1.54947,0.81729877,-0.5394175,-0.08902481,-0.19037536,-0.48535183,-0.5390463,-0.5432968,-0.272355,-0.13271257,-0.25362164,-0.17242303,1.2718201,2.3221583,-0.33584654,-0.39196414,-0.5083394,0.14245492,N
1.805822,-0.84747064,-0.5479483,-0.24921983,-0.92655814,-0.56413245,-0.39440176,-0.83535427,1.8789966,3.7405164,-0.6540488,-0.18329427,-0.36699218,-0.35619774,-0.047676787,-0.020995975,-0.16531117,-0.4684641,N
0.15320243,-0.5550842,-0.48385447,4.171038,0.14961794,-0.02258268,-0.8174795,2.1166668,0.61880267,-0.33956897,-0.23177502,-0.34672534,-0.3049422,-0.2568026,-0.269265,-0.12246157,-0.16082592,-0.692001,N
0.32836014,-0.6661706,-0.35775667,-0.61080575,0.14455374,0.7655232,2.2269018,0.039327025,-0.3288731,-0.4881783,-0.811983,-0.49239486,0.12842676,0.20746899,-0.45711938,-0.3689247,-0.01517047,-0.087880455,P
-0.67364913,-0.0874119,-0.36051893,0.019268334,-0.3077437,-0.0048912764,-0.3205679,-0.32929334,-0.45543492,-0.2623956,1.8523828,-0.31521183,-0.422203,-0.3407657,-0.7421957,-0.57491255,-0.443433,-0.33984393,P
-1.0371488,0.4229173,-0.3962347,0.19692883,-0.16090484,-0.4976706,-0.44914135,-0.43617612,-1.0043848,-0.6462142,0.8303559,2.0887764,-0.2949322,-0.3310511,-0.5484159,-0.26559654,0.1827552,0.17618635,N
1.6381866,-0.29952002,-0.54401493,0.14438051,0.2698259,2.5213912,1.2507288,-0.7156412,-0.64410853,-0.39879006,1.606216,-0.82483363,-0.60044867,-0.12811695,0.024419397,0.140928,-0.2062848,0.13550913,N
-1.4010057,1.6848042,1.5593657,-0.081731364,-0.33452243,-0.5349319,-0.67211586,-0.3420447,-0.6316156,-0.57839423,-0.47188517,-0.5961624,-0.088709086,0.05285588,6.024139,0.57825327,-0.0433878,-0.30006364,N
1.8972671,-0.06679612,-0.15253997,0.10470724,-0.40940118,-0.49112988,-0.24214628,-0.40803775,2.6744587,-0.4290933,2.1836321,0.1717231,-0.17494743,-0.52104664,-0.28271464,-0.4306498,-0.0327435,-0.5291867,N
-0.62068415,0.51163274,0.95346725,-0.61659676,-0.21172181,-0.2620867,-0.64155775,-0.4670843,-0.28473082,0.4932467,0.24750797,-0.516537,-0.22775456,-0.55934656,0.6802489,3.477095,-0.112791166,-0.23971534,P
-0.6331539,-0.5328237,-0.5571883,0.0011942685,0.086947665,-0.588895,0.46776396,0.33515018,-0.4827597,-0.44383115,-0.6398643,-0.1910691,-0.31126437,-0.13753256,-0.33516377,-0.3529294,-0.25294715,-0.06945607,P
-0.76440907,0.18396857,-0.6060308,-0.3581652,-0.3543399,-0.40919816,-0.8247982,-0.94067,-0.24593982,0.74986017,0.3814393,-0.47230756,0.028758913,-0.49137688,-0.16863224,-0.123606995,-0.61698425,-0.28418958,P
-1.2950928,1.0204263,1.876778,-0.107954875,0.38300526,-0.34331992,-0.21541876,-0.68677753,-0.48131984,-0.60821664,-0.31966847,-0.34321535,-0.27006674,-0.5812968,0.51746535,5.9972773,-0.05769901,-0.26463306,N
-0.5258894,-0.7183043,0.31607133,0.04178852,-0.047411025,-0.82983685,1.7193727,-0.55102926,-0.5536617,-0.9250928,-0.604616,-0.4438128,-0.042257994,-0.021950096,-0.3600556,-0.01156947,1.3432543,0.14723402,P
0.58875865,0.019761056,-0.4980976,-0.36013883,-0.16070381,-0.45860144,1.0902917,0.44949424,-0.63790953,-0.40970236,-0.6076275,2.1206067,0.916351,-0.2945066,-0.5320509,-0.4541394,-0.27599862,0.1458691,P
1.6245608,-0.0278171,-0.7875415,-0.28320044,-0.36300427,5.54905,-0.2871719,-0.71866095,-0.7797792,-0.5043181,1.6281902,0.3396985,-0.122914776,-0.40605193,-0.5632334,-0.34099126,0.15580487,-0.0104866475,N
-1.6266867,1.2034415,-0.668486,-0.3559301,-0.2407725,-0.3176872,-0.693992,-0.8864218,-0.32206845,-0.4807136,-0.044839084,-0.654784,1.6813347,1.9605396,-0.18841107,-0.37485385,-0.64803326,-0.43072036,N
-1.0015845,0.4620716,-0.5758313,-0.2814464,0.2638231,-0.10438004,-0.68400466,-0.59321856,-0.47128683,-0.362396,-0.3724302,2.4940786,-0.14955014,-0.32172748,-0.14752547,0.1755265,-0.07966571,0.09895885,P
-0.051169187,-0.8937162,-0.5685567,-0.26989186,-0.33973938,-0.052767724,-1.0087755,-0.76244783,0.38014644,1.8667852,-0.7662691,-0.3127259,-0.26030034,-0.12751287,-0.46187603,-0.47647053,-0.24768734,-0.025321826,P
0.69786453,-0.3508214,-0.7589703,-0.44982383,-0.2314154,-0.18373278,1.4286423,-0.89436233,-0.39690378,-0.30716625,1.5384684,-0.5643764,-0.08254905,-0.19209728,-0.2935077,-0.38170388,0.0793089,-0.25154197,P
0.0456441,0.58136135,0.7504543,-0.42987627,-0.0957951,-0.12215426,-0.29483312,0.94698155,1.5768532,-0.9557996,-0.30379537,-0.8644768,0.090342246,-0.28513002,1.2287959,2.731714,-0.09103256,-0.023349494,N
-1.2744905,0.4331534,2.6339111,0.7970431,0.071128145,-0.18379068,-0.30888265,-0.99678874,-0.41905382,-0.5218666,0.04382603,2.3215601,-0.5602043,-0.31011277,-0.18279162,0.0009379927,0.13835393,0.8789489,N
-0.69706076,0.7696376,-0.6067474,0.00799948,0.6590791,-0.6137429,-0.6029037,-0.7422282,-0.5908061,-0.26402423,-0.38260922,3.6564653,-0.05480033,-0.333939,-0.65383303,-0.23551512,-0.52793956,0.34393877,N
0.9786246,-0.28464496,-0.63703805,-0.05437258,0.094560936,-0.45822594,2.1535437,-0.12135169,-0.7588192,-0.08027694,1.1722257,-0.25887358,-0.17958201,-0.18706274,0.1141364,0.0869849,-0.15043451,-0.18529743,N
0.16870406,-0.6722468,-0.4381104,-0.10653271,0.15683635,-0.75602907,-0.4605137,0.33549196,-0.3729604,1.0869396,0.28580478,0.025827318,-0.8919184,-0.4236462,-0.22030792,-0.015102789,0.03642319,-0.12890518,P
3.329324,0.27998072,-0.61494076,-0.16398223,-0.11454381,-0.3839683,0.041986704,2.415197,2.0744178,-0.60524935,1.7606757,0.22074872,-0.10185227,-0.329864,-0.54615873,-0.22237518,-0.25246084,-0.1861247,N
0.9057741,1.8607216,-0.37175256,-0.64196354,-0.5107373,3.1159196,-0.7633182,-0.69879025,-0.479895,-0.0421272,1.6888692,-0.51433504,0.24448796,3.29271,-0.27434564,-0.52823186,-0.44872266,-0.43650186,N
0.5271671,2.5828097,-0.3525067,-0.575868,-0.121456355,-0.21175823,-0.7338574,-0.5631397,-0.5591898,0.625799,1.1849169,0.26910347,5.791286,-0.15352385,-0.54502547,-0.13724914,-0.097170554,-0.24832365,N
0.9873482,0.23667544,0.04256627,-0.16728142,-0.05884248,-0.4194504,2.4539955,-0.51810455,-0.7108287,-0.5785018,1.053589,1.1369232,-0.5081289,0.113829195,-0.671463,-0.3180344,-0.4684864,-0.3276857,N
-0.85867524,-0.65528303,-0.36325774,-0.099317536,-0.3914386,-0.17620386,-0.8133115,-0.6669836,-0.31033382,1.5944072,-0.51170415,-0.10050404,-0.43474182,-0.17475046,-0.121024236,-0.16949981,0.1774526,-0.44071558,P
0.4162525,0.2731122,-0.12175973,-0.31536138,-0.07625502,-0.6397203,1.5376463,-0.18334545,-0.66913694,-0.69950914,0.001333192,1.4130819,-0.5386709,-0.6022736,0.13625443,-0.1758087,0.20778893,-0.08366491,P
-1.3511949,0.8706639,0.7295967,-0.34135047,-0.19816618,-0.8749332,-0.6089946,-0.018229693,-1.0264263,-0.6140774,-0.39521655,-0.72668606,-0.3447758,-0.2052497,3.7627785,1.5315753,-0.24316883,-0.29899278,N
-0.1825567,-0.33808392,-0.04692374,0.084985144,0.48181233,-0.2519911,-0.6490865,-0.53683805,-0.18766202,1.6647203,-0.50543165,-0.8186202,-0.41323712,-0.22417244,-0.64365965,-0.2221598,0.68631446,-0.33501416,P
0.669529,0.30697092,0.0019010901,-0.39909235,-0.4579667,-0.2308177,-0.7774234,-0.6815418,-0.5529162,2.2038636,1.9917486,0.52816826,-0.40043652,-0.121470526,-0.29704472,-0.44770217,0.01927574,-0.21978645,P
-1.4844916,1.443047,-0.023626298,-0.33799842,0.043465093,-0.8389124,-0.7697884,-0.34507427,-0.82433903,-0.72737676,-0.74247575,-0.4234279,-0.14646077,3.8927932,0.19832163,-0.47477487,-0.6119704,-0.4377845,N
1.7939653,-0.3168411,-0.81918305,-0.13382496,0.022349447,1.8244357,1.9950931,-0.6102566,-0.17905822,1.0475496,1.2964691,-0.6443489,-0.36740133,-0.43774325,-0.4474447,-0.37913713,-0.36550617,-0.063213326,N
-0.109333955,-0.5311153,-0.24555051,0.12243906,-0.1241729,-0.15385273,-0.5978604,-0.6176622,-0.33283788,2.0366063,-0.41017655,-0.22846565,-0.33309972,-0.31666225,-0.15459244,-0.72965777,-0.346254,-0.235571,P
-0.7546669,1.2820091,0.25498846,-0.35994402,-0.38487864,-0.4720268,0.074534744,0.789241,-0.9309844,-0.46248573,-0.5460051,-0.33559588,-0.19815212,1.8667516,1.9653015,-0.17280835,0.19674721,-0.44830105,P
-0.294307,-0.20929801,-0.65937364,-0.16786309,-0.08448766,-0.36573285,-0.45839405,0.053750157,2.0175447,-0.47571954,-0.8828739,-0.3501929,0.17607847,-0.3541277,-0.034089833,-0.5186112,-0.2008869,-0.21180351,P
-0.18368764,2.403625,1.1005023,-0.36087492,-0.20477359,-0.68795955,-0.06407231,0.22580102,-0.8166268,-0.45520172,1.3091345,-0.56917715,-0.43017697,1.3121635,5.281521,0.22226337,0.040393174,-0.03964136,N
1.8761015,-0.892931,-0.2583077,-0.04328409,-0.50791746,-0.37394643,2.8440576,-0.06498948,-0.82198375,1.0598063,1.1592504,-0.5144066,-0.43457153,-0.2777839,0.040038556,-0.21434543,-0.3094657,-0.097259186,N
-0.56787926,-0.27451232,-0.4440451,-0.26633415,-0.06200251,-0.66447926,-0.41246337,-0.22432646,-0.58777076,-0.3928173,1.4115868,-0.34821424,-0.26338434,-0.3491111,-0.1318662,0.06810793,-0.272489,-0.50296336,P
-0.47180915,1.2320352,1.515095,-0.2704244,0.0028313845,-0.56699175,1.7021146,-0.29843122,-0.3702103,-0.66650426,-0.5790815,-0.008668959,-0.3894665,-0.22688693,4.1801376,0.8748194,0.0298962,-0.07072048,N
-0.18393284,-0.65581834,-0.13552412,0.9757625,1.9544299,2.1100323,1.1084061,-0.9652397,-0.8740321,-0.42745197,-0.43382192,-0.4541705,-0.3556397,-0.27604145,-0.3888782,-0.6627537,-0.1957835,-0.02318342,N
1.6669043,1.0102656,-0.7187391,-0.44703123,0.23153538,2.018799,-0.096120805,-0.30509964,-0.3538259,-0.48681754,2.5191655,3.3053193,-0.10531135,-0.7459965,-0.14376242,-0.3258616,0.21068797,-0.05418095,N
-0.2006593,-0.15721363,-0.098189086,-0.40176865,0.002322182,0.31698304,2.2212977,-0.76235664,-0.7266541,-0.43776846,-0.5697584,-0.12764867,-0.06176149,-0.08802776,-0.7871678,-0.26969326,0.09634957,-0.2219711,P
