,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,class
81,-0.41752946,-2.0537,-1.7219117,-0.8836386,0.26413593,1.6090755,-0.3385375,0.81830096,0.4073122,-1.2326391,-0.04128343,1.0337203,-0.83790934,-0.6890931,-2.5205376,0.010160493,-2.055162,-0.9580754,-1.3175663,-0.6147207,-0.14926782,-1.8786271,-0.24543996,0.16818544,-0.5414492,2.2030692,N
82,1.1861721,-0.21856438,1.8353801,-1.4933941,0.21997267,-1.0408993,0.32732135,-0.025841698,1.9441522,-0.74221927,0.24918038,0.29357815,0.09810406,0.15287739,0.6974027,0.13038328,0.15353239,-0.99473655,3.8824697,0.6466965,0.15896222,1.2687023,1.1086245,0.5979685,-0.25429446,0.6667116,N
83,0.8978529,0.46230352,-0.24430305,3.3061533,0.83519506,-0.31151742,0.20372255,1.1037904,-0.46303204,-0.4270964,0.5245527,1.6422371,-0.28885692,0.6444422,-1.8528414,-0.10074961,-1.4394474,-1.0153692,-3.4726272,-0.1114499,0.5392239,-0.51800597,-0.20715354,0.5346354,-0.65986156,-1.2443304,N
84,0.8869827,0.4068668,1.0489794,-0.65201676,0.5634071,-0.58776873,-0.25154448,1.3384521,0.5758441,-0.81917334,1.2171199,-0.15689756,-0.4315051,-2.0915804,0.6360413,-0.18222402,-0.3266517,-0.7574241,0.70972383,-0.48251665,-1.1108824,2.0927277,1.0846837,0.041727737,-0.2817086,-0.51993716,N
85,-1.211292,0.03106907,0.05967836,1.2863017,-0.16640049,0.46659547,-3.0620992,0.5724304,-1.3202059,-1.3120415,2.6269488,0.26206148,-0.19063723,0.37247914,-1.143637,1.0550475,-0.42484865,-0.88822985,-1.7551646,-0.5807768,-0.4395248,0.71633077,-1.9526546,-0.34377405,-0.043596685,-0.011004925,N
86,0.09616214,-0.70134664,-0.1423384,1.2676717,-0.21157151,0.0092020035,-0.49107534,-0.59768367,0.24260578,1.6436925,-0.34002995,-0.57604736,-0.6358193,-0.053442597,-0.18701684,-0.5703484,1.2235758,-0.87467295,-2.8677163,1.0042596,-0.45767137,-1.3571218,-0.88301635,0.35217446,0.63694793,0.83116543,N
87,-0.2555527,-1.114567,-1.2129874,0.6689796,-1.1996734,-0.5346141,-1.1833069,-0.42631617,-1.4255685,1.5786207,1.679244,1.0226126,0.8669882,0.011276595,0.66694355,-0.25492057,0.052660346,0.30102503,0.005271405,1.2717211,0.07639474,-1.1169177,0.12884744,-0.6092239,0.5408814,-0.676551,P
88,-0.5267787,0.8601902,-0.27680385,1.8557942,-1.2921879,1.7389836,-0.64984256,1.3258463,-1.4047302,-0.17340027,0.085175276,-1.7615633,-0.56058025,-0.9262669,-0.21729606,-0.4960871,-0.44420204,-0.23198268,-0.9384494,0.90089446,1.1973968,0.2824239,-0.71684694,0.4651283,-0.34218895,-1.939817,N
89,-0.045227736,-0.038190663,1.7521436,-1.7842362,-0.021817029,0.34553212,0.6282864,0.5696043,-1.6449714,1.2104201,-1.1622946,0.30822194,1.091092,-0.28630933,-0.3212088,-0.28723663,-0.69827473,-0.5867934,-1.7869754,0.31484985,0.97351754,1.6971631,-1.061581,-0.9613317,0.5544679,-0.39427662,P
90,0.17766029,-0.17718312,-1.2292533,-0.8381778,-0.14777082,1.6962821,-0.14295074,-1.1969373,-0.769827,1.7211728,-0.682119,-1.027986,1.1542586,-0.27176142,0.18982169,-0.19706038,1.4734032,-0.41914093,-1.2185234,0.32820785,-0.35709348,0.032105044,0.36655897,0.89059854,-0.69226277,-2.2249892,N
91,1.8626037,-0.40419665,-0.47881317,2.9954417,0.66271,0.28728968,-2.1283007,-0.893525,-1.8177747,-0.13331884,0.76745045,0.46411645,0.83715796,-0.67149365,-0.86232066,0.10769209,0.7370833,-1.1297541,2.106882,0.73440355,0.12826316,0.4761506,0.3514376,0.16317017,-0.27991587,-0.07727729,N
92,0.32367498,-1.3586637,-1.6421938,-0.31399557,-0.060785234,-0.37076092,1.0249771,-0.800166,-0.37332943,0.37865436,1.2485111,1.4030366,0.9365573,0.24763097,-0.72056293,-0.03708124,-1.1227679,-0.37345633,-2.8641734,-0.9633986,-1.452716,-0.49953425,-0.22675838,-0.48432904,-0.55357355,0.93900925,N
93,0.452537,-0.255059,2.4551983,-1.1817956,0.06760311,-0.5867653,-0.20434502,0.75482213,1.7728125,0.6875163,0.07372272,0.28591472,-0.3046831,-0.12682444,-3.1199725,0.7187364,-0.14398995,-0.70633346,3.9446461,0.5169781,-1.508872,0.07787746,1.5430855,-0.36131588,0.5159539,0.7492508,P
94,0.63121915,0.5283669,-2.3258636,3.3056314,0.4320858,-1.4524548,1.0577867,-1.4286698,0.8458565,0.8222619,-0.11995852,-0.8608604,-0.12663114,0.91886485,3.029245,-0.16493623,0.21610492,-1.2801594,-3.3413339,-2.7380261,1.5779883,1.0121466,-0.20962374,0.021326048,-1.1886317,0.6284055,N
95,-0.6783948,0.008559078,0.4805115,-1.5582416,1.1259987,-0.5904292,-1.1387609,2.5065389,0.89391506,-0.50956005,-0.26278007,-0.08645001,0.15371923,-1.7366887,0.36824998,-0.07793419,2.4848032,-0.6495192,-3.9390287,0.10496539,-1.0327772,3.2723927,0.9147566,0.10952348,-0.6644906,0.40187556,P
96,-2.1285791,-0.45770097,0.38827246,2.9839003,-0.21031445,0.6418385,-0.04262968,0.75059056,-0.70787704,-1.0512476,-0.006730199,0.008786291,0.104482785,-1.3242582,-1.3795938,-0.2709184,1.0559194,-1.0528806,-3.6828883,-1.4401187,2.242862,1.3581301,0.3564614,0.27592212,-0.40352947,-1.0375375,P
97,-0.45993698,0.619309,-0.7520928,0.4954094,0.86598384,-0.2770772,0.6327835,-0.74442995,-1.060339,-0.6356789,0.325263,1.2124732,-0.103892386,0.78222525,1.2626026,-0.15807498,-1.1310656,-1.3318505,1.7570316,0.3689955,-0.17558238,0.8165773,-1.1861548,1.1025891,1.1821725,-0.20087095,P
98,-0.55848503,-0.8073582,0.9875579,1.706749,0.84704864,1.7760727,-0.7986007,-1.5401571,0.44110987,0.06130196,0.6136098,0.19410658,-1.3376961,0.08988887,3.1163704,0.2948524,2.1332812,-0.7082382,-0.26629364,0.13119537,-1.2161217,1.364889,0.40568832,0.47073016,-0.22187918,-0.9000123,N
99,-0.40854535,0.5799789,0.067340985,3.152926,-0.89167386,0.8992637,1.4559067,0.16477427,-0.8703559,-0.97399706,0.68495464,0.30798578,1.6955969,-1.2953609,0.34360167,-0.95585954,0.3743592,-0.28045428,4.5246577,-0.37476757,-1.4584714,0.89157724,0.0008099079,0.25545606,1.7676437,-0.22845171,P
100,-2.6661308,-0.39733478,-1.2400284,0.3374361,1.1688983,0.33954388,-1.2401054,-0.9613178,0.7849589,-1.5621247,-0.8753114,-0.35917997,0.04508908,0.03944406,-0.9295645,0.014713671,-1.1583405,-1.3141019,2.2466395,1.5890203,-1.7409874,0.842312,-0.09448685,0.52791554,-0.16062737,-0.0790173,N
101,0.08391827,-1.7687006,0.54857016,-0.113393396,-1.3113065,0.66927725,0.082531124,-1.5594444,0.029777002,0.40616125,-1.7589709,0.7680079,0.5326496,0.5916631,0.34230897,-0.13943706,0.48463053,0.38604623,-1.3607291,-1.8746059,-0.12621352,1.1330326,1.3555316,0.6747491,-0.25968075,-1.2715719,P
102,-0.41952378,-0.5057427,-2.3054233,0.66615283,0.014587253,0.7275863,-0.4444815,-0.8385587,0.9158555,-1.0372925,0.6464343,2.1164632,-0.19059649,-0.63227797,-0.7790992,0.5681615,0.33785415,-0.19979954,3.4826288,-0.57550955,-0.40610555,-1.3504857,0.40499526,0.2613024,-0.038373202,0.17712733,P
103,1.2998961,-0.09266004,-0.48428255,4.3395886,-0.25158316,1.1171205,0.102629945,0.7918148,-0.8997935,1.4897065,0.99387753,-0.23209044,-0.5818817,1.0850954,0.3066394,0.45403278,1.0036869,-0.26703283,-3.1428277,-0.36318326,-1.3307686,-0.9747914,-0.4974311,0.7430769,2.2539139,-0.3395766,P
104,1.6944618,-0.4290022,-3.0929494,2.4927273,-0.66220516,-0.720847,-0.5858677,1.6672984,0.6203679,0.22355624,-0.8595909,1.8699518,-0.9622344,0.65551066,0.17298523,-0.040619746,-0.5466977,-0.4959439,1.3751416,0.05190569,-0.9850347,0.7271328,1.0405993,0.7077725,1.003633,0.5905256,N
105,-0.18281001,-0.3731286,-0.66565275,-5.0468793,0.4629182,1.0880663,-2.2243197,1.6031215,0.3440981,-0.48795652,-0.23600698,-0.29425123,1.5220402,2.4959981,-0.22296116,-0.12847893,0.82377195,0.06781542,-3.2295136,-1.0218775,0.50388867,-0.4838773,1.4116416,-0.7027492,-1.0355579,1.1768332,N
106,-0.49361503,-1.0103444,1.0894775,2.8152518,0.32495075,0.35686427,0.94936675,-0.80038714,-1.7031006,0.63311493,-0.42118895,1.6856853,1.6010617,0.16541803,-0.2135683,-0.2926641,0.69180167,-0.630933,-0.92487204,0.5749065,0.9275007,0.69185233,-0.93915296,-0.32642314,0.05687204,1.579905,P
107,0.7182101,-1.5134685,1.361829,-0.22247216,0.20295829,-0.936993,-0.61707515,-0.18130717,-0.9342871,2.1263437,-0.84154844,0.016864717,0.10091691,-0.92558265,0.17249253,-0.36549327,-0.3143294,-0.045689583,-2.53319,1.0955341,0.66514254,2.8049812,0.3411405,0.0650332,1.0960264,1.6277617,P
108,-0.09382382,-0.94019073,-2.4496605,0.68016523,1.6785803,-0.021935701,-0.43434054,0.4101942,0.14223474,-1.197607,-0.889572,0.18418902,-1.113607,1.1096936,2.0167103,0.5493654,-0.6012379,-0.32032967,-2.3271832,-1.0949769,-0.16297117,-0.0947001,-0.5246043,1.0179179,0.16607314,0.014143333,N
109,0.74873555,-0.075805575,-1.8825436,0.8567984,1.2026775,1.0669782,-0.52012616,0.9413594,1.3758756,0.58261806,-1.6773971,-0.49174726,1.4899889,-0.33106357,0.5866599,-0.59363675,0.7753521,-0.7714019,-2.9427378,-0.82879555,-0.28964564,-0.855355,0.27588272,0.16699894,-0.31207258,0.16997313,N
110,0.26786518,-0.92778146,-0.6689285,-0.24204019,-0.73797077,0.7523405,-0.2774325,1.1861764,0.37533742,0.6605889,-0.2864709,2.8969078,0.30059683,0.9149425,0.69998705,-0.9824189,-0.5358169,-0.59201026,-1.206781,-1.9801831,-0.74593925,-0.67954063,0.12717524,1.3253165,-0.36351377,-0.6522676,P
111,-2.1574578,-0.34368107,1.1536019,-1.9634914,1.1278037,0.18686253,-1.9700181,0.27170205,0.25726974,0.15609463,0.6454182,-0.6937027,0.8558339,0.60457265,-0.122498155,-0.18143342,-0.45340905,-1.099968,0.64056027,1.3822405,0.68754876,2.6815958,0.65364975,-0.8187579,0.3477833,1.331839,N
112,1.4041637,-1.0992634,-1.3435726,0.15628508,-0.28284943,0.19804686,1.8338748,0.5584558,0.47068605,-0.3025144,-1.6728743,0.6955787,-0.7605021,0.31787652,0.23372427,0.51434517,0.4038033,-0.728465,-2.5917788,-1.2628763,-0.058710635,2.2279263,-0.28991044,-0.05590275,0.60955894,1.0061253,P
113,0.8838322,-1.0616815,0.0036861598,-1.8077674,0.4064343,0.38106948,-0.602549,0.69074094,-0.5597285,2.2975612,-0.2852124,-1.2605383,-0.16602148,-0.3803352,-0.28491944,-0.045476757,0.2563449,-1.518189,0.2539965,-1.4028271,-0.25711152,2.673221,-0.3161294,-0.29902494,0.33411485,-0.6116936,P
114,-0.047169596,-1.0199263,-0.3859191,-1.0913303,-1.2817369,-0.34678006,-0.10841548,-0.7203678,-0.2692929,1.4154861,-1.2597479,1.8474294,0.32294115,0.49768004,-1.8896084,-1.1591964,-0.06815523,-0.5953414,-1.5475688,-1.3024662,0.30617842,0.88559175,-0.21723197,-0.28474465,-0.27624983,0.5931072,P
115,-1.0738132,-0.84971285,1.4637918,0.9333986,0.19290057,-1.0053802,-0.24629518,-0.28356242,1.4390886,0.67544,1.5403906,0.98161066,0.99711657,0.33477962,2.0055625,-0.065825924,1.089389,-1.650754,0.66585916,0.052636445,-0.24865744,-0.17333503,-1.1701461,0.49204537,0.60366184,-0.31646395,N
116,2.2277968,0.038289756,-0.46213055,0.7292012,1.2293191,0.68797237,0.6968755,-1.2586018,1.3443518,-0.43799105,1.044165,0.27830052,0.026135854,1.0873358,-2.0119278,0.6064198,-1.0261185,-0.6100726,0.025449604,0.71141356,1.0551672,0.07509524,-0.4324721,-0.7759798,0.12753725,0.07913315,P
117,-0.7095419,-0.21064663,-0.9379397,0.061116397,0.25077763,1.6660159,0.11884391,-0.047280967,1.3105705,0.11861372,2.2318835,-0.9511566,-1.8616084,-0.24109304,0.5775479,0.055640277,2.0735111,-0.28639725,-1.8552978,-1.1794341,0.11743531,-2.0014153,-0.0476512,0.70963466,-0.632527,-1.1052302,P
118,-1.0480258,-0.5824066,2.8726983,1.7196083,0.9049741,1.0142403,-0.6853971,-0.27738923,0.40082857,0.5888419,0.35492116,0.86621606,-1.2252948,-0.5904168,0.20533982,-0.24802253,0.59417343,-0.5933441,0.8338994,-0.89207363,-0.17428407,-2.4361498,-0.32989752,-0.61545503,-0.08691114,-0.5817063,P
119,-0.85396874,-0.07026419,0.22497185,-3.7364454,1.6046083,0.6218273,0.026600182,1.7195817,-0.2308074,0.19562835,-0.34066856,1.2091452,0.27695927,-0.5458516,1.2230557,-0.34306428,0.31048363,-0.63739234,-1.496985,0.6053731,-1.8423332,-1.1722575,-0.119236246,-0.27828646,1.0438423,-0.45571792,N
120,-1.0671085,0.20295274,1.4117134,1.6158978,-0.25116622,-0.4474029,-1.22698,-1.0370426,-0.37061015,0.677676,-1.557566,3.4110808,0.70969206,-0.8786782,2.7280235,0.023617163,-0.52571106,-0.6489792,-0.011794835,1.0449138,-0.27483627,-0.5427429,0.78264046,0.0052407435,0.07619038,-0.22199483,N
121,-3.0812504,-0.74987626,-3.522268,2.815047,-0.40905416,-0.5564951,-0.8658478,0.33526278,0.6873438,-1.100368,0.4216789,-0.113200575,1.3949566,-0.06884286,0.18995592,-0.35557425,1.3455361,-0.0659194,2.9900076,0.05865705,-0.10590425,0.10443163,-0.79100066,0.59544677,0.18135366,-0.7975914,P
122,-1.2122935,-0.39783716,0.52725375,1.6249083,-0.08177596,1.0245013,0.6594902,-0.089646086,0.30527118,0.1378355,0.5395993,-1.1661639,-0.13250212,2.0411167,-0.049793035,-0.3578755,-0.7397996,-0.7483781,-2.7707875,1.8063204,-0.95846105,0.07361108,0.15023424,-1.1748805,0.08906561,-0.71656525,N
123,0.63489807,-1.3275157,0.50770587,-0.5788373,-0.57049614,-0.039307773,1.1119086,-0.75391984,0.91561824,-0.9012682,-0.49304628,1.0466548,-0.46309552,-0.83927035,-0.5064073,-0.2550188,1.5275073,-0.4048649,3.8437238,-0.8464728,-0.26617894,0.80373824,0.290984,0.9411373,-0.7723006,-0.61691725,P
124,0.8551072,-0.3385314,1.3852367,-3.9460611,0.286604,-0.9959343,-0.74879354,0.72830224,-0.6826323,-0.77133065,1.9701787,1.7391266,-0.33354503,0.2393376,0.5459399,-0.021505523,-0.9709097,-0.16062897,-0.2142114,1.2877636,0.3872855,0.28646648,0.41456783,0.5401851,-0.3404914,-0.34773755,P
125,-2.591881,-1.0461495,1.2185144,-1.8667924,0.8019762,0.29797,-0.5659929,-1.6478955,0.110742874,-0.7504788,-0.4719646,-1.2264056,0.360714,0.823004,1.6974211,0.36400265,-0.1805898,-0.9910458,-1.2793685,-3.0412486,-1.0644313,0.12470263,-0.63244075,0.613902,-0.81582737,2.3787944,N
126,0.9373343,-0.67621875,2.633983,0.54416144,0.4522456,0.4844386,-1.4156432,-0.34220475,0.35219777,-0.58619183,1.5654948,-0.44579062,0.12063472,0.07171453,-0.49328226,0.18000393,0.18772453,-0.45456237,-2.270845,0.51482373,1.2844523,0.5427432,-1.0499262,0.84365517,-0.36701334,0.9387351,P
127,1.7505553,-0.9972007,-3.9882603,2.5716655,0.17139384,0.14931804,0.6331731,-1.74492,-1.4038637,0.46695432,-0.15053332,-1.0520263,1.2445726,0.45865777,1.723984,-0.0005463399,0.25708026,-1.0402211,1.2967458,0.66899675,0.17081119,1.8938075,1.5743725,0.87977463,-0.952054,0.87305915,P
128,1.1199259,-0.59787375,-0.92035943,1.4609182,1.0010395,-0.6751633,-2.6998658,-0.5900618,-0.7462429,-1.1859257,-1.5505179,1.156556,0.7501572,-1.3537506,0.3424687,-0.18440507,0.7351345,-0.846897,-1.1863966,-0.6897637,0.64705193,1.7801038,-0.5612832,1.0655339,-0.6551409,0.3031502,N
129,-2.0241704,-0.54333156,1.2934909,2.4457977,-1.3746037,-3.0774114,-2.6419969,1.2854913,-0.12163175,0.17889409,-0.3399669,0.072057426,0.26964256,-0.5081997,-1.1103108,0.09695681,-0.041653395,-0.3870981,-0.8769188,-0.3794814,0.06572929,-0.71276546,0.015595838,0.6396831,-0.6144084,0.4733947,N
130,1.2463008,1.1711891,-1.929745,1.1220396,-0.1022743,0.5069693,2.3381991,-0.84749556,-0.24130315,-0.85948676,-0.22971237,-1.5983292,0.35451496,-0.58013904,1.8553171,0.9161589,1.851264,-0.32662886,2.5472121,0.85292405,-0.82825625,1.4908149,-0.6485931,0.1329607,0.031617165,-1.645507,N
131,0.39169228,0.25886554,0.62672716,1.3743836,-0.2035867,0.21964341,1.624067,-0.12921734,-0.21272805,-1.7670276,-1.3877395,0.085657,0.69546413,0.6914375,-1.30991,-0.885291,0.81793463,0.3532253,4.351994,1.2929676,-0.79381776,-1.4942825,2.5047786,-0.062365204,0.78737783,0.60902154,P
132,-0.18346171,-0.7304119,-1.4786267,0.6062465,-0.86627144,-0.93031085,0.8074152,0.52844,0.2120485,1.4966085,-1.1773351,2.3779712,0.14548129,0.40988263,-0.24509576,-1.2445271,-1.734473,-0.909828,0.6591425,0.6177036,-0.52484334,-0.45608407,1.5382732,0.65034074,-0.5434986,1.0716691,P
133,0.37189037,-0.7788787,0.08200309,-0.06731343,0.46391332,-0.5560998,0.0044867396,-2.6411316,-0.0894608,1.8633928,0.3881642,0.39723635,1.239253,-0.29631218,0.38189664,0.16860351,0.718698,-0.68688244,-0.40879655,-0.07332629,0.9783331,1.5284466,1.3772446,1.7220261,0.734358,-0.60330474,N
134,0.47403008,-1.1491165,0.5727961,1.1112424,-0.75193924,0.81875724,0.5786628,-0.5467968,0.6209679,-0.36586946,0.8430693,1.4481009,-1.2171379,1.897279,0.7893262,0.20560867,-1.0516553,-0.25347966,-0.22833335,-2.5827742,0.4676366,-0.45031273,-2.028744,-0.7460376,0.119206905,1.4942374,P
135,0.5628426,-0.4553206,1.9331136,-1.8336108,0.01672098,1.67344,0.037731946,-1.3245137,-0.7661736,-0.9649335,0.68808794,0.57517004,-0.2304565,1.0549552,-0.7261982,-1.2766043,-1.6223971,0.565617,0.067659706,-0.05756855,1.3065068,1.9692389,-1.2400745,-1.5050764,0.4610499,0.008831903,P
136,-0.6343528,-0.08241016,0.49367362,-4.5172377,1.1908033,-0.5467126,0.21033315,0.17223462,-0.024846975,-0.41824195,0.49398285,1.9305667,0.73982596,1.1671847,1.0961664,0.35053295,-0.0832572,-0.4631322,-4.2314706,-0.27912077,0.76737666,-1.1599768,-0.6592309,-0.15304825,-0.3414964,1.3664347,P
137,-0.30927217,-0.7733073,0.39620274,1.9514332,1.3901098,1.0127792,-2.0130637,1.1084458,1.2927734,0.9774159,-0.81519556,-2.9289336,2.0790858,1.0001278,0.76945555,-1.1227967,1.3732662,0.5545656,0.2849523,-0.67816615,0.13957812,-1.2102596,0.4258511,-0.9080738,1.0249343,-0.37328523,P
138,0.27744317,-0.52977246,0.2587962,-0.04713896,0.8278367,-0.07759726,-0.5699566,0.5311464,-0.43277392,-0.251416,0.52365494,-0.4738187,-0.17053589,-1.1683992,0.8323817,0.04042083,-0.061513305,0.13170862,0.45802265,-0.13619232,1.9483831,2.908193,-0.4459985,0.5337612,0.5682337,1.0404906,P
139,-1.4389752,0.40598,-2.221623,1.0690916,0.14372829,0.6449972,-0.50856066,1.0199383,2.6544328,0.04399934,-0.151443,-0.870607,0.419604,-0.92894506,-0.0016970038,0.60082734,1.0006413,-0.6108772,-2.6815445,-2.719222,-0.94602275,-0.37072462,0.63142985,-0.33763734,0.43083504,-0.90697235,P
140,-1.7330035,-0.44336453,0.57544756,-0.30639836,0.65488917,0.75457186,1.6313865,1.1942319,1.3714005,0.040888693,1.8518758,0.57056314,-0.912789,-0.68882716,-0.87986696,0.4792577,-0.21639735,-0.4372798,-0.9368676,0.7149072,-0.124631554,-0.2466588,1.421058,0.54721177,0.29434305,-1.2567098,N
141,-0.9472427,-0.6643218,-1.4361172,0.3270779,0.20572639,-1.2358004,-0.49080473,3.5209508,0.59862256,1.2311819,0.118709266,2.7547026,-0.052244842,-1.9159907,2.2728493,0.55345607,0.9566182,0.20810652,-3.5378876,1.0436647,1.9642022,-0.040639937,0.33496755,-0.45549446,0.63479835,-0.6553772,P
142,-0.18602549,-0.5196704,1.5049284,-2.1454334,1.381947,-2.2480788,-0.47893947,0.8900609,-2.4511826,0.5104572,-0.46537232,-0.37364778,0.6335445,-0.2495099,-0.22786912,0.18828326,0.5117991,-0.4666993,-1.9730561,-0.50141776,0.4917263,-0.98442364,0.83535576,-0.3518352,0.050133616,-0.19178055,P
143,1.3091931,1.4356375,-1.6741493,-0.060126275,-0.5123546,0.9379043,-1.0033842,-1.293011,-2.511972,-0.4967218,0.6927734,0.4987172,0.8330231,-0.6965244,0.89172494,0.7298447,0.75425816,-0.17180842,0.96806943,-0.33124772,-0.68153644,1.6863241,1.2326701,0.5821079,0.7311826,-2.131796,P
144,2.5615242,-0.29899806,-0.41319156,1.6247247,1.1039593,-1.1530566,-0.91693497,-0.55149424,0.53593194,0.25138247,-1.0272605,0.45777047,-1.2848101,1.1256732,1.143768,-0.74308944,0.70119655,-0.61660624,-1.2228688,-1.9737315,0.5274652,-0.46083066,0.9611172,-0.41433877,-0.25241262,-0.11359231,N
145,0.48721647,-0.06632915,1.921314,1.1532588,-0.4798659,1.3515942,1.5045457,1.8620813,0.46423042,1.8005335,-0.44634724,2.0874066,-0.049204364,-0.4342108,-1.8150359,0.08038321,-0.8269716,0.40489572,-1.1331698,-1.6306765,0.8882716,2.0449817,-0.42512912,0.5227299,1.6019676,-0.2183419,P
146,0.5505261,0.33054143,-3.1251893,1.8792747,-0.046980143,-0.5718521,-0.3694527,-1.6339676,1.6134342,-1.1308825,0.5233725,0.08835152,-1.4193262,0.76071084,-0.8992609,0.19579604,0.38752645,-0.85503316,1.5278338,1.7054904,-1.2010188,0.716372,1.427483,0.15854743,1.100996,0.9258592,N
147,1.4803011,-0.7012211,-0.01681742,3.338878,1.4699104,0.8309378,1.2849748,0.35109502,0.51043123,1.5583208,1.230838,0.19131231,0.5875064,-0.06377645,1.6505231,0.22183052,0.6429626,0.14076364,0.36067778,3.185887,-0.59247816,-1.2502851,0.6690679,0.28792125,0.20600922,1.3545969,P
148,1.0669304,0.3130008,0.014463216,2.6823816,0.45038685,-0.3591476,-0.31129712,1.0901227,1.6230868,-0.47498083,0.21851784,-0.62699586,1.6506804,0.50931454,0.11870903,-0.7228161,0.007145405,0.50039726,0.6959982,1.7282624,0.7302979,-0.035683364,-0.66778696,0.4937601,1.3138037,1.2352113,N
149,-0.54955477,0.6153498,-2.373512,-0.9642972,0.5560243,1.5123272,-0.66447264,2.5284798,-1.2720549,0.5763452,0.16688722,0.3127665,-1.0743077,-0.18387127,-0.7371987,-0.8019235,-0.51036394,-0.58093476,0.81786025,2.3970697,-0.9250145,-1.4649916,-0.36948818,0.90071285,1.1288162,0.41656977,P
150,-1.8907182,-0.585273,2.2089388,-0.142524,-0.06858665,-0.7217119,-0.3231591,-1.4761375,-0.026680056,0.43070382,-0.6975999,2.3283138,-0.1546357,-1.124898,1.2476329,0.043595582,1.1216723,-0.14940023,3.1078556,0.6526175,0.3751971,1.8856443,-0.1288832,-0.4416727,-0.44852412,-1.1533551,N
151,-0.36312392,-1.7205412,-2.0071287,-3.3084798,1.3060668,-0.5210465,-1.1816823,0.1552173,0.13230923,-1.5037482,0.64771223,-0.598028,-0.66514647,-1.8729992,0.33702406,0.07623165,0.5156723,-1.594989,-0.6985395,0.45803922,-1.0051348,-0.62346363,0.6533329,0.9121406,-1.224809,0.7626364,P
152,-1.03293,-0.3112901,-0.0009836853,-4.6740026,1.1909094,0.60413116,-2.3097327,-1.511003,-2.3021276,2.049726,-0.004322827,1.6006893,0.47355717,-0.86576366,-0.80949056,-0.45710543,-0.55891466,-0.7010997,-0.06579137,-0.9410593,-0.27128604,-0.432021,1.8349354,-0.62399507,0.99077487,0.023849458,P
153,-0.28877,0.109883666,-1.3545914,-0.6438327,0.75316703,-2.0410352,0.7678243,0.94866633,-2.3035417,-0.6899506,0.9892355,0.43161005,0.10356358,0.36670288,1.771944,-0.043013074,1.670821,-0.14621824,0.29059887,0.43298608,-0.8987775,0.8717452,1.0432843,0.10594361,-0.6056427,-1.9891453,N
154,0.57313293,-0.027435005,-0.3907494,2.7071972,-0.7736191,0.51819986,1.158788,0.25086844,1.5781114,0.4970965,1.5891011,-3.0321503,0.16263957,-1.3368256,-1.1189635,0.45012733,0.6635219,0.19195211,2.8907976,-0.5076465,-1.8360139,0.3299134,0.81077904,-0.75161666,0.8214699,0.6664948,P
155,0.39774543,0.31283468,0.5062093,0.6112548,-0.2847755,0.6556892,0.41132677,-1.4457887,-0.1113912,-0.44070897,-0.083808064,0.34355092,-0.46777773,-0.3419305,-1.6211581,-0.99359965,-0.052496046,-0.1804254,0.30910143,-2.244283,-0.8426614,0.71429765,-0.018422306,0.91921717,-0.26674825,-0.2689073,P
