rent,ftotinc,eldch,yngch,age,occscore,sei,poverty,binaryClass
-0.8222913,-0.34331763,0.69349134,0.5583823,1.2369896,0.46040267,0.54889584,-1.1245004,N
-0.5732798,-0.277339,0.82602423,0.65349334,-0.57439095,1.3187765,0.529896,1.604582,N
-0.61876947,-0.0046932995,0.7635931,0.75967306,0.46268505,1.4317849,1.3908277,0.40297505,P
-0.7114387,0.17496751,0.86172205,0.8611235,0.3333125,1.7023417,1.5581981,1.2519047,P
1.2669388,-0.13951597,0.5445767,0.7606278,-0.6258201,-0.068570755,0.39399746,0.06444661,N
-0.7572596,-0.15700154,-0.82929325,-0.70128,0.10458808,0.017451212,-0.5828965,-0.006278977,P
-0.71781975,-0.40871525,-1.3299913,-0.9192448,1.18757,0.1011046,0.86808145,-1.4675734,N
-0.6425109,-0.03399411,0.57891804,0.81979066,1.5182918,0.38588405,1.4483881,-0.41190538,N
1.3277481,-0.24864212,0.6732802,0.6760814,-1.4037431,-1.3249444,-0.9997984,-0.945414,N
-0.6992433,-0.12680018,0.8832677,0.8562398,0.7652705,0.54286844,0.5928196,0.85943896,P
-0.59842676,-0.043037113,0.3285576,0.9597334,0.3966825,0.23368615,0.89379376,0.91607255,P
1.6122414,-0.31723416,0.6616541,0.73816925,-0.78255266,-0.012845233,0.59998345,-0.11079895,P
-0.81038135,-0.010452408,0.8190286,0.74841344,0.57097214,0.65498483,1.0568833,1.4969532,P
-0.6221368,-0.25244352,-1.1129735,-1.4582857,0.6749004,0.75177556,0.95144486,0.49135533,P
-0.9087062,-0.14957616,0.7555204,0.805091,-1.2355961,-1.1286863,-1.0401138,0.83258045,N
-0.59130466,-0.17507684,0.8008881,0.8285543,1.791759,0.37866664,1.3254406,1.3121125,P
-0.86765635,-0.1315203,0.7968423,0.75288403,-1.4081957,-1.1481894,-1.135855,1.1988195,N
0.4554429,-0.2442379,-1.4349327,-1.298949,0.22777143,0.24751699,-0.44372904,0.040630158,P
0.23650554,0.11917548,0.49641895,0.9704349,1.6204178,0.0887436,-0.71978176,0.32286796,N
-0.50374967,-0.122931,0.8922039,0.6591853,1.1160393,1.6880659,1.2226324,1.2811177,P
-0.7808062,0.12993054,0.8188186,0.4685576,1.3457986,1.3709203,1.7267079,1.3709714,P
-0.75722086,0.04719451,-1.0890286,-1.2414914,1.1955773,0.26171267,-0.69441456,0.25958538,P
-0.97054803,-0.45343244,0.9048474,0.68184745,1.3470812,0.14433278,-0.513665,-1.4388576,P
0.009213213,-0.11269386,0.96155703,0.69829845,0.27473062,0.3916501,-0.17500499,-1.930958,N
1.6391541,-0.16949709,0.5927763,0.7134815,1.7421749,0.13853164,0.7334285,0.15369213,P
0.5910507,-0.38578188,0.8265975,0.8104881,0.48207137,0.5056551,-0.42772722,-0.43814504,P
-0.6638778,-0.47754994,0.5979679,0.5424016,0.75283444,1.2982938,0.59357136,1.1846716,P
1.8937733,-0.1633339,0.6848885,0.59164435,-0.43594992,1.4912726,1.5450127,-1.808499,N
-0.77083236,-0.23528099,0.88079417,1.0191963,0.12704751,0.33779186,0.52378106,0.11849191,P
-0.87976116,-0.33571854,-1.5702391,-1.5148034,0.054930385,0.5549979,0.3472773,-0.6607922,P
1.0807593,0.032633975,-1.0865933,-0.92902184,0.85318786,0.84534466,0.1397979,1.0032629,P
0.92745847,-0.38665137,0.7495847,0.60206676,-1.3890711,-1.2677615,-1.1000885,-1.1273694,N
-0.6894365,-0.14896728,0.5095798,0.54573125,0.9020705,-0.25248164,-0.1612473,-0.8452184,P
1.3267856,0.11861436,-1.8007638,-1.5026336,-0.6172493,0.35538158,0.75184244,1.2014482,N
-0.9097734,-0.0034004673,-1.4648746,-1.322549,0.6258796,1.84608,1.6496581,0.85599536,P
-0.6548553,-0.2810405,0.7728659,0.7625346,-0.87201375,-1.0379903,-0.8997592,-0.58261114,N
1.1068172,-0.24206105,-1.425878,-1.551437,-0.40697312,0.06284322,0.67428553,1.2181238,N
-0.85001266,-0.40370053,0.84677076,0.91373545,-0.99859667,-1.1185222,-1.052163,-0.8725139,N
0.38958746,-0.2832814,0.6375072,0.7353784,-1.5764338,-1.1667433,-1.1152626,-1.005635,N
-0.6444142,-0.26533592,0.5769023,1.0791278,1.1895745,1.7443115,2.0229282,1.5812736,P
-0.6966057,-0.09232088,0.85693663,0.6669945,1.1868489,0.582128,-0.16317005,0.28127196,P
-0.68902737,-0.15114683,0.78609097,0.62664956,-1.5110312,-1.1557257,-1.0190924,-0.3910968,N
-0.73446894,-0.12927076,-1.6975509,-1.5032301,-0.32550865,0.87533003,0.0019641418,-0.5531243,P
-0.73696405,-0.12829189,0.7218088,0.77285725,-0.24634323,0.6162949,1.8773627,1.2560198,P
-0.6960827,-0.1221508,0.8234304,0.5630256,-1.7416074,-1.2137362,-0.9590666,-0.18082589,N
0.7727282,-0.1782184,0.6507244,0.5581181,-0.86612123,0.2084988,-0.2904334,0.079800315,P
1.9919733,-0.13297763,-1.1625438,-1.6176763,-0.3383553,-0.20363471,-0.64623415,0.10822498,P
0.42660677,-0.3312288,0.7098664,0.39492574,-0.5427533,0.9162046,-0.0584787,-1.0597116,N
-0.49461344,-0.09278728,-1.3377568,-1.0963327,0.45364332,0.5390225,0.8184618,-0.6088839,P
0.4693672,-0.22711185,-1.5585662,-1.5094934,-0.2366988,0.9457487,-0.25189978,-1.6226362,P
0.911717,-0.38613266,-1.3887305,-1.3544784,0.078825474,-1.093958,-1.05517,-1.8170452,N
-0.63528544,-0.03922183,0.48392,0.8929274,0.80460274,2.811751,2.324706,1.1840085,P
-0.6044207,0.009899929,0.82031786,0.6318618,-0.9315724,-1.2846309,-1.1374384,1.1620823,N
-0.8106577,-0.2213439,0.8583656,0.78863394,-0.56421804,0.3273168,-0.6525409,0.44398126,N
-0.47429657,-0.3303045,0.9640112,0.89664316,1.5335677,0.8185389,-0.13976005,0.96305335,P
0.82420665,-0.2373657,0.4758276,0.8127864,-0.90845126,-1.0350684,-0.81672806,-1.4273252,N
-0.7005428,0.033955626,0.71957344,0.859299,-1.4050851,-1.4206482,-1.164602,0.85817033,N
0.03429827,-0.2531749,0.6546333,0.4877013,-1.3820741,-1.1712534,-1.0759361,-0.8426701,N
-0.39411664,-0.2534515,0.6441706,0.7368157,-1.0143278,0.8305825,0.24810648,-0.6355155,P
0.4112174,-0.194502,0.79549897,0.63854903,-1.7243236,-1.0358802,-0.8782224,-1.6448306,N
-0.9580118,-0.097449504,-1.5150001,-1.464487,0.5472189,0.07889566,1.0796976,0.38581175,P
1.1858749,-0.25259072,0.7547425,0.5921877,-0.2462922,0.6468054,0.1601011,-1.6134744,N
-0.91865885,0.105355784,0.6976235,0.9072622,-1.3445575,-1.2328336,-0.9733831,-0.05334399,N
0.69838166,-0.09918937,0.6925848,0.69516337,-1.3892792,-1.0787116,-1.196396,-0.29804355,N
-0.7167841,0.0063387007,-1.4236429,-0.9274522,1.0208572,0.517793,-0.16580883,0.5072994,P
-0.8062633,-0.29189724,0.7196075,0.88573545,-1.2759159,-1.0118595,-1.1850368,0.023046106,N
-0.7867247,-0.118070126,0.7562898,0.73353857,-0.66425437,0.499817,1.5675278,1.5342821,P
0.058968388,-0.10337866,0.6712182,0.7637614,-1.5297724,-1.0621629,-1.1042025,-1.3257734,N
1.2344232,-0.19975433,0.7018673,0.59572554,-1.3162807,-1.2733762,-0.92350125,-1.217581,N
-0.48730546,-0.3411703,-1.5402141,-1.479076,-0.34856462,0.7079711,-0.6588792,-0.29516995,P
-0.71991456,-0.23816124,-1.1757538,-1.3565425,0.7950684,-1.0444434,-0.9918343,1.224369,N
-0.66053975,0.06142671,0.520105,0.61847115,-0.3098119,1.3088218,1.872575,1.2531059,P
0.13009879,-0.41638833,0.8286494,0.89353937,-1.4193633,-1.2411815,-0.81395316,-1.8643861,N
0.6878068,-0.21607281,0.6687062,0.6222873,-1.209372,-1.1058221,-1.0632329,-0.5114325,N
-0.5062355,-0.13640593,0.7283962,0.94914997,-1.6826952,-1.2577069,-0.8268324,-0.90799093,N
0.4514287,-0.23365022,-1.141406,-1.1579165,0.26521677,0.6778221,-0.15570733,0.62936884,P
-0.68425137,-0.0877554,0.7248655,0.61115056,-1.0945531,-1.2684202,-1.0417347,-0.3575162,N
1.5610985,-0.14011286,-1.4478123,-1.6785924,-0.4516803,1.3150338,2.135801,0.154064,N
-0.75274014,-0.2853697,0.74321026,0.84501326,1.9813848,-1.1539278,-0.9740632,-1.9143404,N
-0.7824666,-0.099948995,0.7813446,0.80976593,-0.040495202,-0.6090405,-0.6220029,1.327688,N
-0.722315,-0.17307729,-1.1740118,-1.678103,0.48547196,2.2803082,2.1336114,-0.5907355,P
-0.8197171,-0.10231123,-1.753187,-1.4975207,-0.11328322,0.4897284,0.5527247,1.0004156,P
-0.038139895,-0.113385,0.73110026,0.7029241,-1.105167,-1.202828,-0.9973816,-1.0668613,N
2.439181,-0.08379619,0.70597947,0.9647484,1.0560971,-1.2322611,-1.008106,1.3561168,N
-0.7613629,-0.22266822,0.70187324,0.75242597,-0.9959049,-1.0748076,-1.0965667,1.191763,N
1.2554924,0.04247725,-1.78869,-1.3694662,-0.32390028,0.8420645,0.24085867,1.4228238,P
-0.84894454,0.0043801963,-1.3997902,-1.5847286,0.31815946,1.2026751,1.1644777,0.7615717,P
0.21281993,-0.21698338,0.651148,0.74339294,1.647865,-1.2432945,-0.90468,-1.8273422,N
1.3618579,0.2501387,0.42146045,0.77973145,-0.9686164,0.9300856,0.7117757,1.0333849,N
0.4563653,-0.095144846,-1.3698992,-1.6888964,0.114188254,-1.0442092,-1.005281,-1.8286208,N
1.4123411,-0.14174813,-1.1454953,-1.2708393,0.47961286,0.86852354,-0.8368037,0.24174306,P
0.16787784,-0.2259056,0.6859676,0.63619274,-0.24215156,-0.1647684,-0.6513097,-2.0750053,P
-0.62528133,-0.25902775,0.71357137,0.8056246,-0.41399086,0.1655964,-0.3952986,1.2466593,P
-0.7450511,-0.22704464,-1.5021486,-1.2645941,0.09893474,0.80732197,-0.36330456,0.09270324,P
-0.66360945,-0.059372913,-1.4373369,-1.3024182,0.6938838,1.2610633,0.92205656,0.020697966,P
-0.4779017,-0.34430507,0.7830711,0.6762054,0.33139446,1.3911731,1.4806949,1.2600209,P
-0.6859548,-0.12636557,0.6241756,0.781001,-0.0554991,0.7011987,0.92681813,1.3374232,P
-0.7594077,-0.331608,-1.2828907,-1.2455963,0.70569617,0.3397104,0.86867,0.04751,P
0.939126,-0.25068113,-1.7483306,-1.3428818,0.630177,0.46730232,-0.340054,0.11166083,P
1.203994,-0.022081807,-1.3079597,-1.2360592,0.44526154,1.4788022,2.2842286,0.6834093,P
0.7992224,-0.34373924,0.5723745,0.48059016,-1.4975723,-1.2640464,-0.90104663,-0.78967875,N
-0.6407624,-0.32392785,0.7102606,0.745424,-0.7286917,0.23699746,-0.14119242,0.32401305,P
2.3386652,-0.18761882,0.7256734,0.566273,-1.6494043,-1.2097036,-1.0173991,0.59533,N
0.78673494,0.030714452,-0.801727,-0.5761527,1.8020359,-1.0524795,-0.77678883,0.65697396,N
-0.5929384,0.03999852,0.59829265,0.53258455,-0.73147863,0.36716264,1.3684201,1.214685,P
-0.82447916,-0.09616055,0.90123343,0.77107656,-0.71519107,0.6040315,1.6838218,0.8570905,N
-0.7981827,-0.17421567,0.66775554,0.73701143,-0.4864292,-0.40370217,0.5929006,-0.34457603,P
0.21669582,-0.27796447,0.8286934,0.60396516,-0.13180837,0.3396645,1.0988142,1.1153347,P
1.0369879,-0.16708174,0.6646344,0.56946343,0.4104042,0.6616502,1.0353955,0.7580565,P
-0.9960439,-0.26788256,0.73928213,0.6216454,-1.3518553,-1.0202631,-0.7206959,-0.89504236,N
1.2819558,0.0020020455,0.49093968,0.89125806,-0.47182596,0.3124592,-0.5540132,0.1444866,P
-0.9193336,0.14365537,-1.503468,-1.7003849,0.83136266,2.9632914,2.3629706,1.182235,P
-0.60752916,-0.08904025,0.5376788,0.8162659,-0.93650484,-1.0191696,-1.1230808,-1.0370729,N
0.2522719,-0.25592777,0.6640784,0.6443857,0.18702017,0.43047947,-0.65637434,-0.7840392,P
0.029799603,-0.2661855,-1.5682658,-1.4834511,-0.37677068,-1.0739359,-0.7432808,-1.4296227,N
0.041186705,-0.25982785,0.6736307,0.6590108,1.3732599,0.115212865,-0.73469156,1.3279481,P
1.388417,-0.21263793,-1.4438511,-1.813576,-0.12895982,0.20424691,-0.5304796,-1.5879227,N
-0.62538993,-0.23334417,-1.3098024,-1.1735762,0.49163523,0.4965604,0.8069439,0.47087863,P
1.0455763,-0.20520985,-1.5546881,-1.6567575,-0.57014626,0.21880752,0.1753521,-0.67934185,P
1.0445279,-0.11436165,-1.8230144,-1.5325834,-0.77415675,0.6045131,0.7818382,0.07117343,P
0.021123718,-0.15551019,0.8742323,0.51382256,-1.1635462,-1.1332959,-0.9556878,-1.3451133,N
-0.719591,-0.33037546,0.67846435,0.7256498,-1.1400443,-0.38180375,-0.6670352,0.3300743,P
-0.29623085,0.0036738068,0.6134051,0.58632547,1.3326454,0.29227087,-0.7069254,1.4294484,P
-0.7803891,-0.106305204,-1.4311888,-1.3958007,0.24186905,3.1076517,2.2106924,1.2317575,P
-0.7809084,-0.13236429,-1.5943305,-1.1836456,0.7345578,1.3793794,1.847564,1.4437044,P
-0.6576341,7.430451,0.8695021,0.63154423,-0.7953599,-0.29832995,-0.380249,-2.0681489,P
1.5666668,-0.05813367,0.83311903,0.82814926,-0.31362048,2.7483568,2.3564568,1.3450387,P
1.2705828,-0.023798361,0.647812,0.29289895,-0.12123381,0.9861002,0.9134284,0.6598251,P
0.72361165,-0.14281839,0.8038012,0.6956744,-0.7318474,0.3104175,-0.8000586,-1.4538633,N
1.6962037,-0.28144825,-1.454144,-1.4859889,0.09052743,1.951152,2.2858086,-1.8061982,P
3.488972,0.1280638,0.59876794,0.81028545,-0.70817566,0.102399856,0.69167644,-0.08372747,P
0.4696123,-0.20346293,-1.4538919,-1.36701,0.17536342,0.46454573,0.8627362,-0.80456793,P
-0.7143499,-0.0853765,0.7204531,0.74177533,-1.0145394,-1.0382936,-0.82083905,-0.56459534,N
0.70531523,-0.058792055,0.5637624,0.6699387,0.6322765,0.5292485,-0.41454974,-1.3916495,P
-0.7369764,-0.033026338,-1.4585143,-1.3779173,0.4167711,1.3298794,1.7221522,0.13853246,N
-0.69753754,-0.14914516,-1.2731555,-1.090395,0.28641427,0.37645954,0.5577567,0.9003977,P
-0.72892964,-0.22375053,-1.5545012,-1.4173287,-0.45148987,0.3924134,0.67536557,1.1292456,P
-0.80404973,-0.21536271,0.58477294,0.7746776,-0.26347396,0.86019015,1.4595755,-1.2405511,P
-0.67158026,-0.22124541,-1.4623564,-1.3643016,-0.08465753,-0.28952718,-0.22278257,-0.45049816,N
-0.58565336,-0.29314134,0.51321733,0.799835,1.0990788,-0.18070261,-0.7908958,1.3177015,P
-0.21405655,0.07993977,-1.2939644,-1.1128231,1.3830566,-0.64874786,-0.35667524,0.22060211,P
1.5794338,-0.14335245,0.929389,0.729879,-0.016110804,2.0445576,2.273536,1.2928654,P
1.9434938,-0.11153045,0.606438,0.6198353,-0.13107808,1.4361589,2.0662138,1.2760026,P
0.21082763,-0.27689075,0.53624225,0.62163305,-1.5417619,-1.2940503,-1.0671935,-0.96721494,N
1.5182596,-0.049323656,0.6629919,0.839638,-1.3853134,-1.1932319,-0.99252754,-0.5358326,N
-0.63139397,-0.12147723,-1.5538381,-1.6871345,-0.24211112,0.7314625,0.13657495,-0.4782643,P
-0.5187957,-0.17738965,0.8531731,0.824497,1.5415362,0.6330749,0.6788949,1.2900419,P
1.2016098,-0.008856595,0.6702971,0.59579015,-0.5192249,0.32102606,1.1546595,-0.2642208,P
-0.6467661,-0.28326917,0.8646771,0.57807887,-0.9252745,-1.1435983,-0.7862617,0.3758083,N
-0.49785376,-0.12812866,0.66943645,0.50619113,-1.5431906,-1.0669236,-0.8914903,1.1782075,N
-0.52646613,0.06251679,-1.4416164,-1.6087937,0.31115168,0.29222918,-0.46013972,0.25804833,N
-0.64445734,0.017217122,-1.4453741,-1.4964592,-0.67727894,-1.092708,-1.072711,-0.22719315,N
-0.5568958,0.14518164,0.7307492,0.9898735,-1.1283177,-1.0249054,-0.7869607,1.3791012,N
0.1229704,-0.2970271,0.5225087,0.6448126,-0.012603244,0.32940042,-0.46151435,-0.94973046,P
-0.94382566,-0.24882111,-1.3060377,-1.5481151,0.24572374,1.6391803,1.6473993,1.5275586,P
1.3537067,-0.12409222,-1.673335,-1.6876426,-0.6174629,0.30833286,-0.3424424,0.2529576,P
-0.80863845,-0.237461,-1.6058524,-1.2155256,0.29876745,0.05128403,-0.7294046,0.40848318,P
1.8637013,0.01719904,0.82120264,0.74214876,-1.4398724,-1.1218475,-0.9447312,1.0921435,N
-0.107010186,-0.18864027,0.7219645,0.9755436,2.0055256,-1.1565398,-0.9286868,-1.5908309,N
1.0824329,-0.32069254,0.63805246,0.6162646,-0.69718194,-0.048142552,-0.7337859,-1.7213044,P
-0.7287007,-0.063188545,0.6242461,0.63097906,-1.7542207,-1.0574062,-0.92538995,0.5934285,N
0.3785463,0.17947672,0.9413132,0.6412776,-1.0192175,-1.2355069,-1.1037041,-1.7905722,N
-0.690437,0.033823773,0.84696263,0.7610431,-1.5995644,-1.1524462,-1.123001,-0.7220853,N
-0.6223229,0.0282638,0.7174826,0.65839714,-1.132251,-1.1607785,-0.87438583,0.74777204,N
0.6623826,-0.13940614,0.8264312,0.6063791,1.9310352,-1.1689457,-0.88256323,-1.6908921,N
0.41778997,-0.18994606,0.8172517,0.8181695,-1.1785221,-1.3905661,-0.7892606,-2.099108,N
-0.9949089,0.11384669,0.70035523,0.5340545,-1.275705,-1.2821958,-0.8477476,1.2680926,N
-0.92454386,7.417705,1.0190191,0.6809615,-0.84048593,0.2985612,-0.22478199,-1.8386111,P
-0.57887733,0.0015049055,0.822414,0.81031567,-1.1404699,-1.1449246,-0.8496841,0.19183604,N
-0.7850764,-0.14558579,0.70845586,0.66100085,-0.6436672,0.09286949,-0.19064145,0.4357624,P
1.2565311,-0.05420056,0.58788043,0.9407147,-0.8376769,-0.9689245,-0.9134735,-0.920475,N
-0.56710327,-0.32146013,-1.0587704,-1.088757,1.2552459,0.016269747,-0.670848,-1.1023496,N
0.8155029,-0.08799653,0.94673336,0.6505466,-0.90002465,-1.248061,-0.94979185,-0.78182614,N
0.26547605,-0.26166123,0.8623095,0.7226433,-1.5601537,-1.0739583,-0.97280025,-0.9357977,N
2.1024737,-0.28870413,0.61878026,0.5760543,1.7330987,0.90530884,1.3803303,0.19157873,N
-0.98113585,0.03583186,0.5540162,0.5376086,-0.9144019,-1.2825627,-1.1242887,0.06336122,N
-0.53202075,-0.2500782,0.7120293,0.61757094,-0.9715977,-1.087058,-1.0200266,0.5242794,N
1.0367424,-0.112826146,0.8311536,0.83904546,0.38113457,0.2525817,-0.30330306,1.3767943,P
0.8883792,-0.3000667,0.756095,0.83699334,0.28945887,1.6583374,1.5075513,1.3710755,P
2.424083,0.011696681,0.73043656,0.5781585,1.5820737,0.4118374,0.9055319,-0.84538066,N
0.8633503,-0.070394814,0.69453156,0.65520585,-1.2615123,-1.3314586,-1.0479302,-0.21588677,N
-0.81541926,0.07548781,-0.34464315,-0.5123227,1.999836,-1.3915102,-0.86311215,-0.15339723,N
-0.5058615,-0.34883088,0.7093778,0.75723535,-0.844772,-1.1438338,-1.0816009,-0.21315922,N
-0.8894312,-0.28351688,0.72974133,0.73274326,-1.6999619,-1.1850333,-1.0128274,0.8373823,N
1.2003084,0.06718464,-1.5985678,-1.3682128,-0.078376964,0.86242604,0.19667265,-0.36141604,P
-0.5813539,-0.0718867,-0.735493,-0.7938432,0.8981384,0.26906306,0.9837253,0.87086666,N
1.254027,0.003365025,0.6236831,0.53618485,-0.15826714,1.2909598,1.0887761,0.75743634,P
-0.7117889,-0.12213078,0.8140891,0.887473,-1.1166214,-1.2820501,-0.9537456,0.7121988,N
1.4151474,-0.15918984,-1.5326631,-1.5344383,-0.51092756,-1.0390956,-0.9157348,-0.9636077,N
-0.74102783,-0.22104794,-1.544094,-1.4775538,0.62264806,1.0281605,-0.26805645,-0.7383329,P
-0.6957778,-0.27424347,-1.1188568,-1.395787,0.6480863,0.5509347,0.16252121,0.36311093,P
0.7124973,-0.27642322,0.6245888,0.8615196,-0.097905174,0.53614765,-0.55474395,-2.090851,P
-0.80917275,-0.27104974,0.6685722,0.68272394,0.9976198,1.0010259,0.71856487,1.3794767,P
-0.85373217,-0.47237346,-1.3526974,-1.4849432,-0.17491412,0.5118945,-0.23492609,-0.80424696,P
-0.77625126,0.14894252,-1.3990656,-1.50499,0.5495627,1.4925767,1.7251648,1.2346859,N
1.4601262,-0.13226698,-1.5850934,-1.7010626,-0.3003875,0.22216152,-0.37027726,-0.7926811,P
-0.711025,-0.10916452,0.60264397,0.8873465,-1.1595154,-1.3437197,-1.1041399,-0.030292258,N
-0.6107018,-0.13860689,-1.3982136,-1.3441826,-0.021548446,1.9275104,2.0328734,0.9611934,P
3.0815263,0.33288896,-1.3443211,-1.3906972,0.07013164,1.3287097,1.5712405,1.155952,P
2.6506162,0.09693864,0.57033277,0.8065496,-1.3594347,-1.449831,-1.1694461,-0.22213274,N
-0.6587727,0.034572795,-1.5379488,-1.3899927,-0.2513581,0.55036473,-0.3602282,0.76555586,P
-0.76389956,-0.020619914,-1.2486566,-1.5292134,-0.335865,1.4007599,1.3675408,0.5179099,P
-0.71217597,-0.2718767,-1.5414219,-1.5850102,-0.531066,0.5622608,-0.60708284,-0.5158395,P
-0.7897353,-0.20264599,-1.4125516,-1.2021593,0.5122922,1.3867838,1.846909,-0.06481893,P
-0.7910181,-0.2947246,-1.3842692,-1.4342967,-0.07774657,0.22788754,1.1517717,-1.1250515,P
0.47547072,-0.32000285,0.60043037,0.45250434,-0.39445284,1.0459735,0.8328098,0.027604237,P
-0.7089389,0.07010573,-1.0631242,-1.1263187,0.76278263,0.2680699,0.47985917,0.010819569,P
-0.70996594,-0.2197998,-1.5191606,-1.5416901,0.117751546,2.1051505,2.1609213,1.0177149,P
1.661921,-0.18144852,0.86656016,0.81249017,-0.19886841,0.048247844,-0.32111526,0.86521286,P
-0.6589981,-0.13726877,-1.4050282,-1.634317,-0.09089044,0.34847903,0.5248371,0.32412553,P
-0.7614427,7.3911457,0.7797026,0.72270745,0.7472642,0.82718337,1.2247957,-2.106485,N
-0.5653099,-0.17849725,0.5737508,0.6198452,2.2076426,0.32303834,0.45225286,-0.9404737,N
-0.4814298,-0.01296787,0.76196676,0.51576304,1.8692667,-1.1851387,-1.10696,0.5341769,N
-0.6965,-0.120792374,0.8166311,0.7523356,1.9896036,1.4115214,1.3565958,1.4075737,P
-0.81849957,7.295686,0.69373167,0.83686465,-0.60315657,-0.31471115,-0.015975386,-1.6320171,P
-1.0294493,-0.1335972,0.7429498,0.7557394,0.7581394,0.53772545,-0.1414608,1.4724102,P
-0.58565533,-0.10595639,0.65751016,0.7801592,1.6818793,0.56224036,-0.320318,1.3195093,P
-0.7669421,-0.18201137,-1.1975192,-1.5124947,0.35049278,-0.89307535,-1.0601057,0.30224824,N
2.8059387,-0.22521164,0.61312133,0.7533633,-0.4285053,0.07992788,0.068313755,-0.22028136,P
-0.46489412,-0.09847274,0.6511135,0.72661823,-1.5579895,-1.2864081,-1.1394088,-1.6291249,N
-0.85041285,-0.0043921694,0.7116585,0.74967027,-0.8216255,-1.14257,-1.1541116,-0.047669806,N
0.41860658,-0.083422914,-1.6415329,-1.7805431,-0.5883226,0.28689602,-0.39793208,-1.4156533,N
0.550898,-0.25459582,-1.3370848,-1.3507894,0.3995009,-0.72213054,-0.4122962,-0.8991775,N
0.7843839,0.08184524,-0.9809307,-1.6286285,0.9884898,0.45998794,-0.5923437,-1.070105,P
-0.6024279,0.06333746,0.5753459,0.9060086,1.258736,0.12548658,0.47710627,-0.34984633,P
0.06604864,-0.2444499,0.9325824,0.85431087,2.2371662,-1.0985597,-0.9709531,-1.0378338,N
-0.74513763,-0.07176942,0.6482976,0.71098435,-0.8116191,0.5678854,-0.57804275,-1.4825236,P
1.6802987,-0.2180008,0.755981,0.8155594,-0.30213082,0.32228577,0.564931,-0.12455772,P
-0.6441164,7.305215,0.56581557,0.47460935,-0.1562798,-1.1878595,-0.7135564,-1.9776789,N
-0.51467586,-0.33967748,-1.4899949,-1.621663,0.20922635,0.14682236,-0.49688065,-1.9953665,P
-0.52551746,-0.13256179,-1.5355296,-1.3871812,1.0741225,0.5543539,-0.14647858,-0.6342785,N
1.1778114,-0.2963612,-1.6438806,-1.4352783,-0.5660448,0.46563226,0.9257237,-0.3803373,P
-0.5576264,-0.13633983,-1.2666128,-1.6212778,-0.12885903,1.6166223,1.7073897,-0.1524221,P
-0.8366168,0.36730328,-1.650537,-1.4461535,0.27466187,0.6535451,0.46639207,1.2742347,N
-0.5683793,-0.19542645,0.61680865,0.69812316,1.6299521,-0.08561236,-0.44925117,-1.2086834,P
-0.88240373,-0.034667276,0.59529597,0.71889085,-1.0235358,-1.2598271,-0.830911,1.0557457,N
-0.7245663,-0.1886849,-1.1061875,-1.2844601,0.46493116,0.6269066,0.48909748,0.56419253,P
-0.6269592,-0.32345343,0.81518,0.7975458,0.9037081,0.27513933,-0.3806627,0.27412072,P
-0.48891747,-0.22416547,-1.4722853,-1.6400807,0.33756468,0.45481548,-0.43621105,-0.710629,P
-0.5940378,-0.1213014,-1.1751924,-1.2295688,0.634081,-1.3408968,-1.1915452,1.3244414,N
1.0921578,-0.31397444,-1.0514194,-1.223864,0.87541425,0.32052523,-0.290372,-1.4868985,N
-0.515275,-0.12326396,-1.2926193,-1.5145192,1.0178761,0.15829094,-0.50956416,-0.37849516,P
-0.968534,-0.43113628,-1.278855,-1.4121654,-0.08114198,0.76006436,0.16821198,-0.5969676,P
1.3051658,-0.3889928,0.61388505,0.8806372,-0.41127363,0.99047923,1.5636755,-1.0200479,P
-0.6955774,-0.09450953,-1.4817404,-1.515731,0.48222092,0.121127546,1.0305862,0.563112,P
-0.9291092,-0.27835143,0.6262643,0.646111,-1.0803646,-0.91454047,-1.0908124,-0.114283755,N
0.09105215,-0.17528881,0.4950207,0.9818231,1.5135988,0.6086314,1.6016544,-1.2128694,N
