age,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,SeriousDlqin2yrs
-1.0970825,-0.5312084,0.87078726,-0.8946766,1
0.811994,-0.35831514,-0.26004788,-0.22615163,1
-0.44233575,-0.36536792,-1.2138686,-0.66830766,0
0.58868754,-0.41783988,-0.44479042,-0.21011183,0
0.52769685,2.2833636,3.1636314,2.332288,1
-0.6800357,0.6950943,2.244753,0.29823104,1
-1.0395342,-0.57482165,-0.4159289,-0.18225344,0
1.7196157,0.39524043,-0.3710478,0.00534188,0
0.31953198,-0.61139244,-1.3273262,-0.6351795,1
1.9375194,-0.42983854,-0.82831085,-0.9035843,0
2.2434773,-0.706465,1.6039083,-0.7013769,0
-0.30311263,1.7721783,-0.67733324,-0.31682724,0
-0.9329083,-0.78462183,-0.75755024,-0.89416087,1
0.11145952,0.37646815,0.8002707,0.878,1
1.5170786,2.987715,0.43157393,0.2084684,0
0.50513494,0.04890816,-0.021292984,0.3460357,1
-0.13592055,0.32022548,0.84926677,1.07495,0
-1.4256285,-0.39851004,-1.0452824,-0.6583762,1
1.0163592,0.452351,-1.159758,0.38717148,0
-0.17802873,0.43281907,0.7567879,-0.1343004,1
-0.75065476,-0.059009835,-1.2831793,-0.6759912,0
1.1454074,0.06659782,-1.5690964,-0.7048107,1
-0.85829425,0.94735515,2.069293,0.19516055,1
0.18645155,-1.0919008,-0.4482126,1.5279427,1
-0.8268321,0.24419294,0.7780539,-0.06790115,1
-1.691579,-0.6005829,-1.4884793,-0.75142753,1
-0.062611,-0.07884337,-0.61977506,-0.24126036,1
-0.37263343,0.27961206,-0.14259681,0.79034567,1
-0.9364786,-0.15469837,0.6782289,-0.7775275,1
0.88663167,-0.095502056,-0.35487902,-0.18625885,1
-0.7370667,-0.050739557,-1.058879,-1.502685,0
1.4405608,-0.3593865,2.6612587,-0.006120948,0
-0.6985401,-0.34021538,-0.27801216,0.26896426,1
-1.06291,0.03724745,0.089256644,-0.9608882,0
-1.1986468,-0.25605994,1.9019526,0.8377257,0
0.5166875,-0.073159754,-0.6958546,0.7641754,1
-0.08477318,3.026158,0.2779354,-0.13729624,1
0.318393,0.12902856,0.791189,1.3067477,0
-0.8291613,-0.16637425,-0.1633262,0.16260129,1
-0.5070875,-0.5258801,0.11692355,-0.61785793,0
-0.38854426,-0.14346668,-0.16194603,-0.8736307,1
0.42215472,0.62455815,-0.85784477,0.63683194,0
-0.28449032,0.31082773,-0.98291504,-0.83719707,0
0.10396254,1.1063949,-0.34745085,-1.0118909,0
1.1036038,0.29121935,-0.9108224,-0.72159684,1
0.18555376,0.2801047,0.10125275,0.089730576,1
-1.0738275,-0.74886185,-0.43001902,-0.72598886,1
-1.0614841,-0.4448858,-0.549711,0.5034798,1
0.6176711,-0.6523215,1.2060747,0.19826385,0
-0.4580074,0.06810366,-0.21051882,-0.60783315,1
-0.550076,0.6672961,1.2433181,0.85636735,0
-0.37560096,0.13965815,-0.35658628,-0.7354077,0
-0.8593372,-0.60539055,-0.5442908,-0.88397646,0
-0.80592024,-0.049123257,-0.70868695,-1.0009437,1
0.008287072,0.89261633,0.43239996,0.6216908,0
-0.8384941,-0.32470447,-0.73069686,-0.27521455,0
0.8022232,-0.56953603,-0.97638565,-1.1452687,0
0.029073909,-0.82719624,0.32818073,-0.9513568,1
-0.42057407,-0.28093594,0.66021967,1.4307051,0
0.25377598,-0.15110222,-0.7308098,-1.1248182,0
-0.95998335,-0.24987008,-0.41445675,-0.0011122078,1
-0.2903214,0.947726,0.109179705,-0.044846084,0
-0.0812788,1.730886,-0.7532345,1.6337186,0
0.4276946,-0.5400342,-1.4697815,-0.9733294,0
-0.305793,-0.46944866,-0.10162927,-0.065443195,1
-0.5408983,-0.389546,-0.5929012,0.11609395,0
0.5905412,-0.39429736,-0.9785137,-0.30882832,0
1.1622345,1.2170436,0.9516547,0.75791705,0
-0.94499815,-0.1572612,-0.96394324,-0.19836321,0
0.21042153,0.1400139,-0.42384815,0.85102814,1
-0.6627612,0.0024013221,-0.920017,-1.1952429,0
0.096427344,0.62638086,2.0921926,0.5862869,1
-0.42050752,-0.7283825,0.42676833,-0.5617203,1
-0.54031795,-0.42685843,0.88869256,-0.020380009,1
1.5789056,0.5031932,-0.23101169,-0.0888869,0
-0.42772767,-0.5806414,-1.6706252,-0.5674223,1
-1.2191437,-0.2697803,-0.30737594,0.6713894,1
-0.25094533,0.59560907,-1.0789269,-0.31420338,0
1.0759084,0.2606903,0.64338917,0.87266785,1
1.8675865,-0.51357853,0.43454683,-0.0043304935,0
-1.4228528,-0.617236,-0.65644264,-0.75796056,1
0.0012025684,-0.64987487,-0.06313461,-0.6620264,0
-0.28037792,-0.025306478,-1.3186218,-0.7715,1
-0.15304574,-0.817726,-0.4449123,-0.6546984,1
-1.1908262,0.39406052,-0.6599884,-1.0322355,0
-0.03353092,0.78378564,-0.8583777,-0.104307756,0
-0.7366649,-0.49686944,-1.13256,-1.1370772,0
2.3560085,-0.07604852,2.2766125,-0.5791922,0
0.11084148,0.794879,0.84821695,0.5225041,0
0.005249396,0.07817841,1.127436,0.65954494,0
0.29205322,-1.3084114,1.2641454,0.6485572,1
0.006427914,1.1550198,3.0533068,-0.29689407,0
-0.76595455,-0.17002985,-0.2456259,-0.9979521,0
0.19235238,0.7315404,0.074545234,0.9597455,1
0.6475142,-0.7869874,0.16905951,-0.50939375,0
1.3230278,0.4026931,-0.346511,0.16777095,0
0.8235695,0.7464355,-0.5030122,1.1812694,1
-0.049756333,0.53613967,0.8586394,0.21328877,1
-0.48566607,-0.6395949,-0.785426,0.046995003,1
-0.015553921,-0.9698199,0.057215698,0.5973373,1
-0.12883446,0.7537546,2.342678,1.4314348,1
-1.6366777,-0.26456162,-0.12008007,-0.5216664,1
-0.42163777,-0.6947951,-1.5713494,-0.7295391,1
0.513865,1.5772377,0.9475409,0.043556374,0
0.7517717,-0.46687624,0.9893117,-0.6810594,0
1.1297741,-0.25629446,-0.505749,-0.70392835,0
-0.9341779,-0.6150643,-0.31500384,-0.9325561,1
0.10871693,-0.41006243,-0.5570937,-0.6401489,1
-0.7263215,-0.6699435,1.1631508,0.65722746,0
1.5305905,-0.10087079,-0.413332,-0.6457382,0
-0.26018906,-0.05968298,-0.081643805,-0.051554248,0
-0.51795846,-0.44868183,0.073602505,-0.4790121,1
1.7989905,0.24095395,2.3809528,-0.107290745,0
1.0525441,-0.52817345,-0.3359557,0.6493722,0
-0.2605202,-0.72294164,-1.0074893,-0.7057823,0
-1.3465297,-0.29527017,-1.427122,-0.44999442,1
-0.15235311,-0.06174113,-0.95193654,-0.7107788,1
0.13278802,-0.20210224,0.32546583,0.7612918,1
1.0052555,0.27109018,-0.17484906,-0.99954623,0
-0.940852,-0.011119954,-0.24344069,-0.8730412,1
-0.7802343,-0.72835654,-0.5360689,-0.55644673,0
-0.44993252,-0.4915513,-1.1270854,-1.2267363,0
-1.1020628,-0.17345265,0.69014746,-0.7263713,1
-0.23328972,-0.4688552,-0.49405658,-0.15463795,1
-1.768303,0.3817873,0.10283652,1.4609454,1
1.4201744,0.36622337,0.5057538,0.5709807,0
-0.49445498,0.5775736,0.09072896,0.8929577,1
-0.6032482,0.31094897,0.49569184,1.5940583,1
-0.97143483,-1.0511696,-0.07910792,0.023150206,0
-0.27430862,-0.6222745,0.18694068,-0.57217336,1
-0.2892594,-0.8797124,0.79406446,0.90828145,1
0.3506443,1.7815378,-0.3773354,0.68254316,0
-0.20273304,-0.80378175,0.71748775,-0.8182901,1
-0.22462103,0.54649264,-0.15838888,0.8063754,1
-0.0022427067,-0.029872477,-0.60344017,-0.82540727,1
-0.85250276,-0.089273825,0.32794547,0.74709135,1
-0.12812604,1.2576852,0.62458885,-0.6885558,1
-0.3906964,-0.1900244,-1.3217455,-0.087894514,1
2.2179143,0.07895802,-0.21823305,-0.11549501,0
0.7879362,0.22271556,-0.0063657165,0.61993504,1
-0.26375306,-0.8115453,-0.79646826,-0.37359172,1
-1.5295806,-0.5117219,0.4376672,-0.7475718,1
-0.17462617,-0.33185375,-0.70477736,0.6280952,0
-0.34690994,0.56468904,1.136725,0.04761667,1
-1.2140429,-0.45562834,-0.11377382,-0.8959381,1
-0.47922832,-0.5150209,-0.69289535,-0.807444,1
1.1372286,-0.8604351,-0.92757237,-0.6506939,0
-0.302532,0.6697974,0.17054194,-0.8720758,1
0.5425911,0.13066497,-0.30719978,0.96330607,1
0.74959874,2.9166844,3.062268,1.296744,0
0.84522164,-0.14232749,-0.9042871,-1.0366594,0
1.2903674,-0.28744587,-0.26862258,-0.24286743,0
-1.5133272,-0.8400664,-0.18022448,-1.0168306,0
1.7264332,0.04287452,0.14500386,1.2007825,1
0.047131702,-0.038838588,-0.27124006,-0.03786083,1
1.0037177,0.16245478,-0.5400255,0.501205,0
-1.9495538,-0.5140048,0.93273336,-1.1471735,0
-0.23968643,0.026806444,0.5992785,0.05814934,0
-1.5433273,-1.4566791,-0.3427529,-1.2504612,1
-0.27660218,-0.63519126,-0.9080341,0.11375499,1
1.8105127,0.94719297,0.056852944,0.724386,1
0.10205364,-0.5479973,0.17672423,-0.6572427,0
0.09984292,-0.14218849,0.85277975,1.5072973,1
0.06840581,0.45489934,0.17181063,0.72938436,1
1.2174659,-0.58501357,0.09117473,-0.79809386,1
-0.59702104,0.4767381,0.12182802,1.1417444,0
0.04191926,-0.012658104,-0.020644665,1.1774117,0
-1.0542924,-0.39127925,1.660963,0.8766994,1
-0.07019284,-0.7686049,-0.75266844,-0.097008996,0
-0.05842921,0.74382716,0.32920456,0.1726033,0
0.78372014,-0.12863277,-1.2773402,-0.020677477,1
0.910961,0.17090896,-0.035516094,1.7135626,0
0.41407156,-0.046371803,0.99231786,0.076607704,0
0.11782631,-0.61868185,0.6890093,-0.84514093,0
-0.34795022,-0.9533326,-0.23143467,1.7219411,1
-1.6041377,-0.42188758,-0.61810374,-1.0384163,1
0.8272838,-0.2448198,-1.4006097,-0.7220623,1
0.5261841,0.7814685,-0.5427941,0.955258,0
-0.93381286,-0.5567243,-1.529114,-0.72169876,1
-1.8949128,-0.5198625,-0.86131,-0.91115814,0
-1.5784558,-0.84296995,-0.6610786,-0.7084557,1
0.8792144,0.46497786,1.0165813,0.22801371,0
1.8992447,-0.5658836,0.67027235,-0.01099455,1
0.917666,-0.024032094,-0.017030165,0.032992106,1
0.18379378,-0.03629952,-0.4947309,0.041483287,1
-1.612309,-0.049500167,-0.03259097,-1.0017967,1
-0.007106304,0.64886785,-0.15989394,0.38485053,0
0.47801515,-0.5286759,3.0878096,-0.059534773,1
0.91626304,0.9321444,2.6787047,-0.3686295,0
0.6905859,-0.16868702,1.7929282,0.9388367,1
0.72397655,0.20041333,-1.0619925,-0.9802256,1
-0.2440604,0.090721235,0.13139051,0.7597028,1
0.27813986,0.2868794,1.8964915,3.4297407,0
-0.88718206,0.061883956,-0.3375158,-0.35387993,0
-1.4890964,0.26558733,-0.9363426,0.0831444,0
-0.22262588,-0.5144867,0.24375951,-0.9328678,1
0.1774038,-0.39332232,-1.2080554,-0.7260556,1
-0.09192994,-0.05858153,-0.80537355,0.30362833,0
0.58211136,0.015583202,0.5808449,0.03420956,0
2.3109007,-0.120614536,-0.15708134,-0.045577846,0
-0.9649581,-0.1697998,-0.36458227,-0.20060255,0
0.20699215,0.40912017,0.21131262,2.1645627,1
2.5461786,-0.36382508,1.1908311,-1.058362,1
-0.2503127,-0.24515036,0.81394196,0.80287915,0
0.64240867,-0.62387985,-0.056701213,-0.82016003,0
1.287071,-0.07056463,-0.23336321,-1.0920807,0
2.3010345,-0.72571236,0.95112616,-1.1540054,1
1.0855775,0.02065751,-1.2353172,-0.6929706,0
-0.48232788,0.16620536,2.0623019,-0.17505026,1
1.333558,0.6819688,-0.10557134,-0.93733597,0
-1.2118511,-0.3014933,0.40919685,-0.8128543,1
0.99431384,-0.8272748,-0.19660857,1.3297561,0
1.1978896,0.74373186,1.0647393,0.09858905,0
-0.4006429,-0.04186338,0.81951153,0.54902536,1
-0.072915316,-0.8961101,-0.7875422,0.7242758,1
0.6915709,0.3241088,1.8648691,0.7221372,1
0.8287992,-0.48458695,1.3765689,0.38281044,1
-0.10860877,-0.84094423,1.5101306,0.005652122,1
1.3565102,-0.48517877,-1.7086034,-0.6357715,1
0.12607756,-0.33562112,2.3771513,0.96431094,1
-0.81646425,-0.84405625,-0.78031206,-0.6851764,0
-1.0351106,-0.338069,0.039908074,-0.7584021,0
-2.0403244,-0.9574543,-1.5925783,-0.84702694,1
-1.7603934,-1.0228194,-1.044377,-0.92270875,1
0.025030881,0.5008134,-0.22236043,-0.1854325,1
-1.2062076,-0.7042722,-0.04119891,0.6567196,0
0.20181371,-0.47046772,-1.2494594,-0.27657583,1
-0.044581234,0.265744,0.8928067,1.4211394,0
-0.82388633,-0.2306642,0.26980132,-0.7932071,1
0.8852562,0.40702492,-0.76253366,1.1237457,0
-1.3658233,0.4280526,1.581365,-0.6173059,1
-1.3055623,-0.3394873,-0.33256435,-0.37439695,0
-1.5877265,-0.2837029,-1.149996,0.16016828,1
2.9546921,-0.37802482,-1.1765909,-0.059439667,1
-0.8002693,-0.5278014,-0.548188,0.41262516,0
-0.06778443,8.7705145,-0.65167433,0.36941594,1
0.40927616,0.9411179,0.051454004,1.5530832,1
-0.37340876,0.7819747,-0.15081157,0.996573,0
-0.1938717,0.40477002,0.30588177,-0.975091,0
-0.08380393,-0.28602847,0.36435276,0.7945079,0
-0.14429535,-0.45430678,1.1591597,-0.020518983,1
-1.1143343,0.52326137,1.1493992,1.0727232,0
0.70115906,-0.70536447,-0.4976425,-0.7516009,1
0.5876968,0.000615716,1.6448767,0.89720845,1
0.12492114,-0.16278705,-1.1930959,-0.66918707,0
-1.0497895,0.0825253,0.0075542927,-0.9859189,0
-0.16038218,0.16947167,-0.30268815,-0.20415908,1
-1.0421994,1.066557,0.058365703,0.4668349,0
-0.36499035,0.1475917,-0.88784504,-0.95324767,1
0.88947916,-1.3192317,0.32939643,-0.6088128,1
0.90287304,-0.38257748,-1.6582961,-1.0335289,1
1.3327065,-0.66993475,-0.8894224,-0.32056427,0
1.5499139,-0.75229985,0.24461439,-0.87273127,1
0.86816025,1.8661289,-0.0046290755,0.5888752,1
-1.5601792,-0.037032768,0.11363578,0.9836136,1
0.6198808,-0.29134113,2.6610472,-0.15913992,1
-0.15219006,-0.017844118,-1.0759026,-0.62762994,1
0.7527004,-0.7951657,-0.33963922,-0.13700221,0
-1.5144674,-0.54999566,-0.55211115,-0.3612264,0
0.58457935,-0.109112054,-1.2803328,-0.68659097,1
-0.28470156,0.772679,0.7541951,0.62478364,0
-0.86820334,-0.31779313,0.20446053,0.15064465,1
-1.0978013,-0.6713392,0.11358931,-0.7601976,1
0.6513889,-0.6438085,-0.64160895,-0.8235639,0
-1.4844503,-0.22567752,-1.1927961,-0.7797698,1
0.13688532,-0.18186074,0.9457438,0.9072626,0
0.20386052,-0.7352198,0.77399385,-1.1408257,1
-0.04077439,-0.31895483,1.0515493,0.77019554,1
-0.17460181,0.7239196,-1.0441092,0.70801497,0
-0.93161905,-0.39160222,-1.5987139,-0.8618427,1
-0.013915658,-0.38125724,1.4213687,2.779409,0
-0.8163508,-0.3687952,-1.1607678,-0.007645892,1
0.57439464,-1.112013,-1.8999708,-0.4052494,1
0.1341357,0.4392258,0.5873831,0.7809484,0
2.3847158,-0.7590254,-0.033470258,-0.47751355,0
-0.028545022,5.8209996,-0.043311536,2.479455,0
-0.7254742,0.5609395,-1.8778831,-0.105724305,1
-0.13596293,0.5247003,0.15452474,-0.9586096,0
-1.0383502,-0.016166717,-0.36265504,-0.99167275,1
-0.47649547,0.06449813,-0.84212595,-0.32090855,1
0.77377224,0.013263468,0.11912177,-0.68663174,0
-1.3906254,0.3056995,-0.6860302,-0.20485532,0
0.37201694,-0.95909786,-1.6816862,-0.75412804,1
0.71555805,0.36788768,0.316958,1.0266923,1
2.1011086,0.25354704,0.2668533,0.9396727,0
0.46200478,-1.0004611,0.17236175,-1.0275744,1
-0.5551285,-0.3798277,0.23957998,-0.16046828,0
-0.23972854,0.2812442,1.946922,1.6649559,1
-1.6353831,-0.6710458,-1.1508008,-0.65355575,1
-0.22350907,0.07054739,0.57074416,0.917489,1
-1.3582733,0.4670322,1.8243557,4.439808,1
-0.17846939,-0.4100966,-0.76222485,-0.24810202,1
0.49079484,1.0282573,0.25050017,1.8687834,0
1.2445028,-0.13670379,-0.035457164,-0.6521133,1
-0.57006806,1.2427119,0.8434525,0.74011546,0
-0.50569874,-0.22580278,0.23560262,-0.10059881,1
0.17241924,-0.673542,1.9694465,0.5744722,1
-0.01941961,-0.122280836,-0.62875265,0.722082,0
0.30519772,-0.02345863,-1.3666534,0.2101175,0
-1.0559969,-0.79182005,-1.1724094,-0.8889247,1
1.7565738,-0.0039791465,-0.13532227,1.1166539,0
-0.14644542,-0.19194107,-0.5343479,-0.29991752,1
-0.83642066,0.9334428,0.52813494,0.65171915,0
0.043317676,0.2606721,0.41584396,0.18906069,0
2.852595,0.2798554,-0.2223913,-0.6792604,0
0.06610027,-0.29301655,-0.04032156,0.6779303,1
0.8849016,-0.7127461,0.6753998,0.9086553,1
-1.3403414,0.02435422,-0.34479052,0.65979445,1
0.72458124,0.37832868,0.27628523,0.8927637,1
-0.95312387,0.15624197,-0.18358919,0.6929445,0
-0.32071334,0.17324433,-0.21906975,0.29070768,0
-1.7676151,-0.7810938,-0.37565392,-0.8384627,0
2.2897956,0.32495332,-0.33854938,-0.18876734,0
1.3312097,0.372252,1.1027539,0.42705843,0
0.692369,1.1783024,0.8391234,1.6375533,0
1.393906,1.8307296,0.06550623,0.5904151,1
-0.52384853,-0.14037862,0.48944175,-0.2009369,1
-0.1263675,-0.4646043,0.74801654,0.77176976,1
-1.2642711,-0.07253556,-1.0145627,-0.90449196,1
0.5831254,-0.688847,-0.6354167,-0.56291676,0
-0.332249,-0.3695945,0.03717408,0.9010315,0
0.3454819,-0.11815421,0.1744056,-0.07368055,1
0.9773291,-0.77384514,-1.4521176,-0.11592464,0
0.4394715,-0.4460586,-0.6286861,0.63445586,1
-0.98381877,-0.794209,-1.0972275,-1.255661,1
-1.0541208,-0.5397817,-0.45590937,0.12759455,0
-0.8695761,-0.5481436,-0.47475138,-0.8359979,1
1.8616534,0.26468813,2.8212557,0.3100923,1
1.1191612,-0.032909542,0.5565563,0.107443884,1
0.011744328,1.106648,1.3615875,1.2905377,1
-0.9370416,0.80495906,-0.6606415,0.057753447,1
0.9884497,-0.3154106,-0.74900395,0.012951542,0
0.5261618,0.8476053,0.16633716,0.56910515,0
-0.08644043,0.571313,-0.7359752,0.52959263,1
-0.072567254,0.9072599,0.4762811,1.8358917,0
-0.54199815,0.91729724,1.8598869,-0.33981052,0
-1.3392308,-0.41420373,-0.29814932,-0.39644247,1
-1.220336,-0.5433127,-0.4308492,-0.82175064,1
-0.77937466,-0.47469205,-0.06148328,-0.656863,1
-1.3299443,0.44447026,0.41924334,0.007700924,1
-0.65581393,0.70627093,0.7909745,1.5972071,1
0.6678621,0.046721995,1.1068704,1.5462183,1
0.08440669,-0.73426044,1.0086323,-0.48495758,1
-1.6284641,-0.1120528,-0.09304313,-0.8072061,1
-0.7309233,-0.7871795,-0.78397053,0.058489192,1
-0.5466264,4.9965105,-0.30023864,-0.13839504,1
-0.96658605,0.41680944,-0.6908596,0.8062095,1
-1.5436784,-0.64243114,-1.7191031,-0.7958478,1
-0.061063036,-0.6175782,-0.37450212,-0.9601071,0
1.155867,0.68008775,0.7991147,0.023010705,1
-0.43073863,-0.06676981,-0.3715139,-0.32915625,0
-2.100669,-0.62384284,-0.66472733,-1.1922764,1
-1.2922337,0.5071923,-0.35377446,-0.04631718,0
1.0792507,-0.671302,-0.29459816,0.7577397,1
-1.2609458,-0.77641803,-0.19590627,-0.18938254,1
-1.9071748,-0.6927073,-1.667976,-0.60775256,1
-0.64249957,-0.54558647,1.568818,-0.009726059,1
-0.9544674,0.12416226,1.2642386,-0.0075108483,0
-1.8571258,-1.0830114,-1.4691523,-0.80221087,1
0.8602706,-0.23205286,1.3970946,-0.8984672,0
0.6196723,1.3198775,0.64559287,0.7097158,0
-1.4807111,-0.32624158,-1.5709403,-0.0948243,0
-0.98496795,-0.37416837,1.9489849,-0.2434859,0
-0.48162717,-0.03420444,-0.27990994,0.14842924,0
0.627427,-0.16871561,1.5103883,0.15031402,1
1.295437,-0.65550303,0.101197295,-1.1104796,0
-0.52013654,-0.22742051,-0.10688223,0.17877069,1
-1.14796,0.10827851,0.4116779,0.6680485,0
-0.72301805,-0.36459315,-0.8081517,-0.6823593,1
2.5418882,-0.046753258,-1.1656077,-0.67509085,0
0.12938365,-0.20980674,2.3218038,0.54732925,0
0.16374269,-0.320109,0.52949035,-0.09325309,1
0.49318027,0.8793639,-0.39768332,0.55129814,0
-0.38910192,0.05902061,1.85142,0.8734107,1
-0.42094433,0.111477494,-0.57870525,0.55984175,0
-0.16071202,-0.030004904,0.033577166,2.3547285,1
-0.6322632,0.71430033,1.0159118,0.06745897,0
-2.3760939,-1.04632,-1.6053685,-0.27154863,0
-0.5352243,0.86535645,-0.38224018,0.90361047,0
-1.0669026,0.6493717,0.7301783,-0.88584965,1
1.3457793,-1.1854175,-0.5154939,0.011100788,0
-1.1817145,-0.14788836,-0.44447836,0.16889188,0
-0.37504697,0.2740053,0.1894022,0.6861798,0
-0.816513,-0.3566434,-0.43671456,0.652972,0
0.35484815,0.83293235,2.4273334,0.47229955,0
-1.4803567,-0.15685983,-1.3586526,-0.8479092,1
-1.1648446,-0.1834773,-0.40496966,-0.9389924,0
1.1751312,-0.5167811,0.83682257,-0.7552465,0
0.67423034,0.11692296,0.5744038,-0.28059924,0
0.8894677,0.95876706,-0.32916498,-1.1103717,0
-0.6411943,1.0413753,-0.46492103,0.44510266,0
1.2019798,-0.1749186,-0.14322777,-0.8632977,0
1.5998622,1.2225171,0.39668435,-0.86206186,0
-1.4016662,0.8557311,0.023720078,0.5562323,0
0.6241311,-0.6233211,1.5154381,0.3402976,0
-0.2510803,0.39532962,0.3382894,-0.90281963,0
-1.1516871,-0.16684258,-0.6997562,-0.39143535,1
-0.2940943,-0.6797198,0.47193602,-0.050903954,1
0.9485483,-0.65601623,-0.29614913,0.6785717,1
-0.09019321,0.48299918,0.4450754,-0.58504516,0
-0.7671294,-0.64401615,1.8346875,0.09348397,1
0.20735662,-0.55531013,-0.27812916,-0.6391119,0
-0.1738917,-1.1389353,-0.063749865,1.5250593,1
-0.3004039,0.030271977,-0.05644689,-0.1637918,1
-1.1455488,-0.50400865,-0.37615883,-0.040507216,1
-1.6037828,-0.7371503,-0.75020593,-1.0272576,1
0.9491785,-0.21867436,0.61129516,-0.13666154,0
-0.98071575,-0.728614,-1.0130059,-0.5954073,1
-0.71744186,-1.1465716,-0.3783297,0.2133608,0
0.101175636,-0.51522225,0.008042641,-0.51875234,0
-0.057109788,-0.04043705,-0.35619712,-0.27058724,0
-1.9958955,-0.17632827,0.3163278,-1.0694509,0
0.9927859,-0.55512094,-1.0848367,-0.85993195,0
-0.28317538,-0.5209114,-0.9779258,-0.70717347,0
-0.8066918,-0.66317093,-0.28894734,-0.937094,0
-0.361001,-0.17617485,-0.3400133,-0.21049772,0
-0.25268435,0.28626332,-0.42828745,0.92224205,0
-0.11172813,3.384108,-0.05387269,-0.26421097,1
-0.051401556,0.7994025,-0.045430765,-0.05067697,0
-0.6008456,-1.0370213,-0.34591278,0.25726646,0
-0.5512029,-0.3749469,0.2746725,0.71958244,0
-1.236659,-0.44105095,0.115661964,1.571449,1
-0.7493484,0.93299043,-0.80956817,2.490207,1
0.06668275,1.212939,-0.83770704,-0.0625404,1
-1.064512,-0.43228388,0.075023934,0.033900443,0
-0.6526728,-0.658687,-0.5432907,-0.68666565,1
-0.45495516,0.60686,-0.1720896,-0.67795867,0
0.07982916,0.4577914,-0.5583727,-0.98091066,1
-0.5855157,-0.516543,-1.0436649,-0.43999285,1
2.1814585,-0.15276392,1.4073609,-1.0462562,0
0.003704004,-0.62925476,-0.29427958,-0.14262298,0
-1.3279676,-1.0272757,-0.6097189,-0.7570773,1
1.4617028,1.9200292,-0.18125114,0.87176734,0
0.49404123,-0.45530987,-0.45988375,0.11948563,1
0.3150199,2.4973276,-0.18462858,0.26244146,1
0.48083726,0.05249262,-0.89246583,0.03511605,1
0.3997364,0.009124309,1.290677,0.842079,0
-0.33313736,1.0691357,0.1712485,-0.29499802,0
0.6767803,-0.34670833,-0.201776,-0.76379657,1
-1.4934894,-0.1583777,-0.98860824,-0.82641023,0
-1.470206,0.0917847,-0.32460302,0.6067803,0
-0.24105172,-0.18757686,-0.95370275,-0.96853954,1
1.4791694,-0.16219355,1.0860069,0.7914918,0
-0.30290204,-0.2475802,-0.3725044,-0.18694559,1
-0.6645813,-0.048849687,-0.67491317,-0.104252875,0
-1.0493281,0.027253792,0.30580756,-0.7813091,0
-1.5081813,-0.91217804,-0.8157068,-1.0713027,0
0.3104694,0.48406267,-0.87825716,0.013912443,0
2.2772362,0.32446292,1.901177,0.7732227,0
-0.58106494,-0.07943698,-1.2165573,-0.023112811,0
1.1895012,0.0677349,1.7129298,0.53693646,1
-0.32874423,-0.09990633,-0.075325,0.031696055,1
-0.8802323,-0.42438647,-0.3501732,-0.19261722,1
0.5326666,-1.0900853,-0.46182364,-0.16395819,0
1.1051388,-0.44674098,-0.96810865,-0.77416134,1
0.7684928,-0.9741072,-0.8034635,0.086805284,1
-0.57137126,-0.3349513,-0.9039514,-0.87387496,0
0.41420522,0.69947255,0.15616277,0.047780182,0
-0.4901245,-0.08473343,0.6585136,1.3349509,1
-0.36807352,-0.5401374,-1.4167168,-0.725603,0
-1.6187034,-0.7646971,0.26822296,0.07488088,1
0.3110073,-0.12374848,2.4515731,-0.17305198,0
-0.8181447,-0.59858066,-0.9254648,-0.7364073,1
1.599506,-0.12988798,1.7452692,1.572047,1
-0.48470786,-0.7575302,0.10336426,-1.3651903,0
0.79367185,-0.06822683,-1.177257,-0.48645067,0
-1.2086282,-0.84754014,-0.87424254,-0.555785,0
1.2383974,-0.29853234,-0.3778034,-0.053657744,0
1.6224624,-0.1144733,-0.9563806,-0.023712192,0
-0.23316187,-0.5711043,0.12483546,-0.29841042,1
0.16409802,0.5633565,1.753793,1.6902786,1
0.013256416,-0.074120134,0.603393,0.080096096,0
0.38924345,-0.08110401,1.2061765,-0.24839506,0
-0.14844954,0.95749474,2.762582,1.2656044,0
0.5065504,0.31892887,0.3979814,1.9526641,0
0.686628,-0.21576324,1.7611809,-0.12921953,0
