lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
0.121238284,2.4119034,0.7201944,0.8526093,0.78507125,0.4220872,1.7244343,-0.9904526,1.0720893,1.0018512,-0.51312965,1.3874898,1.5470644,1.8124874,-1.0597044,-0.14691573,1.2002068,-0.6679113,-0.3891394,-1.2935104,-0.10086498,-1.4487221,-1.1622305,-0.17122717,1
0.94256884,-0.74674463,-0.6760418,-0.46075052,-0.26323763,-0.68612194,0.2874744,0.8810906,-0.8903388,0.32430178,1.2287083,0.6091891,-0.32143918,2.0193937,-0.5794599,-1.8787628,0.5576992,-1.4232347,-0.7545731,-0.31806266,-0.18404046,0.90282536,0.41911975,-0.14620519,1
-1.668408,-1.1590643,-1.0569018,1.4598832,0.4599833,-0.73148274,-1.6825274,-1.1673077,0.7444467,-0.4026993,0.8686497,1.7941313,-0.26745242,1.9204925,0.007762432,1.0316745,0.32257855,-1.2887448,-0.051848803,0.3358884,-0.35502586,1.3145646,-0.07691613,0.2613259,1
-0.9887089,-1.0538554,-1.1544964,0.1331667,0.6390418,-1.316216,0.33620015,0.49406874,0.21493739,-2.022946,0.4246732,-0.26909158,1.2479701,1.5639088,0.036390543,-1.7064266,-2.0085588,-0.63323057,0.45386767,-0.07357378,-0.3905375,1.5536764,-0.14185661,-0.51791644,1
1.5004872,-0.6664382,-0.38339937,0.68355715,-1.4636184,1.6262224,-1.9117895,0.423321,0.42579964,-0.017101109,-0.57018,0.362167,0.7302861,-0.34533584,0.1391789,0.93501544,-1.6104177,-0.18441154,0.027189553,7.368041,0.49418166,-0.3593375,-0.076281756,-0.7964248,0
-0.5207299,0.15975052,1.6036159,-0.13338056,0.5395029,-0.95537853,0.81654865,0.37126553,-0.59142435,1.3947549,0.17970672,-0.016329527,-1.708513,-0.49572653,0.34773386,0.42389494,0.022958055,-0.24934591,-0.85653114,0.46439934,-1.2318437,-0.16726702,0.3559903,-1.7164445,1
-0.5157462,1.8860052,-1.5554315,-1.1710428,-0.1593713,-0.8469523,0.94456583,1.0585703,0.514157,-2.433428,1.558114,0.7469883,1.4772656,-0.31449693,3.884247,-0.29653874,-1.5435815,-1.4606657,-0.1363402,0.2666982,-0.767993,0.0898768,-0.34341025,0.61163753,0
-0.41033256,1.0543597,-0.740145,-0.7723576,1.2727995,-0.3780669,-1.1897211,-2.3280387,-0.45940715,-0.26079094,-0.45661324,0.30264902,-2.3918536,0.754429,1.2838137,1.6893166,-0.71236706,-0.7995519,0.42872787,0.4539504,-0.42458588,-0.06543493,-1.0842388,0.11798656,0
0.1786044,1.2920053,-2.0659118,-0.35851628,-0.49079663,-0.8329063,1.4971209,-0.22681087,-0.12831253,1.1168702,-2.012313,-0.41888285,1.0139892,0.8831975,-1.7402737,1.561636,0.8597729,0.3393654,-0.5771338,1.0302292,-1.0794605,-0.87559426,-1.449882,-0.9491899,1
2.4380355,0.25102675,-0.8984016,-1.5404694,0.28331298,-1.120211,0.2576787,1.2887509,0.9195873,0.7058687,0.3930198,-0.45642823,-0.6332763,-0.08887857,-0.6119741,-0.21198648,2.2796223,-0.57525265,-0.4682797,0.36898348,-0.8227242,-1.57287,-0.9007773,-0.33415478,1
0.3706287,0.65382415,-0.13931644,0.079538524,-0.35813612,1.891137,1.8236864,-0.97810143,1.615804,-0.55251396,-2.304661,0.66114,-0.048960328,1.0099423,0.46823514,-0.26839167,1.3831251,1.0507885,-0.9304732,-0.57095647,1.1016455,0.43631423,0.88884246,0.7173313,0
-1.7631433,2.743165,0.4731555,-0.98629665,1.301833,0.5830314,0.82747304,-2.357563,0.22011787,0.98046315,0.7176854,0.253475,0.637327,1.2397151,-0.8215252,1.014358,-2.6027935,1.2776804,1.3867874,0.37826627,-0.3353824,-0.2556015,1.0884618,-0.06445818,0
0.28567863,0.4727222,0.9341812,-0.54253703,2.0380719,-0.7257311,-1.546493,-1.4575042,-0.24812943,-0.66795444,0.52057993,0.16625747,1.5940505,0.02958557,0.029174611,0.43980116,1.4245539,-0.95669985,-0.25895604,-0.21822454,-1.192143,-0.368413,-1.4190774,-2.1118398,0
-0.6022619,-0.32610756,1.1798081,0.8350512,1.5674834,-1.0600431,-2.6942472,-0.45691663,0.22249094,0.28119344,-0.65618116,0.09226599,-0.76266116,-0.01262638,-0.14524925,-1.2113508,-0.3766116,0.35717592,-0.8945321,-0.6518942,1.1824341,-0.2733097,-0.8876042,-0.116944835,0
-0.36763877,-1.3656291,0.10948518,-1.4308687,-0.40609354,1.942384,2.566329,1.6305883,3.7450202,0.28006536,2.3937402,0.7605243,-0.09582424,-1.6929145,-1.2270117,0.62275994,0.5623533,6.964796,5.3038483,-0.72728837,-1.1333885,0.31967497,2.6519856,1.1461537,1
0.008401513,0.83713686,-0.026345134,0.4585145,0.81370634,-0.58039904,0.27831402,1.300674,-0.84340507,-1.4087999,0.38126785,-0.7938385,-0.2003518,-1.2724185,-1.3099731,-0.5604197,1.5466304,0.92383415,-0.008339316,-0.22073382,0.14095187,-0.7570336,-1.1864406,-0.603365,0
0.38686025,-1.1483415,-0.19997813,-0.7477492,-0.075912714,-1.5991871,0.4347342,-0.1712454,-0.35623223,-1.3848252,-1.0912259,0.74119824,-0.0845561,1.0768373,-0.46926123,2.312671,0.94499135,2.6410275,2.5224302,-0.06337094,0.746145,-0.22304101,0.4276443,0.7826389,1
-1.631773,-1.3388288,-0.3979195,-0.4332541,0.013966043,-0.35161698,0.63800895,1.2828896,0.44990253,-0.71026886,-2.756477,-0.23118725,-0.1310705,-0.23450565,0.10655601,0.23326546,-0.50917614,-0.8360127,-0.09233885,-1.4607341,-1.4666672,-0.29662347,0.12399174,0.24621198,0
0.18444133,0.032010496,1.5946108,0.075769246,0.13986367,0.18206473,-0.06904918,-1.7314174,-0.40939295,-0.43758345,0.31104267,0.22726125,-1.1821134,0.10439432,-0.0074667037,-1.7364507,2.1984797,-0.64089024,-0.022326753,0.72553504,0.5328934,0.8979125,0.14438492,0.12754753,1
2.3844936,-0.634012,0.08928794,-1.1596019,-1.2094797,0.47929135,-3.0105674,0.43885824,1.6396892,-0.78005844,-0.6189668,0.31297493,-0.7321369,1.748661,3.7704887,-2.0100183,-0.9363681,-1.9556845,0.4744137,-0.40340918,0.945521,-1.1884496,0.7400988,1.2536709,0
-0.9595586,-0.7087006,1.3428884,0.40362284,1.6556853,0.3658812,1.4698021,2.6027672,-0.092885375,0.8408814,0.5926918,-1.1087639,0.46919236,-0.74494386,-0.45792386,-1.019115,0.72394586,-0.2828334,0.17980728,0.027339876,2.1488404,0.071224965,-0.073102236,0.9240821,1
0.23753296,-1.2227739,1.0865718,-1.4824318,0.9210198,0.035757244,-1.8520782,-1.4903481,-1.2884591,0.68997884,1.338053,-0.03566484,-0.2981786,1.1063144,0.20203063,0.5080243,-0.3896997,-0.4991719,-0.06968081,-1.22127,-1.1470295,0.1883128,-0.48051122,-1.2135425,1
-0.7043707,-0.9401275,-1.1244539,0.85407424,-0.558882,3.0726295,-0.38814062,1.2319429,0.5465345,-0.30676645,-0.5950419,3.8856857,0.26671618,-0.48221695,1.658033,0.3083411,-0.9268409,0.43830007,2.22222,-0.3623936,-1.5225089,-0.32943052,0.9518102,0.66376835,0
-0.25763637,-0.80573237,-0.93435264,2.6169605,-0.65709335,-1.4063053,0.71931136,1.5958915,-0.85155106,-1.5202951,-1.1626396,-0.2554494,0.018051237,-0.7301165,0.16891465,-0.7419014,2.3005035,-1.0930489,0.7785456,0.57485807,1.8508476,0.014545739,-0.37386385,0.16913158,0
1.448807,1.039619,1.4915886,-0.33301604,0.66162944,-0.4870249,0.09815776,0.8070502,-1.0406848,0.10061851,-0.20154488,0.5460799,-0.021747231,-1.2580253,-0.45613712,1.8300043,-0.021244407,0.28652272,-1.309499,-1.00664,0.9611255,-0.16844562,-0.78538436,-0.6228453,1
-0.95529443,0.15792358,-0.28537035,0.523426,-0.118622966,5.184662,-0.093066216,-0.35557213,3.1511893,1.1546209,-2.5048954,3.2946174,1.2542169,1.0113834,-0.5995277,1.0561179,-0.93842,0.018076487,0.8425352,-1.1498793,-0.66842926,7.0236483,4.0223026,2.8301432,1
-0.30486035,1.6292212,0.3246181,0.10445085,1.7577927,-0.32893896,1.8091028,1.0979614,-1.2591584,0.71247727,-0.47762847,1.9308628,1.2105196,-0.12863111,-0.91247284,0.87300396,-0.29718632,1.7864146,0.7416892,-0.056471743,-0.8311726,-1.0901542,-0.31941593,-0.6569869,0
-0.99669826,-1.4139425,1.4178661,3.5099423,1.2987103,0.27184105,-1.8697293,-1.258333,-1.1387751,-2.2850883,0.4311453,-0.8443159,-0.76555806,-1.8669748,0.7069754,-1.5557089,-0.5793539,0.41518995,0.52801335,-0.50869715,-0.36662304,-1.5233473,0.27694443,0.0077108517,0
-1.5264778,0.216328,-0.25259537,4.402254,-0.19859874,1.6568389,-0.3709407,-1.4570507,-0.107112415,-1.0222106,0.92326015,-1.3673351,-0.8575607,-0.44325006,-1.3580713,0.250517,1.0248412,-0.11649631,-0.36466986,1.9029391,-1.3746259,0.8023206,0.85048497,1.4142444,1
-0.17220317,0.36820334,0.4208563,-1.1350331,-1.1401668,2.1205046,1.4165262,-1.128298,3.1346335,-0.78893864,0.8785056,0.2925862,0.48968554,1.8020315,0.03665716,3.6451619,-1.7799722,-0.31068388,0.8299697,-1.0640371,0.75583684,-0.0041752756,0.5342146,-0.43266147,0
-1.4355958,1.7823414,-0.76590645,-0.5224162,-1.1849866,1.1272473,-2.3146906,1.0433471,-0.11343908,0.061063588,-0.7021168,1.7628185,0.3700933,-0.27626282,1.2830871,-1.5044932,1.3950689,-1.269409,0.7032274,-1.1216769,0.23236236,-0.90969676,0.3555283,1.5426401,0
-0.85337937,1.2983121,1.0863478,-0.023567796,0.5803288,0.16372454,-0.8902335,0.8138639,-0.3944122,1.0498273,-0.7516604,-1.4320005,2.046889,-1.1722401,0.1277777,-1.209432,-1.4196813,-0.5294223,-0.06285086,-0.018033117,0.48688725,0.4968515,0.1736246,0.3541065,1
0.31245178,-0.9093877,-0.5615222,0.40743157,0.3572935,-1.3453295,-0.85475564,0.607471,-0.21619587,0.031298283,0.44691914,1.2900441,-1.4077039,-2.3993342,-0.990343,-0.43104503,1.6636184,-0.07482308,-0.5162997,0.63672495,-1.5344949,-1.1358638,-1.5994225,0.113728285,0
-1.1426165,0.3434189,0.9394089,0.2658229,-0.63267094,-1.3084885,3.0757847,2.410188,0.015234351,1.1152467,-1.075476,-1.3299984,2.238132,0.1736705,1.2566706,0.33871135,1.1739075,-0.3989658,-0.5802454,-0.31096065,0.61507684,0.928051,-0.3748808,-0.46713063,1
-0.81960046,0.54163677,0.179182,0.76293397,1.8083141,0.07684755,0.28046775,0.06456721,-0.08174905,-0.50355375,-1.2738649,0.5367292,-1.198566,0.039624624,-1.0541528,-1.9447776,0.22255722,0.016458899,0.72221214,-0.26513642,2.7578022,1.0052942,2.020352,1.2191447,0
-1.2531233,-0.13009945,0.46605128,-1.3720253,-1.6395621,-0.75934297,-1.2778251,-1.6514751,1.1157454,-0.34026015,-0.33978137,-0.9178593,-0.6953006,1.0904278,0.22703058,0.17857951,0.52666277,-1.1080097,0.54551125,-0.27115658,0.15099472,0.36167133,-0.994468,-0.90248394,1
2.0781069,-0.6789299,-1.4412088,0.46334267,0.7990571,-0.28282985,-1.7635362,1.2144225,-0.5117731,-2.5381165,0.68148315,-0.89863086,1.3416145,1.8041886,-1.6516492,-0.5526451,-1.1947868,-0.12089983,0.4917464,2.9544845,0.7027567,1.122522,0.59375507,0.715791,1
0.4748564,1.153534,0.16435347,2.1659002,0.5494692,-0.46523184,1.1686571,1.6979904,-1.7490535,1.1795931,-1.2328298,1.8098354,0.7505255,-1.9226475,-1.5661931,2.5504377,0.9998333,-1.2796049,0.2993683,0.28843305,0.77647823,-0.909117,0.93915224,-0.18764058,0
1.6968794,0.11423877,-0.11057016,-0.6627077,-1.1280239,-0.43531168,-2.1133974,0.726336,-0.66574144,-0.7766588,0.971938,-2.2088041,-1.5660534,0.84466434,-0.6519299,-1.5991817,1.3330604,-0.7491606,-0.3930485,0.16724399,-0.09911716,-1.8649671,-2.0081346,1.25881,0
-0.8671341,1.0370495,-1.0305116,0.35139722,-0.4355681,0.84633434,1.3788562,0.014452875,0.82361543,0.62975645,0.56214327,0.518378,-0.17774875,1.6888815,-0.4567284,0.676442,0.7024797,0.42610687,1.5733083,1.6377282,-0.3366773,1.1196893,2.103807,1.6187935,1
-0.14259043,-0.71580607,0.07833378,-0.087456465,-0.28181916,0.22823149,1.0369513,1.0722951,-0.6539453,0.18354455,-2.0002441,-0.42335624,1.8677053,1.103213,0.05800718,-0.67068064,1.199176,-1.1485133,-0.46681118,-0.36655813,-0.31864524,-1.0920808,-1.4661057,-1.4795421,0
-0.9763129,-0.48742628,-1.5343606,-0.945744,-0.09156233,-0.5236211,-0.489012,0.7099902,0.11852577,-0.36269844,0.19093877,-0.37442106,1.7115786,-1.4738911,-1.24451,-0.56633484,1.4541378,-0.28135028,-0.88720655,0.02261649,0.50647557,0.18717282,-0.8067435,-1.3854963,0
2.212567,-1.0204121,1.0491788,-1.2055291,0.3248013,-1.7002215,-0.37608522,-0.9970775,-0.73437536,1.6516505,-0.9349518,-1.2853553,-1.0164793,0.80519277,0.8232697,-0.3231494,1.0779436,0.0827266,1.2762473,-0.89702725,0.43408266,-0.76282984,-0.63448876,-0.60871476,1
1.9909234,0.014052689,1.6208827,-0.5954006,0.7648859,0.020619653,-1.0836055,-0.52189994,-0.9948237,0.6616988,-0.96563476,-0.42207107,-0.90372884,0.1653139,-1.6191523,-0.77267516,0.26972604,-0.799788,0.17967653,-0.89828503,-0.893388,-1.2336867,-1.4595077,-1.6841694,1
-0.2314362,-0.41374442,-1.5560259,-1.2608303,1.2931377,0.6642629,-1.770253,-1.555824,-0.83261305,0.1811651,-1.8963916,4.596943,0.7512181,0.20790854,0.22758524,-0.2834947,-0.17699791,-0.63636863,0.8274552,0.69803524,3.4786296,4.796006,3.6749377,2.57846,0
-0.055308703,-3.0207276,0.8207841,-2.2323248,0.621054,-0.2992076,1.2454526,0.4825244,-0.5071903,0.39023072,-0.13954481,-1.5101664,0.5077225,0.43661425,0.86243284,-0.39319506,1.8345088,0.71075755,-0.94947267,-1.439787,0.2443356,-0.6632495,-0.67505664,0.9417328,1
0.38950735,2.0536342,-0.27794272,-1.0496906,-0.4415769,-0.69715,-0.0006274581,1.0736794,-2.1472464,0.016015321,-1.7116433,-0.4360165,-1.8878828,0.33573538,0.49880302,1.2377023,1.5784341,-0.12338662,0.6914066,-0.2807898,-1.4893274,-1.6999047,-0.09858774,0.78790975,0
-0.033927962,1.106405,0.5668894,-1.5063237,1.4697146,0.27691215,-0.7728998,-0.09692472,-0.41646373,-0.42368233,-2.125463,-0.5862081,0.54845,0.28097072,0.11289686,-1.9762766,-1.1586502,-1.1552703,0.15838076,0.046855003,0.42493045,0.017547965,-0.61469686,-0.3628217,0
0.48949826,-0.7842731,0.8897911,0.96838903,-0.3968497,-0.69759804,0.5317091,0.30175704,-0.9946847,-0.4258672,-0.7661137,-0.2020468,-1.9163308,1.1117978,-0.37224662,-2.0270433,1.6022879,-0.57608044,0.41812488,1.0393971,1.1079402,-0.47428972,-0.9465716,-1.0057576,0
-2.0855317,2.2498748,0.49699655,-1.5018369,-0.7920471,2.6163998,0.98770845,0.16024989,3.9308186,1.2742605,-0.133461,0.076999635,0.89086545,1.8457177,-0.85530066,1.5859659,-0.40528494,6.904237,4.7606764,0.22105873,0.058181643,0.052480936,0.80822587,1.3778126,1
-0.28379953,0.38661036,2.5517592,-0.41874662,-0.8955685,3.178564,-0.32861573,-1.6498655,4.7826886,-1.7938609,0.66472495,0.8588234,0.0811598,-0.30162948,0.19733676,0.5562707,1.021373,-1.2160648,0.71451753,-0.043557316,0.42987406,1.1967591,4.143122,3.0606952,0
0.3886597,0.46873322,0.14075126,-0.62301624,-0.040035784,-0.16983712,0.26857355,2.2993217,-0.45767015,-0.16080469,1.1342832,-1.4911379,0.92040294,0.9976015,0.36713612,0.56341773,-0.34296864,-0.61213315,-0.2540884,0.2983109,0.3020954,-0.94531685,0.093862444,-0.288104,1
-0.6467734,-1.3729019,0.45264465,-0.4337352,-1.4237242,-0.42244208,-0.9361819,0.61608446,-1.4077992,-1.3303697,-0.49518925,-0.054257095,-2.5069675,-0.107267104,0.024984837,-0.032629848,1.778275,-0.61861587,-0.36870745,-0.5695536,-0.49981,-1.0823929,-0.65652186,-1.1756115,1
-1.5816385,1.0556066,1.106869,0.29500717,0.047939718,-0.23426932,-0.7335337,1.0948696,0.27845323,-0.9780854,-0.103345305,1.1162344,-1.6792564,-1.6289853,0.17035475,0.7159952,-0.31472605,0.95938253,-0.2343463,-0.8769868,-0.78782725,-0.8718022,0.47758052,-1.5009315,0
0.14267603,-0.8938134,-0.6106277,0.6215025,-1.4627695,1.5111473,0.62645507,1.7246599,1.2480386,1.2807193,-1.485592,0.106637746,-0.5474667,-0.6339543,-0.056811497,0.60413903,0.6616348,0.9295933,1.6071004,-0.13019271,2.2499747,0.33907354,0.09325981,4.914425,0
-1.621371,-1.1778871,-0.14899611,1.2956462,-1.1335055,-0.30782986,-1.3162714,-1.0794253,-0.8237507,-1.2863735,0.5857809,-1.9548272,-1.0408621,-0.07802135,-1.7394958,-0.17362985,0.57696575,-0.44508135,0.020779192,1.2815796,-0.803366,-2.5713108,0.16750121,-1.093641,1
0.5930596,1.8716884,0.90594065,0.47503054,-0.9714409,-1.8102577,-0.36082187,-0.23822665,-1.1974605,-0.30008218,1.3955499,-0.328342,1.3511322,1.0283194,2.1600783,-0.42262858,1.3911726,-0.46345806,-0.16829003,-0.7006148,-0.6020308,0.7719796,-0.32635713,-0.842273,1
0.51146996,0.09023309,-0.98301405,0.5856646,0.45617825,0.97014874,0.92451566,-0.20824756,-1.794833,-0.8842839,1.5065424,-0.27674454,0.27536175,-1.4083449,-0.79198223,-1.4940898,0.38742435,-0.9554604,-1.8907936,-0.40586716,-1.0303402,-2.0595922,-0.25139743,-1.2754207,0
0.2043427,-1.1233469,-0.5188969,1.0054364,-2.5146143,-0.8505343,0.58950293,-0.43324175,0.08363542,-1.9970851,0.4489562,-0.5448206,-0.95472425,1.3570157,0.7123539,-0.11578211,0.7628274,0.005548023,-0.45744798,-0.93426275,0.36774984,-0.39168575,-0.724301,1.0108079,1
-0.7766105,-1.7280399,-0.89271617,-0.7072107,1.6458702,-0.7162345,-1.5821633,0.42011225,1.8285029,3.0885754,-0.47719905,1.7880982,-1.3802264,1.9114801,0.0008780658,0.14354025,-1.8001595,0.257853,-1.3057747,-0.4405264,0.007201731,0.45711058,-0.787675,-1.0854887,0
-0.431374,-1.1649816,0.9704649,-0.5498531,-1.1537613,-0.6711251,-1.7900507,-1.0528872,0.5714618,-0.4220932,1.4575942,-0.9282062,-2.0210683,-0.24465996,-0.06304687,-0.75729024,0.15975004,0.13080871,-0.93210477,1.599894,-0.87064874,0.057227165,-0.10816282,-2.010749,0
1.8322122,0.60298234,1.4904567,0.31710076,1.8669384,-0.07126269,0.89060116,0.21885747,-0.14470467,0.9408942,0.8850873,-0.39974147,0.52412176,-1.0924366,0.8679476,-0.656038,-1.1816119,0.0029394925,-0.107313916,-0.8986849,1.7423654,2.62741,1.4514524,0.26507196,1
-0.5204843,-0.18894404,-1.065758,-1.8041644,-0.8802757,0.5843535,1.5856063,0.7080087,1.8207242,0.87672365,0.00044876337,-1.100054,1.0546489,1.1294852,0.045726597,-0.17276818,-0.55894035,0.7550659,1.703017,-0.25154805,-0.5085705,1.2750933,0.16643074,-0.8218313,0
0.15761542,-1.7087703,-0.38290232,0.9572887,-0.6279299,0.9437016,-0.36277777,0.47488704,0.8814124,-0.9486579,0.81895924,-0.93513525,-1.2665162,0.9781275,-0.7531371,0.11981508,-0.104714036,-0.561864,-0.39631212,-1.0772182,3.14587,1.5780482,1.6701486,1.6887206,0
-0.067240894,-2.4398623,-1.3983996,-0.8144808,0.14321345,-1.2154343,0.14656413,-2.047898,-0.24026258,0.69221455,0.25396597,1.0862172,0.3070843,1.8215508,-1.1953853,-1.6788131,0.583482,-0.01965651,-0.4982742,-0.06649113,-0.6233359,0.08317858,0.73046595,0.7194758,0
0.50974447,1.5525935,-0.64268595,-0.09479433,-1.9345938,-1.6792781,0.81453705,1.2350981,1.8840861,1.3893842,-0.9405584,-0.7313756,-1.8786001,-0.3529728,-1.2818406,0.90384614,0.7441038,-0.3790189,-1.8185086,-0.880365,0.9440026,0.2272045,0.47652128,0.09228113,0
-0.6947208,1.8688774,-0.5453311,0.30023265,1.6954944,-1.3519076,1.565649,-1.261331,0.16643023,-0.5351343,0.46001112,2.7554991,0.9068047,-0.9340451,1.8365645,2.286301,0.5105752,-0.06930329,1.630018,-0.7249844,0.9975802,1.521317,0.5370804,1.4125066,1
-0.82585114,0.8470341,0.53663933,-1.4902557,-0.5109789,-0.49813613,1.2611358,-0.023962397,0.93640226,0.3795576,2.978733,-1.269155,-0.9537436,-0.16675764,-0.5275246,-1.2116921,1.1919756,-0.6142792,-0.91405886,-0.19501814,-0.88267756,-0.2627012,-0.821869,-1.5792886,0
-0.9039702,-1.1278584,-2.3294592,-0.76896155,-0.25989938,-1.5569919,-0.2253209,1.0468509,0.6111336,0.27738035,0.23038739,-1.2423253,0.5766838,-1.3512038,-1.7867081,-1.5003698,0.77843356,-0.2410208,-1.0154548,-0.7628183,-1.6783062,0.012560546,-0.6732085,-0.90033066,0
-0.4226411,0.95501125,-1.2262088,-1.7436557,-1.5190344,-0.35411867,-1.1761985,-0.4456835,-0.057398826,0.61216927,-0.7801374,-0.53031576,-0.26081577,0.44502532,-1.5898188,-1.5299869,-1.9364636,0.64713407,-1.6534779,0.676541,-0.499454,-0.44942036,0.7630186,-0.5186327,0
-1.4690206,-0.19006264,0.9683924,0.07830906,-0.45238554,-2.1133442,0.35880694,0.6481889,-1.1212064,-0.70246184,-0.55229825,0.06910479,-0.26209018,0.8458056,2.2768826,0.15717822,1.4205129,0.43269494,0.57553554,-0.5109586,-1.0812718,-1.4134246,0.03458619,-1.4328322,0
-0.11092347,-0.434879,-0.01296252,-0.02105409,-1.3358755,-1.034329,-0.04379076,-0.7152274,0.93099797,1.0493438,0.70741594,-0.079270765,0.2689113,0.627027,-1.867846,-0.90031713,-1.2875668,-0.16027272,-0.5689486,1.395644,-0.770975,-0.3011389,-1.9564245,-0.48996243,1
-0.34411144,0.17056364,-0.95707935,-0.66926014,-0.3697399,-0.5421649,-1.1428481,-0.26571196,0.16679859,0.28728318,-0.8157029,-0.214818,-1.9069681,1.3024647,0.42674464,0.13785729,-0.8368232,0.7314153,0.4845631,-0.49614587,-0.002826631,0.7410854,-0.5717206,0.32653338,1
0.21115348,-1.9758892,-0.23200464,-0.598334,-0.084540226,1.870433,-2.7053907,1.546559,1.8847929,-0.13235158,-1.3683469,0.77762014,-0.17997403,-0.39380884,0.2366731,-1.5860503,1.4360976,-0.38842028,-1.298272,-1.8561879,-0.14180952,-1.4741684,-1.262744,-1.268682,0
-0.20307536,-1.2673668,0.016933024,0.38953656,-2.1148815,-0.7963236,0.92421705,1.8385398,-0.76291305,-0.23425348,1.3777332,-0.90601987,-0.34700903,-0.9913141,0.37433866,-0.2512819,-0.4588374,-0.77592474,0.059354186,0.4820758,-0.5617029,0.5073631,0.73091596,0.022458537,0
-2.3158612,-0.6237961,-0.44742525,-0.40460154,0.3542837,0.78953254,-0.8213296,-1.3097882,-0.019847274,0.25633436,0.3234939,-0.04299879,-2.441083,1.1149402,1.8972971,2.090323,0.559693,-0.08781795,-0.33704332,-1.983476,1.4635537,-0.46145982,0.07647687,0.98100173,0
-1.2370955,1.0006942,1.6496942,-0.71008366,1.7657264,0.23076189,-0.21943545,-2.0278816,0.597394,-0.8192332,-1.142104,-1.0816808,-2.9282773,0.3667562,0.931407,0.53985727,-2.5532758,1.2564725,0.43748558,-1.3740411,-0.28814957,-0.96561253,-1.6236042,-0.77209485,1
-0.49096453,0.5623766,1.1449708,-1.2845583,-0.43237865,-1.0213233,3.0015218,-0.34699392,0.11644477,0.21432626,0.5896055,0.64933956,-0.9959798,1.5610482,-0.670986,-1.70776,0.05040318,3.7315507,3.5961342,-0.4316861,0.1966312,1.8717089,4.2082243,3.3713293,1
0.027334727,-0.8418379,0.0029100776,0.44924462,0.42551792,-0.7451424,-1.4873608,1.6262007,-0.5188349,-1.6616309,-2.1013684,0.5575026,-1.2482624,-1.042284,-0.82208407,-1.3657821,0.36561084,1.0124073,-1.1738951,-0.30184475,-0.44771272,-1.0270528,0.1388455,-0.76744336,1
-0.7629756,-1.092336,-0.51731765,-1.063583,-1.4356611,1.7291505,-1.9332355,-0.0149431825,1.7219788,0.43731508,-2.5052338,1.5034058,-0.8424903,0.10516712,0.06537098,-0.37277105,-0.835337,-1.5211157,-0.9076443,-0.8437158,0.6318512,0.94615656,-0.28983802,1.1699195,1
-0.2765028,2.0486836,-0.80577374,0.7449601,1.0651451,1.1095867,0.30616167,-1.6003826,-0.5070254,-1.0539248,0.72959363,0.8759769,0.8943372,2.6609192,1.4004308,0.6365286,0.057260375,0.4349395,0.048804224,0.49798876,-0.73241,-0.06925359,-0.66535455,-0.9500501,0
0.81502324,-1.2823927,-1.4459282,-0.3998853,2.5257058,4.3787622,-1.3960328,0.8092661,5.1308417,-1.7667547,-0.71714336,1.2270687,-2.2276683,0.15779293,-0.52767146,0.58359873,-2.1945744,-0.018348455,-0.42773563,0.057003558,4.140696,-0.6859642,1.0392166,1.3518344,1
-0.011875421,-0.47755098,0.077843964,1.7409554,-1.1260254,0.36532333,0.038967554,0.59721756,1.6043591,0.4216852,-0.5001621,0.670689,0.7294832,0.43433172,-1.4136841,0.33140904,-0.6041379,-0.38945428,-1.1553375,1.054273,1.2398058,1.6068599,1.4986539,1.0429369,0
-0.9674454,-0.18563095,1.0527607,1.4538879,-1.2039208,-0.31262404,0.15087317,2.0079486,-0.15150315,-0.021817267,-0.5455924,0.87292725,2.5815115,0.14834033,0.84928745,-1.124414,0.8514741,0.37070888,-0.037145764,-0.33982542,-0.62418544,0.6337788,1.081727,0.6567564,1
-0.033009313,-1.0774313,1.4350116,1.0342813,-0.03770393,0.42185938,-0.8600755,0.8316072,-0.25148606,-0.7616154,-0.48614916,1.647702,-1.5378754,-0.26601228,-0.80212426,-1.1663729,2.2108598,-0.38810915,-0.73624367,2.9294946,0.37892863,0.25117642,-0.56251484,-1.4848814,0
