P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
-0.10150221,-0.32295766,-0.23277888,0.30587366,0.020785838,-0.24796537,0.019980207,-0.36582285,-0.6258451,-0.7231297,-0.42479008,0.40114686,-0.25646445,-0.24522674,-0.8358406,P
-0.3157825,-0.36647603,-0.120726585,0.62550604,0.31293026,-0.2243854,-0.37933868,1.0770365,0.050278723,-0.3832,0.06200117,0.51112294,0.2198492,0.6130613,0.44065017,N
-1.0013454,-0.42378986,0.4972096,1.057177,-0.1726462,-0.54124177,-0.7963635,0.6666251,0.8149829,1.9570808,-0.39570057,-0.14165169,0.9307851,-0.33716035,0.8646637,N
-0.16687618,0.48544258,0.070137486,-0.7680447,-0.10640262,-0.1710237,0.2690233,-1.0223247,-0.2978873,-0.43358514,0.4940032,-0.06693858,-1.0414898,-0.20100954,-0.08994603,P
-0.13253604,-0.78383267,-0.3556379,-0.5023539,0.10185288,-0.35610354,-0.16056597,-0.020617075,0.07506406,-0.2887891,-0.7719657,-0.41036493,0.9346755,-0.0890021,-0.33843026,P
0.18118352,0.5081574,-1.1301112,-0.70524645,0.973836,0.33159968,2.0128894,-0.23262477,-1.0027677,-0.45046255,-0.09539082,-0.3905248,-0.8402341,0.95689636,-1.234885,P
0.9300966,-0.49228632,-0.46622813,-0.5851204,0.48634022,-0.08379887,1.6294744,-0.005862139,-0.6014116,-0.6963217,-0.94234705,0.4161791,-0.9524275,-0.65978444,-1.2638587,P
-0.013949871,-1.1382009,0.103681356,0.3602016,0.18927532,-0.22199273,0.008578554,0.59102404,0.3543686,-0.29708934,-0.6823933,0.37947363,0.4147429,-1.1491618,-1.0018325,P
0.2080546,-0.14424302,-0.9814488,-0.6686407,0.38947344,0.306689,0.8448612,1.9393038,0.29281026,0.1989077,-0.30073744,-0.25982836,1.9113322,0.27131945,0.20081273,N
-2.6411152,-0.44684836,1.3986847,2.3138416,-0.9257325,0.5904298,-0.96324044,-1.1857675,-1.0691872,-0.42870748,-0.4680577,-0.1975677,1.4000349,-0.009624064,2.107787,N
-0.58936465,0.25712115,0.016967278,-0.0069565177,0.24303669,-0.3458502,-0.6151308,0.19553092,0.8522501,-0.73466665,-0.48000228,0.050712474,-0.6911758,-0.13723296,-1.1317681,P
-0.19899634,-0.84955645,1.1155608,1.4496527,-0.45287323,0.5827738,-1.3122363,-0.2789233,-0.7338898,0.06643117,-0.40455145,0.13600644,0.4031245,-0.843755,1.4972004,N
0.9823546,-1.3548231,1.4640514,1.652925,-0.8365705,-1.02841,-0.8872199,-0.3570326,-0.60193384,-0.108946316,0.59737074,0.36412877,0.98527545,-0.9012071,0.5419838,N
-0.01860999,-0.46888438,0.1948646,-1.185146,1.6532362,-0.09251493,1.0086932,-0.7072236,-0.7702447,-0.5724702,-0.21090154,0.12528433,-1.3212407,-1.9197402,0.9948673,N
-0.68724036,-0.60579574,0.27890158,0.115330726,0.3310645,0.87890005,0.52818173,0.02364117,-0.556959,-0.1872034,-0.4568727,0.3904622,-0.55532956,-0.08331648,0.50066423,P
-0.029465258,-0.42244163,-0.7091118,-1.2388595,0.53019035,-0.17727783,0.7973211,0.04931268,-0.022063803,-1.0030749,-0.4938808,0.28674567,-1.8837283,-0.6537224,-0.7869306,P
-0.015094593,-0.19732109,-0.48890814,0.7517438,-0.47525322,0.7788784,1.7856246,-0.8488086,-0.89655083,-1.2741015,-0.5370518,0.54015267,-1.4599358,0.25077853,-1.6484082,P
1.0489796,-0.47487357,-0.965839,-0.33675092,0.7236965,-0.43525136,1.2296114,-0.1544416,-0.06432379,-0.89589965,-0.44933513,0.4838239,-0.62551314,-0.6194643,-1.3047565,P
0.48871952,-1.029311,-1.1511197,-0.6759037,0.2652551,-0.64477396,1.2272234,-0.4647621,0.3494751,-0.45909333,-0.29191208,0.40643752,-1.0264348,-0.79535323,-1.5542846,P
0.09684192,-0.60264313,0.040386688,0.63845295,-1.0896277,1.9008161,0.93417656,-1.1457839,0.1735053,0.4055521,-0.36005193,0.23978576,-0.17112316,-1.0542167,1.6111538,N
-0.4746539,-0.2324284,-0.9777829,-0.77975214,0.7328025,-0.5539392,0.32774502,0.43840462,0.53974897,0.061261088,-0.6602172,-0.23207387,0.3503793,0.12231464,-0.45313323,P
-0.8231224,0.56173027,-0.19188648,-1.2759906,1.5056257,-0.7498698,1.6489978,-0.46341217,-0.5295059,-1.0853701,-0.027756602,-0.26651466,-1.0280393,-0.20329043,-0.50496787,P
0.7200963,-0.31053346,-1.2523819,-1.077601,1.0086148,-0.32077932,1.5937836,0.5806434,-0.1810579,-0.53876466,-0.5571445,-2.0901165,-0.6149337,1.129978,-2.1088152,P
2.8422556,-0.4168799,0.8266426,-1.2681177,0.46895933,-0.34546196,0.7064835,-0.43544838,-1.4317669,0.06349525,-0.39552617,0.6169846,-1.153433,2.0790157,1.2811527,N
-2.3878818,-0.9630736,1.5458295,2.9798083,-2.4913948,1.0519007,-1.4545815,-0.021146894,-1.134555,-0.12426184,-0.23820525,0.98846626,1.2654214,-0.86993587,0.25285086,N
-1.0091715,-0.27915317,-0.47918153,-0.026173815,0.90646607,0.12808967,0.47530043,0.89863247,-0.147006,-0.47160962,-0.75769174,0.52837217,-1.139121,0.69408184,-0.97103184,N
-0.97184247,-0.8968166,-0.65359885,-0.7425896,-0.92698616,0.09409827,-0.55472356,-0.44148666,1.4719772,-0.03061688,-0.17565894,0.00898461,0.9562583,-0.46482867,-0.12370637,P
-0.64064854,-0.45111665,0.1265653,1.224791,-0.13122076,0.7940653,0.669973,1.1778075,-0.119004756,-0.11126,-0.52955157,0.548718,-0.45501614,-0.33817667,0.20876354,N
-1.1301439,-0.71385425,1.1520656,2.2848973,0.21563055,0.6142533,-0.37544274,-1.0708883,-0.89280844,0.73055804,-0.1146633,0.26563072,0.0072660744,-1.308243,1.9480057,N
0.22171454,0.064516634,0.22516462,0.5340134,-1.3323298,0.5757782,-0.7455762,0.11752693,0.6021789,-0.32075703,-0.22250257,-0.40785992,-0.18197978,-0.24415337,0.037233,P
0.0143631995,-0.23393592,0.47106043,0.28998885,0.3149192,-0.5113307,-0.5238622,-0.65315104,-0.5355524,-0.09818274,0.14389622,0.108615085,-0.51172084,0.11316222,0.27326602,N
0.7399113,-0.3303851,0.23074925,-0.9190339,1.025778,-0.48534155,0.93928003,-0.35496718,-0.073529124,-0.3671665,0.05471599,-5.119623,1.0329894,1.1723886,0.075354144,P
0.596571,-0.34067547,1.8279142,-0.051717844,-0.00040645897,-0.80127436,-0.7493582,-0.73364115,-0.9668632,0.44919664,-0.3952025,-0.15706682,-2.047245,2.2582958,1.7371334,N
0.107912585,-0.5419962,0.49507022,0.1493976,1.4389246,-0.8959044,0.9519891,-0.7069879,-1.2249179,0.29117346,-0.89472044,0.78315157,-0.68562865,1.842506,1.587675,N
-0.36115178,-0.61388755,0.25043586,0.0745907,0.30794924,0.2600102,0.8066039,-0.0937429,-0.20483151,-0.4424002,-0.27969703,0.41303974,-1.1389966,-0.042111576,2.126167,N
-0.9712341,-0.08423711,1.5152763,1.0005909,0.08914114,-0.6022977,0.07848328,-0.7839528,-0.3980918,-0.19156161,-0.02248283,-0.06043057,0.074357,-0.59531355,-1.679587,N
-0.5889313,-0.19719549,0.6603762,1.3583835,-1.0680135,0.36791503,-0.7111958,-0.62673295,-0.9266575,0.46410254,-0.7508625,0.6165652,0.21138296,-1.0904942,0.028224409,N
0.003748782,0.48412272,-0.2085628,-0.9797843,1.6815851,-0.06600548,0.54937965,-0.059384644,-0.12559459,-0.029628336,0.9133322,0.36812982,-1.1557183,0.41065672,0.5355864,P
-0.057109646,-0.47401384,-0.65407145,-0.53824186,0.12904578,-0.22023718,0.85953087,-0.61984783,-0.022550285,-0.7647338,-0.5745512,-0.5352403,-1.3065886,-0.70780015,0.02281336,P
-0.76900625,0.6448461,0.102868885,0.13376248,-1.5038245,1.2394155,-1.0988268,-0.15876684,-0.2148497,-0.17066348,1.0657725,0.64087003,0.62123215,-0.3563688,1.1056265,N
0.041366428,0.25012484,-0.73221326,-0.43925545,0.8250425,-0.5242246,0.8751699,-0.46355253,-0.34880728,0.15636487,0.16057634,-0.15765402,-0.24105667,1.2687489,0.55206275,N
-0.4144459,2.7333443,0.6198058,1.1165196,-0.42872435,-0.15644547,-0.54483753,0.28180742,-1.0946863,-0.4128785,1.9348478,0.45110857,-0.56070143,1.2254126,1.5056334,N
0.080666244,-0.40686783,-1.173918,-2.3005223,-0.8856279,-0.6447196,-1.160999,2.0564039,-0.010160018,3.6469722,-0.71603996,0.9610979,3.8688514,0.5573716,1.9484016,N
0.42824024,0.60392654,-1.4539429,-1.283865,-0.63638145,0.11131793,-0.66577554,0.6867914,0.74897087,-0.08057647,-0.6571978,-1.5005475,1.7783108,-0.79180366,-0.37108362,P
3.0007093,-0.28442386,-1.112781,-1.63497,-1.3218869,-1.1377637,-2.7571683,-0.18196493,1.9996581,0.30967462,0.5523713,-0.0775553,2.4124532,-0.6608889,1.3457711,P
-0.1307175,-0.99941766,0.24408908,-0.17455402,-0.6823102,-0.207909,-0.64471775,-0.5801741,-0.024196297,-0.97456455,0.33113813,-0.57287925,0.13641211,-1.1544702,0.8320188,P
-0.6610867,-0.66649604,0.35792932,1.2344538,-0.38218734,-0.022373915,-1.4855506,-0.9260747,-0.8087616,0.21439229,-0.7311944,1.0222621,0.826755,-1.0065753,1.3858726,N
-0.5452479,-0.4901845,-0.110326365,-0.75581455,0.32788035,-0.38435042,1.4927404,-0.45521107,0.22937062,-0.21705711,-0.4231383,0.32729557,-1.1915942,-0.45128444,1.9846824,P
-0.11803919,-0.12509014,0.3873346,-0.1279211,-0.30196416,-0.3815346,-0.75151515,-0.56251365,0.27985823,-0.6087184,-0.08042966,0.32651642,-0.33685637,-1.0466118,-1.0734429,P
4.6921153,-0.43090844,-1.1836544,-0.07118389,-5.107173,4.9822617,-2.8666284,0.1658259,5.8677626,-0.5591704,-0.20357667,0.13914494,1.5059509,0.0324879,-1.0324801,N
-1.5453773,0.37555763,0.4698939,0.45396578,0.28703767,0.059259683,0.80768704,-0.26730698,-0.59808046,0.9858105,0.5615349,0.19000793,-0.24446388,-0.15559265,1.7177786,N
0.112033874,-0.06858605,-0.16949148,-0.36356312,-2.240835,0.2907428,-0.9843632,0.5270708,2.0523312,-1.1903253,-0.47154173,-0.60054845,0.91217494,-0.299322,-0.5532775,P
1.4339559,-0.76736486,-0.21660936,-1.2993987,0.40138403,-0.9800359,1.0286746,1.4640688,0.59860224,-0.118053615,-0.20791203,-0.8327279,0.024464346,1.5254155,-0.6021133,P
2.2726889,-0.41012928,-0.7131169,-2.00946,-3.895378,-0.25798464,-2.4395163,0.007764548,8.207759,3.1726494,-0.13170503,-1.5247724,2.8578465,-0.7052358,-1.4210176,P
-1.0919597,0.94926316,-0.4129227,0.3413994,0.42534173,-0.8717743,-0.42302257,0.47442448,-0.3713947,0.22546881,0.9534767,0.16547947,0.90271246,0.366455,-0.4537104,N
-0.65801275,-0.05090612,1.5411221,1.1535274,-0.6704186,-0.0929113,-0.63351077,-0.88888997,-0.3837598,-0.20830995,-0.65226305,0.084961995,-0.21254328,-0.5861805,0.17337666,N
-0.29172575,0.15111175,0.5750984,0.97227263,0.7137298,-0.8343229,-0.6196123,-0.47714204,-1.3218979,-0.26346707,-0.017712802,0.43192893,0.010524182,0.39926562,1.1784325,N
-1.1325946,1.7728405,-0.054191113,2.3723047,0.10760486,-0.35577682,-0.955909,-0.79107714,-0.47115493,-0.36858243,2.15485,0.8437561,0.49963564,0.42843238,-1.7802383,N
0.8623856,-0.46797368,-0.9791939,-0.69670534,0.37728631,-0.26485962,1.1157348,-0.57797366,-0.36026227,-0.7759466,-0.62429553,-0.19720912,-1.2141094,-0.83600813,0.42979228,P
2.028542,-0.19303371,-2.0184853,-1.1173856,0.75638545,0.6974213,1.9630303,0.009046197,0.41690004,-1.1648945,-0.35339642,-8.2571335,2.959135,5.921332,0.35229188,N
-0.7883502,1.0963805,-0.04832548,0.8286809,0.0023102164,-0.5659827,0.05136267,0.21075997,-1.02887,-0.31050244,1.6198506,0.72321635,-0.22652063,0.3686633,0.6302375,N
-1.366131,-0.18236166,2.4973814,2.1235192,-0.6888039,0.5403582,-1.9613308,0.73457,0.015046239,0.16003415,-0.38787323,0.7473259,-0.4941033,0.31022245,-0.18901086,N
-0.8435346,3.468397,-0.08374441,0.8247056,-0.40694198,-0.3818298,-0.5370105,3.2284303,-0.51073325,0.5155736,4.310703,0.3801815,0.4010226,1.1266302,0.488757,N
-0.66430044,-0.35411856,4.384797,1.297519,-0.16371562,-0.29205692,0.24380364,-1.0617445,-0.082125664,3.54843,-0.5052694,-0.0036537051,0.08825788,-1.0238264,0.42375183,P
-0.6062608,-0.50039226,-1.0994263,-0.3283071,1.578291,-0.13489828,1.2667706,-0.56458366,-0.50049967,-0.48070997,-0.34293494,-0.021862328,-1.6717658,0.9131179,0.22935037,P
-0.39769965,-0.947033,-0.28763193,0.25391912,0.32085025,-0.24391654,0.44295555,-0.07458067,-0.9689821,0.039596975,-0.17069978,-0.60616815,0.7608885,0.48487768,0.014579475,N
0.7243309,-0.23198608,-0.4299113,-1.0631391,0.13830206,-0.09256166,-0.83940923,0.16523984,0.6645655,0.51727796,-0.30063313,0.23077066,0.3603274,-0.3530531,-0.7288567,P
0.24184704,-0.20589764,0.25580114,-0.7082217,0.797368,-0.3779819,1.0287931,-0.4574788,-0.17418903,-0.56792706,-0.25588724,0.45471197,-1.9488941,0.77407277,-0.019127592,P
-0.22368342,0.5290447,0.867507,1.5446903,-0.47621998,-1.0236573,0.0039005876,-0.60310996,-0.613412,0.026156932,0.9567137,0.09400454,1.293617,-0.5124378,0.8097267,N
-0.16692948,-0.2149027,-0.4768194,-0.041145056,-0.3528675,1.7397459,-0.19157642,0.18368608,-0.51850474,-0.07497683,0.14243549,0.11232272,-0.120624036,-0.004163621,0.018030167,N
-0.07494478,-1.3323766,1.4569769,1.3277501,0.34916154,-0.20900485,-0.5382696,-0.92332286,-0.3785719,1.2995201,-0.28733873,0.20500514,-0.36959302,-0.16078079,0.5205584,P
-0.38156697,0.029885769,0.37283635,-0.6012399,1.2744869,-0.46036133,0.99156934,-0.12358457,-0.5572312,-0.1297301,0.17669356,0.8120974,-2.647751,-1.6067649,-0.1736504,P
1.2114704,-0.65302837,-1.8470882,-1.6802979,1.2305176,0.63848245,2.4236598,-0.4492231,-1.0854988,-1.1634618,-0.1504266,0.2774269,-1.3199655,2.648572,-1.1363212,P
-0.46599075,-0.6751819,-0.041859724,0.25749072,0.06632352,-0.14552094,-0.07591534,-0.9938829,-0.18680179,-0.29813632,-0.2888777,0.45486373,-0.40683824,-1.1911771,-1.3878773,N
0.48205966,2.5799255,-0.10346326,-0.6067489,1.1194184,-0.057287604,0.9733975,-0.671855,-1.0431451,0.5319799,1.4628367,0.29862592,-0.71140665,1.7704931,1.3417424,N
-0.33963048,0.47672954,0.12195568,0.6097589,0.10961209,-0.46540806,-0.31792414,-0.6426585,0.050702885,-1.3010012,-0.023220524,-0.2750788,0.9797525,-0.15983148,0.44515255,P
-1.7958177,-1.297214,1.3082567,2.452377,-0.9710155,0.9637388,-0.847676,-0.24715844,-0.5467541,0.29126468,-1.028983,0.14377785,0.8832456,0.43437323,1.4082365,N
1.7573149,-0.21224281,-1.0412613,0.11676133,0.14821348,0.117595255,-0.7080285,-1.4806775,1.1914849,0.8967705,-0.44562313,0.057170242,0.8811157,-1.3694758,0.39332724,N
0.51975006,-0.8187542,-0.5779803,-1.2605528,-0.6187365,-0.5304942,0.3834838,8.593759,1.3083931,-0.664331,-0.03627509,0.31287116,-0.6792098,-0.52851117,-1.7000102,N
1.0369544,0.57528293,-1.6848841,-1.409148,0.34964383,-0.29984298,0.71742517,0.92732626,0.05130793,-0.29688278,-0.590196,-0.2164506,-1.3219647,-0.17209981,0.49040884,P
-2.493493,-0.4450887,1.1491926,0.5256564,0.835361,-0.4284464,0.06692887,-0.63416886,-0.4021463,0.15732701,-0.011476457,0.20303923,-1.3163362,-0.9364912,1.5269641,N
-0.52991396,2.626625,-1.5624917,-1.1822025,-1.2416867,-0.29279247,-0.643749,0.46089125,2.464226,0.55817413,2.1398935,-0.008322328,1.5719762,-0.6438789,-0.47045726,P
0.64337015,-0.13888195,-0.31797713,-1.1402346,0.6645606,0.12567851,0.3318863,0.526775,-0.020217564,-0.5967168,-0.18222354,0.2754885,0.821988,-0.011068523,-1.6109042,P
0.51735884,-0.48455638,-0.3897014,0.30143774,-0.59407485,1.4119812,0.54002696,-1.0479883,-0.45847875,-0.914592,-0.82741976,0.35369137,-1.6361047,0.5913759,-0.7114735,N
-0.00093246996,-0.5011652,0.06874732,-0.3603684,1.8357944,-0.90542126,1.2998712,-0.36937922,-1.3702083,-0.9293583,-0.42133182,-0.12833557,-1.2698289,-0.10674194,-0.76204735,N
-0.5449535,0.2773652,0.29187065,0.15565306,-0.2124852,-1.0572045,-0.08110252,-0.42662692,1.3049846,-1.2364264,-0.7243255,-0.3208139,0.49097693,-0.43751478,-1.0342278,P
0.51157737,-0.27822244,-0.01553902,-0.501648,0.6883622,-0.7532787,1.5786843,-1.1234832,-0.9501417,-0.79613125,-0.114572465,1.0053344,-2.2119708,-0.7138163,-0.7820493,P
-0.6307352,-0.72512484,-0.96414214,-0.5479402,-0.80944973,-0.32816342,-0.7839457,-0.38824236,1.4161966,-0.101441495,-0.42548585,0.20379864,0.9216306,-1.1394014,-1.2357211,P
-0.82413495,-0.5678911,1.3882277,0.8563525,0.859039,-0.09729305,0.83591306,-1.067945,-0.4969705,-0.18997729,-0.4969762,0.28222984,-0.8096438,0.062303603,1.4823048,P
-1.2861348,4.570839,-0.018532518,1.8136892,0.1316182,0.065245286,-0.68453896,-0.13089214,0.18676752,0.8159511,3.9504457,0.99760747,0.80705905,0.18046963,1.4182328,N
1.7424047,0.23442933,-0.89471376,-1.1353697,1.62364,-0.22711122,2.2018642,0.3445543,0.07225774,0.9078927,-0.05366212,0.3735694,1.873696,1.9624766,1.6153722,N
-1.539345,-0.6405522,-0.42485556,0.56726664,0.30720705,-0.7597438,-0.8174374,-0.17305712,-0.5749298,-0.67993265,0.38602412,0.08892077,0.48763746,-0.632864,-1.337402,N
-0.20876834,-0.33295175,-0.04144554,-0.33205515,0.87923616,0.13901159,1.0660589,0.98763907,-0.7110119,0.08073413,-0.33362603,-2.3681679,0.12936875,2.4007874,0.60469973,N
0.3854421,-0.69651985,-1.5606004,-0.7187153,-3.9979894,1.7210681,-2.1148171,-0.4833022,5.7995563,-1.1080892,-0.6371973,0.1861763,1.3632054,-0.72357774,1.0539526,P
0.95609844,0.113727786,0.22659072,0.050023764,-0.26008594,1.4453251,1.1534528,-0.42850947,-1.0470331,-0.92230695,0.45276868,-0.049823165,-1.0303072,-0.15570286,-0.30382496,P
-0.6408713,0.14056876,1.9024419,1.358972,-0.41278127,0.7543491,-0.072937325,-0.2513377,-0.9320465,-0.109557554,-0.4567294,0.73058635,-0.66587895,-0.32884264,1.2553399,N
-0.07392606,0.040951848,0.1734332,0.5813907,-0.19731565,-0.016526014,-0.74019635,-0.44223496,0.044920966,-0.65950966,-0.49289936,-0.042020902,-0.4692003,-0.6734749,-0.49833858,P
0.78419983,-0.26026863,-0.4682849,1.246268,0.6542125,0.0036633313,0.086533934,-0.35461807,-0.5371609,-0.78488994,-1.0617204,0.5000967,-0.34416276,-0.5844145,1.2028897,P
0.025275022,0.1304748,1.5329709,0.34355417,-0.6499432,0.06501186,-0.47508132,-0.2695844,1.1272306,2.2504072,-0.6294788,-0.21594387,1.7452081,0.19097283,0.6842389,P
-0.013601124,-0.38092688,1.943881,0.16745114,0.45171112,0.32717377,0.49617392,0.78476983,0.8092666,-0.27733567,-0.9172274,-0.07610768,0.09471524,0.9809983,-0.36931908,P
0.52231556,-0.65700793,-0.54699194,-0.61374277,0.045186937,-0.7776519,-0.66537213,-0.23661816,0.5577767,-0.4774891,-0.25129533,-0.6229734,1.3202763,0.73684853,-0.22249097,P
-0.97279996,0.35369694,1.6009474,2.18723,-1.3278899,0.766593,-0.67821395,0.21098687,-0.32022136,-0.15815805,0.65453935,0.33551252,-1.1916957,0.7543051,1.8328518,N
-3.0118518,-0.53310704,-0.87795526,0.9495394,0.37896514,0.09736419,0.5033319,-0.74867547,1.4056833,2.2863166,-0.12141433,0.5832411,-0.5551475,2.2815208,1.7452106,N
-0.58405733,-0.9106583,0.5576769,1.4627604,-1.7199748,-0.7499927,-2.3270118,1.5729266,0.83724785,4.345983,-0.4443825,-0.5352915,1.0958929,-0.6386032,-0.249403,P
-0.6931222,-0.7702162,-0.28940788,-0.8272973,0.98478484,0.0036377609,1.6166878,-0.24261524,-0.049532503,-0.8813019,-1.0805846,-0.15067881,-0.754706,-0.11019855,-0.7620403,P
0.06846294,-0.08880191,0.032420978,-0.6985798,-0.06536695,-0.033655062,-0.076963514,0.28202087,0.024390906,0.3122661,0.42122146,0.25204393,-0.08967593,-0.91475874,-0.58652973,P
0.15203169,-0.22683772,-0.40349352,-0.114395365,-0.0146048665,0.18173604,0.2086871,-0.12144869,0.07754384,-0.0010343194,0.13952218,-0.056863338,-0.86613137,-0.94620657,0.3383819,N
-0.43159887,-0.6787205,1.3320167,-0.12601799,0.464644,-0.17444108,0.8977679,0.008723766,0.65383273,-0.053228833,0.35938254,0.8761374,-1.5501374,0.9302289,-0.74196434,P
-1.4209938,1.8702013,0.24726208,1.0669862,0.17102838,0.14717114,-0.33134604,-0.69644636,0.20342141,-0.35373557,1.0231574,0.9596708,1.3606229,-0.41697216,0.71406823,N
-0.9789349,0.16898826,0.13747013,-0.17348838,0.41802508,-0.13727191,-0.29172522,-0.3474209,-0.5349482,-0.5631119,0.03814435,0.91491747,-0.2193094,-0.07202998,0.43984208,N
-0.76289994,4.5654306,-1.0068941,-0.73329866,0.34335208,-0.48149344,0.66045463,0.22720428,-0.17434713,-0.838709,6.058585,-1.34586,1.8967874,0.5161816,-1.0182861,P
-0.19423784,-0.3653178,-0.16038164,-0.009199128,0.0031853616,-0.84634066,0.33703446,-0.27766168,-1.2582332,0.61774826,-0.5299536,-0.38163295,-0.016934752,0.39487135,-0.22930637,N
-0.2367941,-0.3096441,1.089153,-0.38126782,-0.27149326,-0.006812781,0.72344327,-1.0119678,-0.23272343,-1.210158,-0.20212154,0.16474153,-1.6866198,-1.3500961,0.10434283,P
-0.8652542,0.12015349,-0.3508699,0.08548723,0.012497127,-0.18577276,-1.3503691,0.99812394,0.6965766,-1.0399907,0.008702412,-1.1458441,1.7045131,0.3094185,-0.68958604,P
1.2309737,-0.46199134,0.512135,-0.015923956,0.8970553,-0.09198174,0.96626294,-0.7461172,-1.2441163,0.038271606,-1.0833039,0.08067146,-1.0655634,2.7889714,1.968667,N
-0.7527946,0.3058137,0.06523377,0.93703413,0.20102319,-1.1012933,-0.9060711,-0.9442709,-1.3916482,-0.20702332,-0.59048253,-0.20593992,0.06659296,-0.41735545,-1.0402019,N
-1.0048616,-1.2052451,0.23507062,0.15473863,0.15452617,-0.72595185,0.50034297,0.19957018,-1.3941274,0.10068059,-0.3542756,0.8889321,-0.5641218,-0.61568266,-1.0251687,N
0.16801718,0.039151758,-0.7059177,-0.46990865,-0.15361649,0.109254,-0.049511455,0.37199312,1.0457456,-0.6042979,-0.3046398,-0.5231292,1.0626972,-0.34381714,-0.8620197,P
0.00697916,-0.6151153,-1.4739484,-0.26705495,-2.925954,2.8784037,-1.6784617,0.37308896,3.4676578,-0.6003837,-0.304986,0.010168284,1.1419777,-0.23078933,-0.115059316,P
0.40611404,-0.27976888,-0.59052485,-0.41039076,0.9183023,-0.40865418,0.7765066,-0.2551535,-0.7007996,-0.99216443,-0.36600813,0.3447839,-0.17069131,-0.300692,1.8892045,P
0.4455217,3.5662308,-0.7611323,-0.27082416,1.1789999,-0.33063236,0.24065417,-0.30243683,-1.5019469,-0.3059543,2.564366,0.0888845,-0.5659399,0.51548266,1.4199026,N
0.1893386,-0.8692571,-0.6676863,1.2752146,1.1911924,-0.062334985,0.27177784,-0.016517997,-0.8832097,-0.5785146,-0.75581,0.45323128,0.27667558,-0.8331919,0.09186116,N
-0.1673917,3.1788146,-0.21328112,0.42516422,1.3266449,-0.13020444,0.14799662,-0.88676494,0.3008757,-0.884804,2.6628115,0.16524012,-0.8087782,0.20996886,1.4977453,N
0.12778205,-0.14845783,-0.42051587,0.501568,0.22649856,-0.16187832,0.7859172,-1.1845028,0.33356002,-0.4600518,-0.7927053,0.79566395,-1.1191546,-0.76348734,-0.0028128922,P
-0.2645638,-0.90141755,1.1649967,-0.09190895,0.49535102,0.030292034,0.5118995,-0.05154617,-3.3294782e-05,-0.20569131,-0.8251972,0.7900109,-1.0542794,-0.33379233,0.11778639,P
0.1300555,-0.3000678,0.40117696,0.61044526,0.80088973,-0.34013715,0.047549367,0.923772,-1.0491045,-0.024821028,-0.8948402,-0.05500853,0.3209675,-0.35156578,-1.2074407,N
1.293269,-1.3225658,0.56636167,0.0013982654,-0.25668517,-0.629585,-0.030724764,1.5523529,0.50764495,0.22715281,-0.46044624,-0.3045475,0.9323825,0.98416424,0.78041214,P
-0.7147335,-0.49899933,-0.09653668,0.013913691,0.16675827,-0.59944236,0.38537985,-0.47686717,-0.4719525,0.2570656,-0.41311914,0.077892266,1.3392295,0.64282525,0.08560756,N
-0.17370221,0.08553651,1.0683763,0.025107577,0.3437435,0.5798423,-0.95650125,-0.3320966,-0.6896153,0.203902,-0.7196262,0.47652012,-0.54783404,-1.4837558,-1.6825778,N
